Bus Type,Bus,Voltage (V)
Residential,R02,236.29854702818852
Residential,R02,236.29854702808268
Residential,R02,236.48020988529603
Residential,R02,236.48020988527324
Residential,R02,236.48020988534287
Residential,R02,236.4802098853378
Residential,R02,236.4802098853628
Residential,R02,236.29651512884283
Residential,R02,236.29651512876663
Residential,R02,236.29651512886838
Residential,R02,236.29651512881455
Residential,R02,236.2965151287625
Residential,R02,236.9848994704683
Residential,R02,236.98489947042796
Residential,R02,236.98489947046681
Residential,R02,236.98489947051664
Residential,R02,236.98489947042734
Residential,R02,237.14841206407604
Residential,R02,237.14841206410483
Residential,R02,237.1484120641803
Residential,R02,237.1484120641845
Residential,R02,237.14841206415554
Residential,R02,236.99249687794662
Residential,R02,236.9924968779793
Residential,R02,236.99249687797902
Residential,R02,236.9924968779645
Residential,R02,236.99249687797584
Residential,R02,236.97856398820625
Residential,R02,236.97856398826255
Residential,R02,236.97856398824626
Residential,R02,236.97856398823396
Residential,R02,236.97856398822094
Residential,R02,236.97846839032348
Residential,R02,236.9784683903546
Residential,R02,236.97846839038488
Residential,R02,236.97846839031
Residential,R02,236.97846839032337
Residential,R02,236.63081191194783
Residential,R02,236.63081191197486
Residential,R02,236.63081191196633
Residential,R02,236.63081191191387
Residential,R02,236.63081191197193
Residential,R02,236.29417101825686
Residential,R02,236.29417101837356
Residential,R02,236.29417101838092
Residential,R02,236.29417101842236
Residential,R02,236.29417101840687
Residential,R02,236.29504710124493
Residential,R02,236.29504710138266
Residential,R02,236.2950471013163
Residential,R02,236.29504710136237
Residential,R02,236.29504710143297
Residential,R02,236.61905772001413
Residential,R02,236.61905771991516
Residential,R02,236.61905771992528
Residential,R02,236.619057719961
Residential,R02,236.61905771980835
Residential,R02,236.61701450583837
Residential,R02,236.61701450596289
Residential,R02,236.61701450605713
Residential,R02,236.61701450607026
Residential,R02,236.61701450599887
Residential,R02,235.32208875388744
Residential,R02,235.3220887538631
Residential,R02,235.322088753683
Residential,R02,235.32208875373186
Residential,R02,235.3220887537484
Residential,R02,233.51929662903814
Residential,R02,233.51929662904644
Residential,R02,233.5192966290378
Residential,R02,233.51929662895918
Residential,R02,233.51929662898505
Residential,R02,230.92716076592802
Residential,R02,230.9271607660427
Residential,R02,230.92716076602335
Residential,R02,230.92716076599726
Residential,R02,230.9271607659858
Residential,R02,231.64551281757224
Residential,R02,231.64551281757167
Residential,R02,231.64551281757798
Residential,R02,231.64551281758753
Residential,R02,231.64551281761112
Residential,R02,232.74490449246076
Residential,R02,232.74490449243132
Residential,R02,232.74490449247173
Residential,R02,232.74490449247375
Residential,R02,232.7449044923861
Residential,R02,234.21105161414394
Residential,R02,234.21105161425345
Residential,R02,234.2110516141163
Residential,R02,234.2110516142255
Residential,R02,234.21105161415505
Residential,R02,235.9931390775056
Residential,R02,235.99313907746097
Residential,R02,235.99313907753256
Residential,R02,235.99313907756692
Residential,R02,235.99313907752475
Residential,R02,235.99313907752867
Residential,R02,235.99313907749314
Residential,R02,235.99313907745514
Residential,R02,235.9931390774139
Residential,R02,235.99313907750656
Residential,R02,235.9931390774294
Residential,R02,235.99313907739153
Residential,R02,235.99313907748285
Residential,R02,235.9931390775468
Residential,R02,235.99313907742004
Residential,R02,235.99313907744735
Residential,R02,235.99313907746938
Residential,R02,235.993139077533
Residential,R02,235.99313907752818
Residential,R02,235.9931390774141
Residential,R03,234.6625004341983
Residential,R03,234.6625004341453
Residential,R03,234.66250043411736
Residential,R03,234.6625004340746
Residential,R03,234.66250043409013
Residential,R03,234.66250043418955
Residential,R03,234.66250043406393
Residential,R03,234.66250043409264
Residential,R03,234.66250043400558
Residential,R03,234.66250043417028
Residential,R03,234.66250043403656
Residential,R03,234.6625004340751
Residential,R03,234.66250043412896
Residential,R03,234.6625004340264
Residential,R03,234.66250043407763
Residential,R03,234.6625004340218
Residential,R03,234.6625004340899
Residential,R03,234.6625004341557
Residential,R03,234.66250043404628
Residential,R03,234.66250043405597
Residential,R03,234.66250043410898
Residential,R03,234.66250043400623
Residential,R03,234.40170903929481
Residential,R03,234.4017090393482
Residential,R03,234.40170903936598
Residential,R03,234.40170903930664
Residential,R03,234.4017090393629
Residential,R03,234.6089365230211
Residential,R03,234.60893652303864
Residential,R03,234.6089365230038
Residential,R03,234.60893652292307
Residential,R03,234.60893652306703
Residential,R03,234.85996493107206
Residential,R03,234.85996493105412
Residential,R03,234.85996493107962
Residential,R03,234.85996493117437
Residential,R03,234.8599649311152
Residential,R03,235.06531508804255
Residential,R03,235.0653150879975
Residential,R03,235.06531508805824
Residential,R03,235.06531508808183
Residential,R03,235.06531508810872
Residential,R03,235.0650088461116
Residential,R03,235.06500884608568
Residential,R03,235.06500884614027
Residential,R03,235.06500884605856
Residential,R03,235.06500884595326
Residential,R03,235.30459357865465
Residential,R03,235.30459357863143
Residential,R03,235.304593578701
Residential,R03,235.30459357869677
Residential,R03,235.30459357872223
Residential,R03,235.0629657570572
Residential,R03,235.06296575698127
Residential,R03,235.06296575708214
Residential,R03,235.06296575702902
Residential,R03,235.06296575697618
Residential,R03,235.97099398147574
Residential,R03,235.9709939814352
Residential,R03,235.97099398147472
Residential,R03,235.97099398152352
Residential,R03,235.97099398143564
Residential,R03,236.1872805796078
Residential,R03,236.18728057963725
Residential,R03,236.1872805797111
Residential,R03,236.187280579716
Residential,R03,236.18728057968616
Residential,R03,235.98279627715192
Residential,R03,235.98279627718316
Residential,R03,235.98279627718378
Residential,R03,235.98279627716903
Residential,R03,235.98279627718097
Residential,R03,235.9646302117455
Residential,R03,235.96463021180173
Residential,R03,235.96463021178488
Residential,R03,235.96463021177348
Residential,R03,235.9646302117608
Residential,R03,235.96453418842125
Residential,R03,235.96453418845186
Residential,R03,235.9645341884809
Residential,R03,235.96453418840682
Residential,R03,235.96453418842054
Residential,R03,235.50642303065084
Residential,R03,235.50642303067704
Residential,R03,235.50642303066982
Residential,R03,235.5064230306161
Residential,R03,235.50642303067423
Residential,R03,235.06272145904416
Residential,R03,235.06272145916117
Residential,R03,235.06272145916876
Residential,R03,235.0627214592098
Residential,R03,235.06272145919422
Residential,R03,235.06360235209877
Residential,R03,235.06360235223582
Residential,R03,235.06360235216997
Residential,R03,235.06360235221595
Residential,R03,235.06360235228644
Residential,R03,235.49041096836584
Residential,R03,235.49041096826733
Residential,R03,235.49041096827733
Residential,R03,235.4904109683128
Residential,R03,235.49041096816012
Residential,R03,235.4883575423786
Residential,R03,235.48835754250285
Residential,R03,235.488357542597
Residential,R03,235.48835754261097
Residential,R03,235.48835754253926
Residential,R03,233.7818140572594
Residential,R03,233.78181405723475
Residential,R03,233.78181405705527
Residential,R03,233.78181405710473
Residential,R03,233.78181405712036
Residential,R03,231.40531727736675
Residential,R03,231.40531727737562
Residential,R03,231.4053172773661
Residential,R03,231.4053172772877
Residential,R03,231.4053172773137
Residential,R03,227.98938033915118
Residential,R03,227.9893803392668
Residential,R03,227.9893803392472
Residential,R03,227.9893803392213
Residential,R03,227.98938033920942
Residential,R03,228.93488324608813
Residential,R03,228.9348832460863
Residential,R03,228.9348832460931
Residential,R03,228.93488324610271
Residential,R03,228.93488324612613
Residential,R03,230.3822422599004
Residential,R03,230.38224225987
Residential,R03,230.38224225991087
Residential,R03,230.38224225991246
Residential,R03,230.3822422598251
Residential,R03,232.31393183308094
Residential,R03,232.3139318331898
Residential,R03,232.31393183305246
Residential,R03,232.3139318331631
Residential,R03,232.3139318330917
Residential,R03,234.66250043411253
Residential,R03,234.6625004340689
Residential,R03,234.66250043414064
Residential,R03,234.6625004341749
Residential,R03,234.6625004341325
Residential,R03,234.66250043413606
Residential,R03,234.66250043410045
Residential,R03,234.662500434063
Residential,R03,234.6625004340225
Residential,R03,234.66250043411412
Residential,R03,234.66250043403704
Residential,R03,234.66250043399927
Residential,R03,234.66250043409005
Residential,R03,234.66250043415522
Residential,R03,234.66250043402806
Residential,R03,234.66250043405478
Residential,R03,234.6625004340771
Residential,R03,234.66250043414036
Residential,R03,234.66250043413632
Residential,R03,234.66250043402113
Residential,R04,233.4276094365385
Residential,R04,233.42760943648548
Residential,R04,233.4276094364578
Residential,R04,233.42760943641457
Residential,R04,233.42760943643015
Residential,R04,233.42760943652974
Residential,R04,233.42760943640369
Residential,R04,233.42760943643245
Residential,R04,233.42760943634588
Residential,R04,233.4276094365109
Residential,R04,233.42760943637703
Residential,R04,233.42760943641522
Residential,R04,233.4276094364696
Residential,R04,233.42760943636753
Residential,R04,233.42760943641852
Residential,R04,233.42760943636185
Residential,R04,233.42760943643069
Residential,R04,233.42760943649614
Residential,R04,233.42760943638697
Residential,R04,233.42760943639672
Residential,R04,233.4276094364492
Residential,R04,233.42760943634676
Residential,R04,233.10829423604454
Residential,R04,233.10829423609698
Residential,R04,233.10829423611474
Residential,R04,233.10829423605568
Residential,R04,233.10829423611253
Residential,R04,233.36196228097933
Residential,R04,233.361962280997
Residential,R04,233.36196228096216
Residential,R04,233.3619622808812
Residential,R04,233.36196228102446
Residential,R04,233.66928350920674
Residential,R04,233.66928350918826
Residential,R04,233.6692835092142
Residential,R04,233.6692835093089
Residential,R04,233.66928350925005
Residential,R04,233.92067761990467
Residential,R04,233.92067761985962
Residential,R04,233.92067761992033
Residential,R04,233.92067761994403
Residential,R04,233.92067761997077
Residential,R04,233.92036981687622
Residential,R04,233.92036981684979
Residential,R04,233.92036981690498
Residential,R04,233.92036981682287
Residential,R04,233.9203698167182
Residential,R04,234.21378048528146
Residential,R04,234.21378048525793
Residential,R04,234.21378048532728
Residential,R04,234.2137804853238
Residential,R04,234.2137804853494
Residential,R04,233.9183163140016
Residential,R04,233.91831631392608
Residential,R04,233.91831631402636
Residential,R04,233.91831631397352
Residential,R04,233.9183163139197
Residential,R04,235.03041433654056
Residential,R04,235.03041433650012
Residential,R04,235.03041433654036
Residential,R04,235.03041433658765
Residential,R04,235.03041433650162
Residential,R04,235.2957160329264
Residential,R04,235.29571603295565
Residential,R04,235.29571603302827
Residential,R04,235.29571603303395
Residential,R04,235.29571603300326
Residential,R04,235.04612223273594
Residential,R04,235.04612223276573
Residential,R04,235.04612223276752
Residential,R04,235.04612223275245
Residential,R04,235.0461222327651
Residential,R04,235.02402426117843
Residential,R04,235.02402426123464
Residential,R04,235.0240242612172
Residential,R04,235.02402426120685
Residential,R04,235.02402426119428
Residential,R04,235.02392784219282
Residential,R04,235.02392784222343
Residential,R04,235.02392784225123
Residential,R04,235.02392784217807
Residential,R04,235.0239278421921
Residential,R04,234.4632081280349
Residential,R04,234.46320812806013
Residential,R04,234.46320812805436
Residential,R04,234.4632081279993
Residential,R04,234.46320812805752
Residential,R04,233.92002341383483
Residential,R04,233.9200234139527
Residential,R04,233.9200234139599
Residential,R04,233.92002341400087
Residential,R04,233.92002341398523
Residential,R04,233.92090878355594
Residential,R04,233.92090878369262
Residential,R04,233.9209087836267
Residential,R04,233.92090878367267
Residential,R04,233.92090878374336
Residential,R04,234.44324008737857
Residential,R04,234.44324008728046
Residential,R04,234.44324008729075
Residential,R04,234.443240087326
Residential,R04,234.44324008717308
Residential,R04,234.44117716075456
Residential,R04,234.44117716087828
Residential,R04,234.44117716097296
Residential,R04,234.44117716098728
Residential,R04,234.44117716091517
Residential,R04,232.35199504921835
Residential,R04,232.3519950491928
Residential,R04,232.35199504901416
Residential,R04,232.35199504906447
Residential,R04,232.35199504907894
Residential,R04,229.44149044975688
Residential,R04,229.44149044976592
Residential,R04,229.44149044975651
Residential,R04,229.44149044967781
Residential,R04,229.4414904497036
Residential,R04,225.25726781691108
Residential,R04,225.25726781702733
Residential,R04,225.25726781700752
Residential,R04,225.25726781698202
Residential,R04,225.25726781696986
Residential,R04,226.41479513376305
Residential,R04,226.41479513376015
Residential,R04,226.41479513376697
Residential,R04,226.41479513377703
Residential,R04,226.41479513379983
Residential,R04,228.18668037982692
Residential,R04,228.18668037979572
Residential,R04,228.18668037983664
Residential,R04,228.1866803798383
Residential,R04,228.18668037975075
Residential,R04,230.5520564008365
Residential,R04,230.55205640094496
Residential,R04,230.55205640080715
Residential,R04,230.552056400919
Residential,R04,230.55205640084682
Residential,R04,233.42760943645195
Residential,R04,233.42760943640914
Residential,R04,233.4276094364814
Residential,R04,233.427609436515
Residential,R04,233.42760943647275
Residential,R04,233.42760943647585
Residential,R04,233.42760943644038
Residential,R04,233.4276094364033
Residential,R04,233.42760943636367
Residential,R04,233.42760943645465
Residential,R04,233.42760943637728
Residential,R04,233.42760943633968
Residential,R04,233.42760943643003
Residential,R04,233.4276094364959
Residential,R04,233.42760943636867
Residential,R04,233.4276094363946
Residential,R04,233.42760943641733
Residential,R04,233.42760943648048
Residential,R04,233.427609436477
Residential,R04,233.42760943636083
Residential,R05,232.53405006362786
Residential,R05,232.53405006357525
Residential,R05,232.53405006354765
Residential,R05,232.53405006350422
Residential,R05,232.53405006351977
Residential,R05,232.53405006361916
Residential,R05,232.5340500634933
Residential,R05,232.53405006352185
Residential,R05,232.5340500634358
Residential,R05,232.53405006360143
Residential,R05,232.53405006346682
Residential,R05,232.53405006350494
Residential,R05,232.53405006355953
Residential,R05,232.5340500634577
Residential,R05,232.53405006350906
Residential,R05,232.53405006345108
Residential,R05,232.53405006352128
Residential,R05,232.53405006358594
Residential,R05,232.53405006347708
Residential,R05,232.5340500634871
Residential,R05,232.53405006353884
Residential,R05,232.5340500634371
Residential,R05,232.1724796717866
Residential,R05,232.17247967183886
Residential,R05,232.17247967185622
Residential,R05,232.1724796717977
Residential,R05,232.1724796718547
Residential,R05,232.4596778569075
Residential,R05,232.45967785692537
Residential,R05,232.45967785689075
Residential,R05,232.45967785680958
Residential,R05,232.45967785695217
Residential,R05,232.80765016658762
Residential,R05,232.80765016656844
Residential,R05,232.80765016659464
Residential,R05,232.80765016668923
Residential,R05,232.80765016663082
Residential,R05,233.09230041171037
Residential,R05,233.09230041166526
Residential,R05,233.09230041172594
Residential,R05,233.0923004117503
Residential,R05,233.09230041177628
Residential,R05,233.0919914830063
Residential,R05,233.09199148297955
Residential,R05,233.09199148303514
Residential,R05,233.09199148295338
Residential,R05,233.0919914828486
Residential,R05,233.4242858981239
Residential,R05,233.42428589810012
Residential,R05,233.42428589816944
Residential,R05,233.42428589816606
Residential,R05,233.42428589819235
Residential,R05,233.08993047090598
Residential,R05,233.0899304708311
Residential,R05,233.08993047093045
Residential,R05,233.0899304708783
Residential,R05,233.0899304708234
Residential,R05,234.34948694624748
Residential,R05,234.34948694620718
Residential,R05,234.34948694624816
Residential,R05,234.34948694629446
Residential,R05,234.3494869462099
Residential,R05,234.65022190843763
Residential,R05,234.65022190846673
Residential,R05,234.65022190853787
Residential,R05,234.6502219085442
Residential,R05,234.65022190851278
Residential,R05,234.36801802677567
Residential,R05,234.36801802680415
Residential,R05,234.36801802680685
Residential,R05,234.36801802679187
Residential,R05,234.3680180268047
Residential,R05,234.34307788287794
Residential,R05,234.34307788293464
Residential,R05,234.34307788291682
Residential,R05,234.34307788290704
Residential,R05,234.34307788289442
Residential,R05,234.34298117844978
Residential,R05,234.34298117848047
Residential,R05,234.34298117850685
Residential,R05,234.34298117843514
Residential,R05,234.34298117844915
Residential,R05,233.70810458892907
Residential,R05,233.70810458895343
Residential,R05,233.70810458894894
Residential,R05,233.70810458889227
Residential,R05,233.7081045889512
Residential,R05,233.0930471846094
Residential,R05,233.0930471847283
Residential,R05,233.0930471847353
Residential,R05,233.0930471847758
Residential,R05,233.09304718476054
Residential,R05,233.09393578243345
Residential,R05,233.09393578256987
Residential,R05,233.093935782504
Residential,R05,233.09393578255003
Residential,R05,233.0939357826206
Residential,R05,233.68527801884602
Residential,R05,233.68527801874862
Residential,R05,233.6852780187585
Residential,R05,233.68527801879367
Residential,R05,233.68527801864076
Residential,R05,233.68320823862817
Residential,R05,233.68320823875072
Residential,R05,233.68320823884608
Residential,R05,233.68320823886103
Residential,R05,233.68320823878864
Residential,R05,231.31772989261856
Residential,R05,231.3177298925923
Residential,R05,231.31772989241446
Residential,R05,231.31772989246545
Residential,R05,231.3177298924788
Residential,R05,228.0223028256623
Residential,R05,228.02230282567137
Residential,R05,228.02230282566217
Residential,R05,228.02230282558347
Residential,R05,228.02230282560868
Residential,R05,223.28583751672636
Residential,R05,223.28583751684306
Residential,R05,223.28583751682297
Residential,R05,223.28583751679813
Residential,R05,223.28583751678582
Residential,R05,224.59556983455076
Residential,R05,224.5955698345469
Residential,R05,224.59556983455363
Residential,R05,224.59556983456403
Residential,R05,224.59556983458634
Residential,R05,226.6007182263309
Residential,R05,226.6007182262996
Residential,R05,226.60071822634066
Residential,R05,226.60071822634197
Residential,R05,226.60071822625454
Residential,R05,229.2783418657419
Residential,R05,229.2783418658499
Residential,R05,229.27834186571192
Residential,R05,229.2783418658249
Residential,R05,229.27834186575214
Residential,R05,232.5340500635412
Residential,R05,232.5340500634988
Residential,R05,232.5340500635715
Residential,R05,232.5340500636052
Residential,R05,232.53405006356215
Residential,R05,232.5340500635651
Residential,R05,232.53405006353034
Residential,R05,232.53405006349342
Residential,R05,232.5340500634541
Residential,R05,232.53405006354436
Residential,R05,232.53405006346682
Residential,R05,232.53405006342928
Residential,R05,232.53405006351963
Residential,R05,232.53405006358594
Residential,R05,232.53405006345844
Residential,R05,232.5340500634838
Residential,R05,232.53405006350727
Residential,R05,232.53405006356994
Residential,R05,232.53405006356707
Residential,R05,232.53405006345037
Residential,R06,231.64054368585582
Residential,R06,231.64054368580344
Residential,R06,231.64054368577567
Residential,R06,231.64054368573207
Residential,R06,231.64054368574824
Residential,R06,231.64054368584672
Residential,R06,231.64054368572152
Residential,R06,231.64054368574972
Residential,R06,231.6405436856642
Residential,R06,231.6405436858303
Residential,R06,231.64054368569526
Residential,R06,231.64054368573338
Residential,R06,231.64054368578746
Residential,R06,231.6405436856862
Residential,R06,231.6405436857379
Residential,R06,231.64054368567858
Residential,R06,231.64054368574963
Residential,R06,231.6405436858143
Residential,R06,231.6405436857055
Residential,R06,231.64054368571576
Residential,R06,231.6405436857669
Residential,R06,231.64054368566573
Residential,R06,231.23672338665605
Residential,R06,231.23672338670792
Residential,R06,231.23672338672478
Residential,R06,231.236723386667
Residential,R06,231.23672338672415
Residential,R06,231.55744749724127
Residential,R06,231.55744749725972
Residential,R06,231.55744749722518
Residential,R06,231.5574474971436
Residential,R06,231.55744749728586
Residential,R06,231.94606600211097
Residential,R06,231.94606600209102
Residential,R06,231.9460660021176
Residential,R06,231.9460660022123
Residential,R06,231.9460660021539
Residential,R06,232.26396856518608
Residential,R06,232.2639685651414
Residential,R06,232.26396856520213
Residential,R06,232.26396856522658
Residential,R06,232.26396856525201
Residential,R06,232.2636585109926
Residential,R06,232.26365851096602
Residential,R06,232.26365851102196
Residential,R06,232.26365851094027
Residential,R06,232.26365851083557
Residential,R06,232.63483241559567
Residential,R06,232.63483241557165
Residential,R06,232.63483241564086
Residential,R06,232.63483241563722
Residential,R06,232.63483241566448
Residential,R06,232.2615899909118
Residential,R06,232.2615899908379
Residential,R06,232.26158999093673
Residential,R06,232.26158999088472
Residential,R06,232.261589990829
Residential,R06,233.66858993077707
Residential,R06,233.66858993073657
Residential,R06,233.66858993077818
Residential,R06,233.6685899308238
Residential,R06,233.66858993074044
Residential,R06,234.00475502135032
Residential,R06,234.0047550213791
Residential,R06,234.0047550214495
Residential,R06,234.0047550214563
Residential,R06,234.00475502142433
Residential,R06,233.6899439398615
Residential,R06,233.68994393988868
Residential,R06,233.68994393989217
Residential,R06,233.68994393987742
Residential,R06,233.6899439398905
Residential,R06,233.66216188197478
Residential,R06,233.6621618820322
Residential,R06,233.6621618820138
Residential,R06,233.66216188200485
Residential,R06,233.6621618819919
Residential,R06,233.6620648921404
Residential,R06,233.66206489217126
Residential,R06,233.66206489219644
Residential,R06,233.66206489212564
Residential,R06,233.6620648921395
Residential,R06,232.9530385736945
Residential,R06,232.953038573718
Residential,R06,232.95303857371448
Residential,R06,232.953038573657
Residential,R06,232.95303857371644
Residential,R06,232.26611616210906
Residential,R06,232.2661161622288
Residential,R06,232.26611616223582
Residential,R06,232.26611616227584
Residential,R06,232.26611616226057
Residential,R06,232.26700798749667
Residential,R06,232.26700798763264
Residential,R06,232.26700798756647
Residential,R06,232.26700798761271
Residential,R06,232.26700798768303
Residential,R06,232.92735376517612
Residential,R06,232.9273537650794
Residential,R06,232.92735376508944
Residential,R06,232.92735376512425
Residential,R06,232.92735376497149
Residential,R06,232.92527713240273
Residential,R06,232.92527713252514
Residential,R06,232.92527713262038
Residential,R06,232.92527713263655
Residential,R06,232.92527713256328
Residential,R06,230.28353636796754
Residential,R06,230.28353636794085
Residential,R06,230.2835363677637
Residential,R06,230.28353636781492
Residential,R06,230.28353636782754
Residential,R06,226.6032534628068
Residential,R06,226.60325346281593
Residential,R06,226.60325346280678
Residential,R06,226.6032534627283
Residential,R06,226.60325346275312
Residential,R06,221.31468424172064
Residential,R06,221.31468424183745
Residential,R06,221.31468424181693
Residential,R06,221.3146842417929
Residential,R06,221.31468424178033
Residential,R06,222.77657793945457
Residential,R06,222.7765779394502
Residential,R06,222.77657793945613
Residential,R06,222.77657793946705
Residential,R06,222.77657793948865
Residential,R06,225.01493065867567
Residential,R06,225.0149306586438
Residential,R06,225.01493065868536
Residential,R06,225.01493065868598
Residential,R06,225.0149306585992
Residential,R06,228.00473764127133
Residential,R06,228.00473764137894
Residential,R06,228.00473764124123
Residential,R06,228.00473764135498
Residential,R06,228.0047376412813
Residential,R06,231.64054368576862
Residential,R06,231.64054368572715
Residential,R06,231.64054368579997
Residential,R06,231.64054368583396
Residential,R06,231.6405436857906
Residential,R06,231.640543685793
Residential,R06,231.64054368575893
Residential,R06,231.64054368572218
Residential,R06,231.64054368568327
Residential,R06,231.6405436857726
