Bus Type,Bus,Phase,Current (A)
Residential,R01,2,179.99196193887
Industrial,I01,0,234.4990418579499
Industrial,I01,1,187.58369383093776
Industrial,I01,2,187.57931899863408
Commercial,C01,0,87.05820067182566
Commercial,C01,1,44.75302687819563
Commercial,C01,2,44.751997416310324
Residential,R01,0,356.98926896662255
Residential,R01,1,179.99612507548454
Residential,R01,2,179.99196193891794
Industrial,I01,0,234.49904185793557
Industrial,I01,1,187.58369383092457
Industrial,I01,2,187.57931899862183
Commercial,C01,0,87.05820067183068
Commercial,C01,1,44.753026878190774
Commercial,C01,2,44.75199741630538
Residential,R01,0,356.98926896659924
Residential,R01,1,179.9961250754469
Residential,R01,2,179.99196193886016
Industrial,I01,0,234.49904185796288
Industrial,I01,1,187.58369383095322
Industrial,I01,2,187.5793189986505
Commercial,C01,0,87.0582006718307
Commercial,C01,1,44.75302687817009
Commercial,C01,2,44.751997416298956
Residential,R01,0,356.9892689666021
Residential,R01,1,179.99612507542264
Residential,R01,2,179.99196193891322
Industrial,I01,0,234.49904185790126
Industrial,I01,1,187.5836938308898
Industrial,I01,2,187.5793189985863
Commercial,C01,0,87.05820067182918
Commercial,C01,1,44.753026878183306
Commercial,C01,2,44.751997416294905
Residential,R01,0,356.98926896659316
Residential,R01,1,179.99612507549583
Residential,R01,2,179.99196193884256
Industrial,I01,0,234.49904185794813
Industrial,I01,1,187.58369383093233
Industrial,I01,2,187.5793189986295
Commercial,C01,0,87.05820067183777
Commercial,C01,1,44.753026878183114
Commercial,C01,2,44.75199741630293
Residential,R01,0,356.98926896659003
Residential,R01,1,179.9961250754518
Residential,R01,2,179.9919619388768
Industrial,I01,0,234.49904185785766
Industrial,I01,1,187.58369383084528
Industrial,I01,2,187.57931899854023
Commercial,C01,0,87.05820067182667
Commercial,C01,1,44.75302687818896
Commercial,C01,2,44.75199741631359
Residential,R01,0,356.98926896663323
Residential,R01,1,179.99612507544916
Residential,R01,2,179.9919619389087
Industrial,I01,0,234.49904185791084
Industrial,I01,1,187.58369383089854
Industrial,I01,2,187.57931899859494
Commercial,C01,0,87.05820067181759
Commercial,C01,1,44.75302687819763
Commercial,C01,2,44.75199741630382
Residential,R01,0,356.98926896660686
Residential,R01,1,179.9961250754706
Residential,R01,2,179.99196193886485
Industrial,I01,0,234.49904185797354
Industrial,I01,1,187.58369383096198
Industrial,I01,2,187.57931899865827
Commercial,C01,0,87.05820067183423
Commercial,C01,1,44.75302687818352
Commercial,C01,2,44.75199741629968
Residential,R01,0,356.98926896662186
Residential,R01,1,179.99612507546888
Residential,R01,2,179.99196193886496
Industrial,I01,0,234.4990418579443
Industrial,I01,1,187.58369383093046
Industrial,I01,2,187.57931899862777
Commercial,C01,0,87.05820067182111
Commercial,C01,1,44.75302687820185
Commercial,C01,2,44.75199741630458
Residential,R01,0,356.989268966604
Residential,R01,1,179.9961250754682
Residential,R01,2,179.9919619388394
Industrial,I01,0,234.49904185791618
Industrial,I01,1,187.5836938309032
Industrial,I01,2,187.5793189985995
Commercial,C01,0,87.05820067182766
Commercial,C01,1,44.75302687817579
Commercial,C01,2,44.75199741631519
Residential,R01,0,356.9892689666095
Residential,R01,1,179.99612507547465
Residential,R01,2,179.99196193889728
Industrial,I01,0,234.49904185791704
Industrial,I01,1,187.58369383090283
Industrial,I01,2,187.57931899860085
Commercial,C01,0,87.05820067184179
Commercial,C01,1,44.753026878193815
Commercial,C01,2,44.75199741630295
Residential,R01,0,356.98926896661106
Residential,R01,1,179.99612507540098
Residential,R01,2,179.99196193890725
Industrial,I01,0,234.49904185796942
Industrial,I01,1,187.58369383095405
Industrial,I01,2,187.57931899865136
Commercial,C01,0,87.05820067182766
Commercial,C01,1,44.75302687817482
Commercial,C01,2,44.75199741632089
Residential,R01,0,356.9892689665912
Residential,R01,1,179.99612507538515
Residential,R01,2,179.99196193886647
Industrial,I01,0,234.4990418579267
Industrial,I01,1,187.58369383091443
Industrial,I01,2,187.57931899861092
Commercial,C01,0,87.05820067183423
Commercial,C01,1,44.75302687819206
Commercial,C01,2,44.75199741631203
Residential,R01,0,356.9892689666097
Residential,R01,1,179.99612507547582
Residential,R01,2,179.99196193887974
Industrial,I01,0,234.4990418579352
Industrial,I01,1,187.58369383092477
Industrial,I01,2,187.5793189986209
Commercial,C01,0,87.05820067183372
Commercial,C01,1,44.75302687819303
Commercial,C01,2,44.751997416312754
Residential,R01,0,373.7753589770898
Residential,R01,1,188.1348265787421
Residential,R01,2,188.13040067561198
Industrial,I01,0,234.19249429760544
Industrial,I01,1,190.27045436887437
Industrial,I01,2,190.2659417187674
Commercial,C01,0,84.08028467981626
Commercial,C01,1,43.24630906084398
Commercial,C01,2,43.2452979023318
Residential,R01,0,373.7753589771051
Residential,R01,1,188.13482657872262
Residential,R01,2,188.13040067564245
Industrial,I01,0,234.19249429764344
Industrial,I01,1,190.27045436891217
Industrial,I01,2,190.2659417188042
Commercial,C01,0,84.08028467982992
Commercial,C01,1,43.24630906084236
Commercial,C01,2,43.245297902316366
Residential,R01,0,373.7753589771125
Residential,R01,1,188.13482657874303
Residential,R01,2,188.13040067562622
Industrial,I01,0,234.19249429760038
Industrial,I01,1,190.27045436886988
Industrial,I01,2,190.26594171876332
Commercial,C01,0,84.08028467982888
Commercial,C01,1,43.24630906085233
Commercial,C01,2,43.24529790231783
Residential,R01,0,373.77535897709464
Residential,R01,1,188.13482657871086
Residential,R01,2,188.1304006756526
Industrial,I01,0,234.19249429754768
Industrial,I01,1,190.27045436881662
Industrial,I01,2,190.26594171871125
Commercial,C01,0,84.08028467983495
Commercial,C01,1,43.24630906084748
Commercial,C01,2,43.2452979023212
Residential,R01,0,373.7753589770594
Residential,R01,1,188.13482657871492
Residential,R01,2,188.130400675638
Industrial,I01,0,234.19249429758952
Industrial,I01,1,190.27045436885746
Industrial,I01,2,190.2659417187496
Commercial,C01,0,84.0802846798178
Commercial,C01,1,43.24630906085227
Commercial,C01,2,43.24529790234723
Residential,R01,0,360.4558665611466
Residential,R01,1,181.67949852730166
Residential,R01,2,181.67540665638316
Industrial,I01,0,223.2027287262828
Industrial,I01,1,182.41439618951165
Industrial,I01,2,182.4102563528348
Commercial,C01,0,80.77598693079823
Commercial,C01,1,41.57239520598653
Commercial,C01,2,41.571464435152365
Residential,R01,0,360.4558665611704
Residential,R01,1,181.67949852731667
Residential,R01,2,181.67540665634039
Industrial,I01,0,223.20272872619324
Industrial,I01,1,182.41439618942016
Industrial,I01,2,182.41025635274366
Commercial,C01,0,80.77598693079517
Commercial,C01,1,41.57239520599056
Commercial,C01,2,41.57146443514574
Residential,R01,0,360.45586656114995
Residential,R01,1,181.67949852726605
Residential,R01,2,181.6754066564266
Industrial,I01,0,223.20272872618378
Industrial,I01,1,182.41439618940902
Industrial,I01,2,182.4102563527359
Commercial,C01,0,80.77598693079065
Commercial,C01,1,41.57239520597798
Commercial,C01,2,41.57146443513923
Residential,R01,0,360.45586656112886
Residential,R01,1,181.67949852726218
Residential,R01,2,181.67540665638478
Industrial,I01,0,223.2027287262347
Industrial,I01,1,182.41439618946123
Industrial,I01,2,182.41025635278336
Commercial,C01,0,80.7759869307836
Commercial,C01,1,41.57239520597047
Commercial,C01,2,41.571464435149
Residential,R01,0,360.4558665611186
Residential,R01,1,181.679498527284
Residential,R01,2,181.67540665643227
Industrial,I01,0,223.2027287262289
Industrial,I01,1,182.41439618945614
Industrial,I01,2,182.41025635277825
Commercial,C01,0,80.77598693078612
Commercial,C01,1,41.572395205985494
Commercial,C01,2,41.57146443513851
Residential,R01,0,344.30273329536504
Residential,R01,1,173.82437952962175
Residential,R01,2,173.8206121799019
Industrial,I01,0,213.71209938669713
Industrial,I01,1,175.90437464708236
Industrial,I01,2,175.9005340666891
Commercial,C01,0,84.08005178717546
Commercial,C01,1,43.2461949289309
Commercial,C01,2,43.24526255836406
Residential,R01,0,344.30273329532434
Residential,R01,1,173.8243795296304
Residential,R01,2,173.82061217991443
Industrial,I01,0,213.71209938671353
Industrial,I01,1,175.90437464710126
Industrial,I01,2,175.9005340667057
Commercial,C01,0,84.08005178717995
Commercial,C01,1,43.24619492892372
Commercial,C01,2,43.24526255837263
Residential,R01,0,344.30273329534214
Residential,R01,1,173.82437952960922
Residential,R01,2,173.8206121799244
Industrial,I01,0,213.7120993867384
Industrial,I01,1,175.90437464712443
Industrial,I01,2,175.90053406672914
Commercial,C01,0,84.08005178716381
Commercial,C01,1,43.24619492893467
Commercial,C01,2,43.24526255836613
Residential,R01,0,344.3027332953263
Residential,R01,1,173.82437952966018
Residential,R01,2,173.82061217988795
Industrial,I01,0,213.71209938671967
Industrial,I01,1,175.90437464710735
Industrial,I01,2,175.90053406671367
Commercial,C01,0,84.08005178717843
Commercial,C01,1,43.24619492894143
Commercial,C01,2,43.24526255834982
Residential,R01,0,344.30273329535686
Residential,R01,1,173.82437952964654
Residential,R01,2,173.82061217988797
Industrial,I01,0,213.7120993867222
Industrial,I01,1,175.9043746471102
Industrial,I01,2,175.90053406671595
Commercial,C01,0,84.08005178716786
Commercial,C01,1,43.246194928936745
Commercial,C01,2,43.24526255836697
Residential,R01,0,331.0837919756107
Residential,R01,1,167.3747576819611
Residential,R01,2,167.37124984557337
Industrial,I01,0,205.34652472521825
Industrial,I01,1,170.37144570548318
Industrial,I01,2,170.36784953070753
Commercial,C01,0,87.05793011233604
Commercial,C01,1,44.75289950245861
Commercial,C01,2,44.75196596079367
Residential,R01,0,331.08379197561266
Residential,R01,1,167.37475768195247
Residential,R01,2,167.37124984556638
Industrial,I01,0,205.34652472522947
Industrial,I01,1,170.37144570549566
Industrial,I01,2,170.36784953071847
Commercial,C01,0,87.05793011233253
Commercial,C01,1,44.75289950245896
Commercial,C01,2,44.75196596080506
Residential,R01,0,331.08379197560157
Residential,R01,1,167.37475768195011
Residential,R01,2,167.3712498455479
Industrial,I01,0,205.34652472525073
Industrial,I01,1,170.3714457055174
Industrial,I01,2,170.36784953073897
Commercial,C01,0,87.05793011232798
Commercial,C01,1,44.75289950246894
Commercial,C01,2,44.751965960791274
Residential,R01,0,331.08379197560816
Residential,R01,1,167.37475768202873
Residential,R01,2,167.3712498455528
Industrial,I01,0,205.34652472524547
Industrial,I01,1,170.37144570551337
Industrial,I01,2,170.36784953073632
Commercial,C01,0,87.05793011233051
Commercial,C01,1,44.7528995024644
Commercial,C01,2,44.751965960798536
Residential,R01,0,331.08379197560964
Residential,R01,1,167.374757681956
Residential,R01,2,167.37124984555888
Industrial,I01,0,205.34652472523965
Industrial,I01,1,170.37144570550686
Industrial,I01,2,170.36784953072805
Commercial,C01,0,87.05793011232647
Commercial,C01,1,44.75289950246518
Commercial,C01,2,44.75196596079379
Residential,R01,0,331.0841750330196
Residential,R01,1,167.374917221981
Residential,R01,2,167.37128656185575
Industrial,I01,0,217.50939386206343
Industrial,I01,1,176.49178142535163
Industrial,I01,2,176.48792297038554
Commercial,C01,0,92.69407217366677
Commercial,C01,1,47.59975482838792
Commercial,C01,2,47.59872678802511
Residential,R01,0,331.08417503303485
Residential,R01,1,167.37491722197288
Residential,R01,2,167.3712865619048
Industrial,I01,0,217.50939386205584
Industrial,I01,1,176.49178142534356
Industrial,I01,2,176.48792297037969
Commercial,C01,0,92.69407217368139
Commercial,C01,1,47.599754828369534
Commercial,C01,2,47.59872678801792
Residential,R01,0,331.0841750330272
Residential,R01,1,167.37491722199255
Residential,R01,2,167.37128656184763
Industrial,I01,0,217.50939386210507
Industrial,I01,1,176.49178142539594
Industrial,I01,2,176.4879229704279
Commercial,C01,0,92.6940721736688
Commercial,C01,1,47.59975482840539
Commercial,C01,2,47.59872678801543
Residential,R01,0,331.0841750330336
Residential,R01,1,167.37491722193937
Residential,R01,2,167.37128656188872
Industrial,I01,0,217.50939386212525
Industrial,I01,1,176.49178142541282
Industrial,I01,2,176.48792297044702
Commercial,C01,0,92.69407217367433
Commercial,C01,1,47.599754828389614
Commercial,C01,2,47.598726788021224
Residential,R01,0,331.08417503303656
Residential,R01,1,167.3749172219364
Residential,R01,2,167.37128656188912
Industrial,I01,0,217.50939386205476
Industrial,I01,1,176.49178142534532
Industrial,I01,2,176.48792297037963
Commercial,C01,0,92.69407217368139
Commercial,C01,1,47.599754828373094
Commercial,C01,2,47.59872678802282
Residential,R01,0,315.62300524550324
Residential,R01,1,159.8070606471022
Residential,R01,2,159.8035085334826
Industrial,I01,0,234.20852040269114
Industrial,I01,1,181.37318884998118
Industrial,I01,2,181.36912163567953
Commercial,C01,0,99.01045434429597
Commercial,C01,1,50.782643736738954
Commercial,C01,2,50.78151892416373
Residential,R01,0,315.6230052455021
Residential,R01,1,159.80706064709858
Residential,R01,2,159.80350853342784
Industrial,I01,0,234.2085204026647
Industrial,I01,1,181.37318884995454
Industrial,I01,2,181.36912163565043
Commercial,C01,0,99.01045434430355
Commercial,C01,1,50.78264373674765
Commercial,C01,2,50.78151892416193
Residential,R01,0,315.62300524550585
Residential,R01,1,159.8070606470959
Residential,R01,2,159.80350853344643
Industrial,I01,0,234.2085204026547
Industrial,I01,1,181.3731888499442
Industrial,I01,2,181.36912163564222
Commercial,C01,0,99.01045434427682
Commercial,C01,1,50.7826437367356
Commercial,C01,2,50.78151892416035
Residential,R01,0,315.6230052455006
Residential,R01,1,159.8070606470972
Residential,R01,2,159.8035085334854
Industrial,I01,0,234.20852040266598
Industrial,I01,1,181.37318884995173
Industrial,I01,2,181.36912163565452
Commercial,C01,0,99.01045434428487
Commercial,C01,1,50.78264373675037
Commercial,C01,2,50.781518924174364
Residential,R01,0,315.62300524549806
Residential,R01,1,159.80706064707707
Residential,R01,2,159.80350853348142
Industrial,I01,0,234.20852040273215
Industrial,I01,1,181.37318885002347
Industrial,I01,2,181.36912163572262
Commercial,C01,0,99.0104543442859
Commercial,C01,1,50.78264373673313
Commercial,C01,2,50.78151892415229
Residential,R01,0,331.0867863756679
Residential,R01,1,167.3760014680762
Residential,R01,2,167.37155430178984
Industrial,I01,0,296.94034507408645
Industrial,I01,1,216.30408498733036
Industrial,I01,2,216.2982659646916
Commercial,C01,0,132.56478924745653
Commercial,C01,1,67.55491864170553
Commercial,C01,2,67.55312724530663
Residential,R01,0,331.08678637565424
Residential,R01,1,167.37600146806332
Residential,R01,2,167.37155430178188
Industrial,I01,0,296.9403450740732
Industrial,I01,1,216.30408498731774
Industrial,I01,2,216.2982659646774
Commercial,C01,0,132.5647892474535
Commercial,C01,1,67.5549186417143
Commercial,C01,2,67.55312724529927
Residential,R01,0,331.08678637565805
Residential,R01,1,167.37600146804309
Residential,R01,2,167.37155430174823
Industrial,I01,0,296.940345074074
Industrial,I01,1,216.30408498731427
Industrial,I01,2,216.29826596467518
Commercial,C01,0,132.56478924744795
Commercial,C01,1,67.55491864170384
Commercial,C01,2,67.55312724530003
Residential,R01,0,331.086786375653
Residential,R01,1,167.376001468046
Residential,R01,2,167.37155430179956
Industrial,I01,0,296.9403450741098
Industrial,I01,1,216.30408498735312
Industrial,I01,2,216.29826596471162
Commercial,C01,0,132.5647892474626
Commercial,C01,1,67.55491864170969
Commercial,C01,2,67.55312724530658
Residential,R01,0,331.0867863756573
Residential,R01,1,167.37600146807657
Residential,R01,2,167.3715543018113
Industrial,I01,0,296.9403450740258
Industrial,I01,1,216.3040849872694
Industrial,I01,2,216.2982659646296
Commercial,C01,0,132.56478924746511
Commercial,C01,1,67.55491864170904
Commercial,C01,2,67.55312724529924
Residential,R01,0,272.42112631649184
Residential,R01,1,138.52454022943064
Residential,R01,2,138.520481994848
Industrial,I01,0,359.80025556564493
Industrial,I01,1,237.91256945740486
Industrial,I01,2,237.9054817221048
Commercial,C01,0,182.9011171654175
Commercial,C01,1,92.27114787256062
Commercial,C01,2,92.26843725797401
Residential,R01,0,272.4211263164898
Residential,R01,1,138.52454022939912
Residential,R01,2,138.52048199486248
Industrial,I01,0,359.8002555655985
Industrial,I01,1,237.91256945735992
Industrial,I01,2,237.9054817220615
Commercial,C01,0,182.9011171654161
Commercial,C01,1,92.27114787258445
Commercial,C01,2,92.26843725796707
Residential,R01,0,272.42112631647217
Residential,R01,1,138.52454022940864
Residential,R01,2,138.52048199484133
Industrial,I01,0,359.8002555656642
Industrial,I01,1,237.91256945742535
Industrial,I01,2,237.90548172212854
Commercial,C01,0,182.901117165404
Commercial,C01,1,92.27114787255941
Commercial,C01,2,92.2684372579622
Residential,R01,0,272.42112631647365
Residential,R01,1,138.52454022943238
Residential,R01,2,138.52048199489903
Industrial,I01,0,359.8002555655962
Industrial,I01,1,237.9125694573585
Industrial,I01,2,237.90548172206016
Commercial,C01,0,182.90111716541716
Commercial,C01,1,92.27114787256437
Commercial,C01,2,92.26843725796469
Residential,R01,0,272.4211263165022
Residential,R01,1,138.5245402294091
Residential,R01,2,138.52048199487749
Industrial,I01,0,359.80025556562975
Industrial,I01,1,237.9125694573912
Industrial,I01,2,237.90548172209333
Commercial,C01,0,182.90111716540758
Commercial,C01,1,92.27114787257356
Commercial,C01,2,92.26843725796711
Residential,R01,0,258.3099769921317
Residential,R01,1,131.53009245448388
Residential,R01,2,131.52554814489358
Industrial,I01,0,445.15596654435956
Industrial,I01,1,276.90001748775666
Industrial,I01,2,276.8902375789118
Commercial,C01,0,236.72036309033408
Commercial,C01,1,118.0749778240292
Commercial,C01,2,118.07087265715552
Residential,R01,0,258.3099769921332
Residential,R01,1,131.53009245448962
Residential,R01,2,131.52554814489403
Industrial,I01,0,445.1559665444347
Industrial,I01,1,276.90001748783044
Industrial,I01,2,276.8902375789822
Commercial,C01,0,236.7203630903417
Commercial,C01,1,118.07497782402297
Commercial,C01,2,118.07087265716976
Residential,R01,0,258.3099769921358
Residential,R01,1,131.53009245448303
Residential,R01,2,131.52554814484358
Industrial,I01,0,445.15596654432136
Industrial,I01,1,276.9000174877229
Industrial,I01,2,276.89023757887225
Commercial,C01,0,236.7203630903376
Commercial,C01,1,118.07497782403593
Commercial,C01,2,118.070872657147
Residential,R01,0,258.30997699212134
Residential,R01,1,131.5300924544968
Residential,R01,2,131.52554814489903
Industrial,I01,0,445.15596654445204
Industrial,I01,1,276.9000174878455
Industrial,I01,2,276.89023757900003
Commercial,C01,0,236.72036309035678
Commercial,C01,1,118.07497782404673
Commercial,C01,2,118.07087265715587
Residential,R01,0,258.30997699212446
Residential,R01,1,131.5300924544814
Residential,R01,2,131.52554814487718
Industrial,I01,0,445.15596654428475
Industrial,I01,1,276.9000174876832
Industrial,I01,2,276.8902375788384
Commercial,C01,0,236.7203630903372
Commercial,C01,1,118.07497782403455
Commercial,C01,2,118.07087265716329
Residential,R01,0,271.29668642071454
Residential,R01,1,137.96751485526286
Residential,R01,2,137.96167050018704
Industrial,I01,0,535.070185171258
Industrial,I01,1,333.19241369071165
Industrial,I01,2,333.1778837228764
Commercial,C01,0,344.67238597136924
Commercial,C01,1,167.71720854084006
Commercial,C01,2,167.71001843097875
Residential,R01,0,271.2966864206987
Residential,R01,1,137.96751485521764
Residential,R01,2,137.9616705001433
Industrial,I01,0,535.0701851712137
Industrial,I01,1,333.19241369066907
Industrial,I01,2,333.1778837228398
Commercial,C01,0,344.6723859713503
Commercial,C01,1,167.71720854082642
Commercial,C01,2,167.71001843097957
Residential,R01,0,271.29668642070243
Residential,R01,1,137.96751485523868
Residential,R01,2,137.9616705001572
Industrial,I01,0,535.0701851712554
Industrial,I01,1,333.1924136907092
Industrial,I01,2,333.17788372287725
Commercial,C01,0,344.67238597135383
Commercial,C01,1,167.71720854083625
Commercial,C01,2,167.71001843097875
Residential,R01,0,271.29668642069987
Residential,R01,1,137.96751485526823
Residential,R01,2,137.9616705002114
Industrial,I01,0,535.0701851712978
Industrial,I01,1,333.19241369075087
Industrial,I01,2,333.1778837229174
Commercial,C01,0,344.67238597135366
Commercial,C01,1,167.7172085408231
Commercial,C01,2,167.7100184309853
Residential,R01,0,271.2966864207103
Residential,R01,1,137.96751485523143
Residential,R01,2,137.96167050018173
Industrial,I01,0,535.0701851712812
Industrial,I01,1,333.19241369073416
Industrial,I01,2,333.17788372290147
Commercial,C01,0,344.67238597134735
Commercial,C01,1,167.717208540843
Commercial,C01,2,167.71001843098853
Residential,R01,0,272.4283294600268
Residential,R01,1,138.5275868768781
Residential,R01,2,138.52150383029442
Industrial,I01,0,554.8148264432538
Industrial,I01,1,343.84605429530814
Industrial,I01,2,343.8304884047407
Commercial,C01,0,363.0822796136783
Commercial,C01,1,175.8786107061274
Commercial,C01,2,175.87078689428319
Residential,R01,0,272.42832946002846
Residential,R01,1,138.52758687689644
Residential,R01,2,138.52150383029698
Industrial,I01,0,554.8148264432753
Industrial,I01,1,343.84605429532706
Industrial,I01,2,343.8304884047571
Commercial,C01,0,363.08227961368397
Commercial,C01,1,175.878610706139
Commercial,C01,2,175.8707868942954
Residential,R01,0,272.428329460031
Residential,R01,1,138.5275868769049
Residential,R01,2,138.52150383024536
Industrial,I01,0,554.8148264432717
Industrial,I01,1,343.84605429532337
Industrial,I01,2,343.8304884047566
Commercial,C01,0,363.08227961367226
Commercial,C01,1,175.87861070612362
Commercial,C01,2,175.8707868942954
Residential,R01,0,272.4283294600513
Residential,R01,1,138.52758687694717
Residential,R01,2,138.52150383030875
Industrial,I01,0,554.8148264433352
Industrial,I01,1,343.8460542953905
Industrial,I01,2,343.8304884048193
Commercial,C01,0,363.0822796136906
Commercial,C01,1,175.87861070612283
Commercial,C01,2,175.8707868942954
Residential,R01,0,272.42832946001647
Residential,R01,1,138.52758687687304
Residential,R01,2,138.52150383027777
Industrial,I01,0,554.8148264433019
Industrial,I01,1,343.84605429535367
Industrial,I01,2,343.8304884047846
Commercial,C01,0,363.0822796136917
Commercial,C01,1,175.87861070611834
Commercial,C01,2,175.87078689429296
Residential,R01,0,272.42841790633554
Residential,R01,1,138.52766061957578
Residential,R01,2,138.52161077216581
Industrial,I01,0,538.0743638801081
Industrial,I01,1,342.1650519592177
Industrial,I01,2,342.1496502555422
Commercial,C01,0,383.68349618329086
Commercial,C01,1,184.89931630651313
Commercial,C01,2,184.89112698487537
Residential,R01,0,272.4284179063219
Residential,R01,1,138.5276606195628
Residential,R01,2,138.52161077211576
Industrial,I01,0,538.0743638801725
Industrial,I01,1,342.16505195928255
Industrial,I01,2,342.1496502556077
Commercial,C01,0,383.68349618329034
Commercial,C01,1,184.89931630652342
Commercial,C01,2,184.89112698487133
Residential,R01,0,272.4284179063426
Residential,R01,1,138.5276606195875
Residential,R01,2,138.52161077215573
Industrial,I01,0,538.0743638801009
Industrial,I01,1,342.1650519592142
Industrial,I01,2,342.14965025554136
Commercial,C01,0,383.68349618330205
Commercial,C01,1,184.8993163065157
Commercial,C01,2,184.89112698486076
Residential,R01,0,272.42841790631854
Residential,R01,1,138.527660619581
Residential,R01,2,138.52161077211593
Industrial,I01,0,538.0743638801627
Industrial,I01,1,342.1650519592714
Industrial,I01,2,342.14965025559616
Commercial,C01,0,383.68349618331007
Commercial,C01,1,184.8993163065128
Commercial,C01,2,184.89112698486073
Residential,R01,0,272.42841790636294
Residential,R01,1,138.52766061954227
Residential,R01,2,138.5216107720888
Industrial,I01,0,538.0743638801687
Industrial,I01,1,342.16505195927806
Industrial,I01,2,342.1496502556031
Commercial,C01,0,383.68349618328585
Commercial,C01,1,184.8993163065197
Commercial,C01,2,184.89112698487702
Residential,R01,0,301.9424540558079
Residential,R01,1,153.0883428765561
Residential,R01,2,153.08130184899045
Industrial,I01,0,562.5192789539431
Industrial,I01,1,359.4301115534727
Industrial,I01,2,359.413047344404
Commercial,C01,0,393.5083682520777
Commercial,C01,1,189.15849458792533
Commercial,C01,2,189.14967452375984
Residential,R01,0,301.94245405579676
Residential,R01,1,153.08834287651044
Residential,R01,2,153.08130184896174
Industrial,I01,0,562.5192789539149
Industrial,I01,1,359.4301115534455
Industrial,I01,2,359.41304734437637
Commercial,C01,0,393.50836825207233
Commercial,C01,1,189.15849458792593
Commercial,C01,2,189.14967452375657
Residential,R01,0,301.9424540558157
Residential,R01,1,153.08834287651882
Residential,R01,2,153.08130184898172
Industrial,I01,0,562.5192789539392
Industrial,I01,1,359.4301115534695
Industrial,I01,2,359.41304734439933
Commercial,C01,0,393.5083682520697
Commercial,C01,1,189.15849458790854
Commercial,C01,2,189.14967452375006
Residential,R01,0,301.9424540557957
Residential,R01,1,153.0883428765486
Residential,R01,2,153.0813018489455
Industrial,I01,0,562.5192789539103
Industrial,I01,1,359.4301115534402
Industrial,I01,2,359.41304734436955
Commercial,C01,0,393.5083682520567
Commercial,C01,1,189.15849458793048
Commercial,C01,2,189.14967452374842
Residential,R01,0,301.942454055855
Residential,R01,1,153.08834287652166
Residential,R01,2,153.08130184900554
Industrial,I01,0,562.5192789539367
Industrial,I01,1,359.430111553466
Industrial,I01,2,359.4130473443948
Commercial,C01,0,393.50836825206
Commercial,C01,1,189.15849458793144
Commercial,C01,2,189.14967452375737
Residential,R01,0,330.525693330919
Residential,R01,1,167.10091391143135
Residential,R01,2,167.09300941149667
Industrial,I01,0,573.1821172106261
Industrial,I01,1,369.7306702600292
Industrial,I01,2,369.712606149456
Commercial,C01,0,393.1151680627922
Commercial,C01,1,188.9885356263007
