Bus Type,Bus,Phase,Current (A)
Industrial,I01,2,41.447114699749406
Commercial,C01,0,112.8702601072421
Commercial,C01,1,115.97870476385188
Commercial,C01,2,116.34351117318329
Residential,R01,0,359.8806017309956
Residential,R01,1,362.588664910452
Residential,R01,2,371.9617647158162
Industrial,I01,0,41.52742290028786
Industrial,I01,1,41.510027837329694
Industrial,I01,2,41.44711469975294
Commercial,C01,0,112.87026010723386
Commercial,C01,1,115.97870476387017
Commercial,C01,2,116.343511173188
Residential,R01,0,359.880601730991
Residential,R01,1,362.58866491046547
Residential,R01,2,371.9617647158275
Industrial,I01,0,41.52742290028628
Industrial,I01,1,41.51002783732822
Industrial,I01,2,41.44711469975005
Commercial,C01,0,112.87026010723471
Commercial,C01,1,115.9787047638562
Commercial,C01,2,116.34351117318457
Residential,R01,0,359.8806017309996
Residential,R01,1,362.58866491043113
Residential,R01,2,371.9617647158588
Industrial,I01,0,41.52742290028663
Industrial,I01,1,41.51002783732774
Industrial,I01,2,41.44711469975197
Commercial,C01,0,112.87026010723272
Commercial,C01,1,115.97870476384796
Commercial,C01,2,116.34351117317756
Residential,R01,0,359.88060173098245
Residential,R01,1,362.58866491048514
Residential,R01,2,371.96176471580173
Industrial,I01,0,41.527422900288855
Industrial,I01,1,41.51002783733017
Industrial,I01,2,41.44711469975262
Commercial,C01,0,112.87026010723102
Commercial,C01,1,115.97870476386223
Commercial,C01,2,116.34351117318586
Residential,R01,0,359.88060173100274
Residential,R01,1,362.5886649104606
Residential,R01,2,371.96176471584863
Industrial,I01,0,41.52742290029201
Industrial,I01,1,41.51002783733173
Industrial,I01,2,41.44711469975645
Commercial,C01,0,112.87026010723328
Commercial,C01,1,115.97870476386474
Commercial,C01,2,116.34351117317817
Residential,R01,0,359.88060173099876
Residential,R01,1,362.5886649104228
Residential,R01,2,371.96176471581924
Industrial,I01,0,41.52742290028529
Industrial,I01,1,41.5100278373273
Industrial,I01,2,41.447114699750045
Commercial,C01,0,112.87026010724097
Commercial,C01,1,115.97870476386056
Commercial,C01,2,116.3435111731831
Residential,R01,0,359.8806017310046
Residential,R01,1,362.5886649104819
Residential,R01,2,371.96176471582345
Industrial,I01,0,41.52742290028997
Industrial,I01,1,41.51002783733089
Industrial,I01,2,41.44711469975422
Commercial,C01,0,112.87026010723784
Commercial,C01,1,115.97870476386268
Commercial,C01,2,116.34351117317563
Residential,R01,0,359.88060173099103
Residential,R01,1,362.5886649104546
Residential,R01,2,371.9617647158768
Industrial,I01,0,41.52742290029289
Industrial,I01,1,41.510027837333126
Industrial,I01,2,41.44711469975838
Commercial,C01,0,112.87026010723925
Commercial,C01,1,115.97870476385863
Commercial,C01,2,116.34351117318563
Residential,R01,0,359.8806017309904
Residential,R01,1,362.58866491044733
Residential,R01,2,371.9617647158223
Industrial,I01,0,41.52742290028482
Industrial,I01,1,41.510027837327335
Industrial,I01,2,41.44711469974909
Commercial,C01,0,112.87026010723612
Commercial,C01,1,115.97870476385324
Commercial,C01,2,116.3435111731863
Residential,R01,0,359.8806017310179
Residential,R01,1,362.58866491046746
Residential,R01,2,371.9617647158383
Industrial,I01,0,41.52742290029178
Industrial,I01,1,41.51002783733536
Industrial,I01,2,41.44711469975838
Commercial,C01,0,112.87026010723385
Commercial,C01,1,115.97870476386161
Commercial,C01,2,116.34351117318097
Residential,R01,0,359.88060173100206
Residential,R01,1,362.5886649104819
Residential,R01,2,371.9617647158394
Industrial,I01,0,41.52742290028868
Industrial,I01,1,41.510027837332764
Industrial,I01,2,41.44711469975582
Commercial,C01,0,112.8702601072401
Commercial,C01,1,115.97870476386818
Commercial,C01,2,116.34351117319396
Residential,R01,0,359.8806017309913
Residential,R01,1,362.5886649104757
Residential,R01,2,371.96176471583465
Industrial,I01,0,41.52742290029131
Industrial,I01,1,41.51002783733109
Industrial,I01,2,41.447114699756455
Commercial,C01,0,112.87026010724436
Commercial,C01,1,115.97870476386056
Commercial,C01,2,116.34351117318435
Residential,R01,0,373.61728564045836
Residential,R01,1,376.31928623975233
Residential,R01,2,385.85967758911437
Industrial,I01,0,39.82905740207343
Industrial,I01,1,39.81191057178628
Industrial,I01,2,39.75381240704083
Commercial,C01,0,110.8052764516396
Commercial,C01,1,113.94933344918074
Commercial,C01,2,114.3028955378813
Residential,R01,0,373.6172856404693
Residential,R01,1,376.3192862397517
Residential,R01,2,385.8596775890975
Industrial,I01,0,39.82905740207506
Industrial,I01,1,39.811910571788815
Industrial,I01,2,39.75381240704349
Commercial,C01,0,110.80527645164356
Commercial,C01,1,113.94933344920076
Commercial,C01,2,114.3028955378751
Residential,R01,0,373.6172856404724
Residential,R01,1,376.3192862397703
Residential,R01,2,385.8596775891287
Industrial,I01,0,39.829057402078924
Industrial,I01,1,39.811910571794876
Industrial,I01,2,39.75381240704884
Commercial,C01,0,110.80527645164055
Commercial,C01,1,113.94933344919359
Commercial,C01,2,114.302895537881
Residential,R01,0,373.6172856404718
Residential,R01,1,376.31928623974716
Residential,R01,2,385.85967758910624
Industrial,I01,0,39.82905740207731
Industrial,I01,1,39.81191057178958
Industrial,I01,2,39.75381240704382
Commercial,C01,0,110.80527645163619
Commercial,C01,1,113.94933344918611
Commercial,C01,2,114.30289553787316
Residential,R01,0,373.61728564046854
Residential,R01,1,376.31928623971993
Residential,R01,2,385.8596775890906
Industrial,I01,0,39.82905740207129
Industrial,I01,1,39.8119105717876
Industrial,I01,2,39.753812407038076
Commercial,C01,0,110.80527645164257
Commercial,C01,1,113.94933344919734
Commercial,C01,2,114.30289553788084
Residential,R01,0,362.4946063884958
Residential,R01,1,365.19102557825687
Residential,R01,2,374.5788281908232
Industrial,I01,0,34.33971405104893
Industrial,I01,1,34.33048918076178
Industrial,I01,2,34.28847961454424
Commercial,C01,0,107.82193140777495
Commercial,C01,1,110.95061118311756
Commercial,C01,2,111.2910860020557
Residential,R01,0,362.4946063884812
Residential,R01,1,365.1910255782804
Residential,R01,2,374.57882819082425
Industrial,I01,0,34.339714051050535
Industrial,I01,1,34.330489180762285
Industrial,I01,2,34.28847961454566
Commercial,C01,0,107.82193140777291
Commercial,C01,1,110.95061118311597
Commercial,C01,2,111.29108600205873
Residential,R01,0,362.4946063884904
Residential,R01,1,365.19102557829456
Residential,R01,2,374.57882819080055
Industrial,I01,0,34.33971405105009
Industrial,I01,1,34.33048918076143
Industrial,I01,2,34.28847961454461
Commercial,C01,0,107.82193140777265
Commercial,C01,1,110.95061118312282
Commercial,C01,2,111.29108600206192
Residential,R01,0,362.49460638850593
Residential,R01,1,365.1910255782763
Residential,R01,2,374.57882819082005
Industrial,I01,0,34.339714051052866
Industrial,I01,1,34.33048918076459
Industrial,I01,2,34.2884796145471
Commercial,C01,0,107.82193140777693
Commercial,C01,1,110.9506111831261
Commercial,C01,2,111.29108600205701
Residential,R01,0,362.4946063884959
Residential,R01,1,365.1910255782533
Residential,R01,2,374.5788281908563
Industrial,I01,0,34.339714051052866
Industrial,I01,1,34.33048918076286
Industrial,I01,2,34.288479614548145
Commercial,C01,0,107.82193140776266
Commercial,C01,1,110.95061118312252
Commercial,C01,2,111.29108600205743
Residential,R01,0,349.2689515936274
Residential,R01,1,351.9715036664003
Residential,R01,2,361.19890595093074
Industrial,I01,0,29.765140097598284
Industrial,I01,1,29.761064016777958
Industrial,I01,2,29.730639318299314
Commercial,C01,0,110.16586838231824
Commercial,C01,1,113.25928039637944
Commercial,C01,2,113.6122657933979
Residential,R01,0,349.268951593623
Residential,R01,1,351.97150366637044
Residential,R01,2,361.19890595095
Industrial,I01,0,29.765140097594966
Industrial,I01,1,29.76106401677654
Industrial,I01,2,29.73063931829825
Commercial,C01,0,110.16586838231808
Commercial,C01,1,113.25928039638079
Commercial,C01,2,113.6122657933814
Residential,R01,0,349.26895159361055
Residential,R01,1,351.9715036663883
Residential,R01,2,361.19890595091664
Industrial,I01,0,29.765140097595868
Industrial,I01,1,29.761064016773258
Industrial,I01,2,29.730639318296056
Commercial,C01,0,110.16586838231098
Commercial,C01,1,113.25928039638617
Commercial,C01,2,113.61226579339396
Residential,R01,0,349.26895159361914
Residential,R01,1,351.97150366639414
Residential,R01,2,361.19890595095865
Industrial,I01,0,29.76514009760096
Industrial,I01,1,29.761064016777233
Industrial,I01,2,29.73063931829984
Commercial,C01,0,110.16586838231443
Commercial,C01,1,113.25928039638691
Commercial,C01,2,113.61226579338117
Residential,R01,0,349.2689515936151
Residential,R01,1,351.9715036664045
Residential,R01,2,361.1989059509322
Industrial,I01,0,29.76514009759799
Industrial,I01,1,29.76106401677533
Industrial,I01,2,29.730639318298948
Commercial,C01,0,110.1658683823133
Commercial,C01,1,113.25928039638228
Commercial,C01,2,113.61226579338586
Residential,R01,0,338.43339757770104
Residential,R01,1,341.1409554701331
Residential,R01,2,350.2371066164485
Industrial,I01,0,25.85116528619012
Industrial,I01,1,25.85055813447249
Industrial,I01,2,25.828770660845517
Commercial,C01,0,112.30893549256778
Commercial,C01,1,115.37291793920855
Commercial,C01,2,115.73720997337456
Residential,R01,0,338.4333975777355
Residential,R01,1,341.14095547012886
Residential,R01,2,350.2371066164553
Industrial,I01,0,25.851165286190355
Industrial,I01,1,25.85055813447084
Industrial,I01,2,25.828770660843556
Commercial,C01,0,112.30893549255796
Commercial,C01,1,115.37291793921293
Commercial,C01,2,115.73720997338518
Residential,R01,0,338.43339757772804
Residential,R01,1,341.1409554701073
Residential,R01,2,350.2371066164396
Industrial,I01,0,25.851165286188508
Industrial,I01,1,25.85055813447009
Industrial,I01,2,25.828770660845198
Commercial,C01,0,112.30893549255713
Commercial,C01,1,115.37291793920053
Commercial,C01,2,115.73720997338943
Residential,R01,0,338.4333975777055
Residential,R01,1,341.1409554701272
Residential,R01,2,350.2371066164486
Industrial,I01,0,25.851165286192195
Industrial,I01,1,25.85055813447199
Industrial,I01,2,25.828770660844956
Commercial,C01,0,112.30893549255656
Commercial,C01,1,115.37291793921275
Commercial,C01,2,115.73720997338171
Residential,R01,0,338.43339757770497
Residential,R01,1,341.14095547012823
Residential,R01,2,350.23710661646686
Industrial,I01,0,25.85116528619215
Industrial,I01,1,25.850558134472607
Industrial,I01,2,25.828770660844885
Commercial,C01,0,112.30893549256079
Commercial,C01,1,115.3729179392098
Commercial,C01,2,115.7372099733813
Residential,R01,0,338.6575017821361
Residential,R01,1,341.3754189988879
Residential,R01,2,350.4913971889169
Industrial,I01,0,32.8420081216564
Industrial,I01,1,32.83595468680989
Industrial,I01,2,32.79840719054334
Commercial,C01,0,116.90960038178578
Commercial,C01,1,119.96091852709141
Commercial,C01,2,120.34713586344061
Residential,R01,0,338.65750178214824
Residential,R01,1,341.37541899895587
Residential,R01,2,350.49139718893707
Industrial,I01,0,32.84200812166167
Industrial,I01,1,32.8359546868138
Industrial,I01,2,32.79840719055205
Commercial,C01,0,116.90960038179041
Commercial,C01,1,119.96091852710805
Commercial,C01,2,120.34713586344712
Residential,R01,0,338.6575017821388
Residential,R01,1,341.3754189989253
Residential,R01,2,350.4913971889223
Industrial,I01,0,32.842008121659035
Industrial,I01,1,32.83595468680909
Industrial,I01,2,32.79840719054829
Commercial,C01,0,116.90960038178962
Commercial,C01,1,119.96091852710113
Commercial,C01,2,120.34713586343534
Residential,R01,0,338.6575017821419
Residential,R01,1,341.37541899891045
Residential,R01,2,350.49139718895117
Industrial,I01,0,32.842008121660776
Industrial,I01,1,32.835954686810446
Industrial,I01,2,32.79840719054713
Commercial,C01,0,116.9096003817797
Commercial,C01,1,119.96091852709934
Commercial,C01,2,120.34713586344503
Residential,R01,0,338.6575017821113
Residential,R01,1,341.3754189989331
Residential,R01,2,350.4913971889351
Industrial,I01,0,32.84200812166238
Industrial,I01,1,32.83595468681297
Industrial,I01,2,32.79840719054853
Commercial,C01,0,116.9096003817914
Commercial,C01,1,119.96091852709753
Commercial,C01,2,120.34713586344043
Residential,R01,0,326.06798393811556
Residential,R01,1,328.7962562134938
Residential,R01,2,337.7674182708904
Industrial,I01,0,44.69437261828601
Industrial,I01,1,44.67711845800074
Industrial,I01,2,44.604913196684684
Commercial,C01,0,121.7320410969005
Commercial,C01,1,124.74259576445068
Commercial,C01,2,125.15313219817585
Residential,R01,0,326.06798393811937
Residential,R01,1,328.79625621350715
Residential,R01,2,337.76741827087835
Industrial,I01,0,44.6943726182867
Industrial,I01,1,44.677118458001885
Industrial,I01,2,44.60491319668315
Commercial,C01,0,121.73204109689007
Commercial,C01,1,124.74259576445081
Commercial,C01,2,125.15313219818837
Residential,R01,0,326.067983938124
Residential,R01,1,328.7962562135164
Residential,R01,2,337.7674182708894
Industrial,I01,0,44.694372618283545
Industrial,I01,1,44.67711845799914
Industrial,I01,2,44.60491319668223
Commercial,C01,0,121.73204109689252
Commercial,C01,1,124.74259576445802
Commercial,C01,2,125.15313219817433
Residential,R01,0,326.0679839381246
Residential,R01,1,328.79625621348634
Residential,R01,2,337.7674182709009
Industrial,I01,0,44.69437261828137
Industrial,I01,1,44.67711845799463
Industrial,I01,2,44.60491319667916
Commercial,C01,0,121.73204109690083
Commercial,C01,1,124.74259576444915
Commercial,C01,2,125.15313219818093
Residential,R01,0,326.0679839381361
Residential,R01,1,328.7962562135055
Residential,R01,2,337.76741827093036
Industrial,I01,0,44.6943726182865
Industrial,I01,1,44.677118458002795
Industrial,I01,2,44.604913196685544
Commercial,C01,0,121.73204109689516
Commercial,C01,1,124.74259576445223
Commercial,C01,2,125.15313219817416
Residential,R01,0,340.2367698191927
Residential,R01,1,343.027732789488
Residential,R01,2,352.2834147152704
Industrial,I01,0,81.99383007177029
Industrial,I01,1,81.88693211788004
Industrial,I01,2,81.6263565688586
Commercial,C01,0,149.4487446898161
Commercial,C01,1,152.40799281267647
Commercial,C01,2,152.95121578234196
Residential,R01,0,340.23676981920875
Residential,R01,1,343.0277327895102
Residential,R01,2,352.2834147152536
Industrial,I01,0,81.99383007177008
Industrial,I01,1,81.88693211788117
Industrial,I01,2,81.62635656886059
Commercial,C01,0,149.4487446898197
Commercial,C01,1,152.40799281269724
Commercial,C01,2,152.95121578233503
Residential,R01,0,340.23676981919164
Residential,R01,1,343.0277327895038
Residential,R01,2,352.2834147152302
Industrial,I01,0,81.99383007176398
Industrial,I01,1,81.88693211787412
Industrial,I01,2,81.626356568859
Commercial,C01,0,149.4487446898053
Commercial,C01,1,152.40799281269219
Commercial,C01,2,152.95121578234205
Residential,R01,0,340.2367698192031
Residential,R01,1,343.0277327895055
Residential,R01,2,352.28341471526704
Industrial,I01,0,81.99383007176822
Industrial,I01,1,81.8869321178775
Industrial,I01,2,81.62635656885934
Commercial,C01,0,149.44874468981018
Commercial,C01,1,152.40799281268485
Commercial,C01,2,152.95121578232994
Residential,R01,0,340.2367698191943
Residential,R01,1,343.0277327895114
Residential,R01,2,352.283414715247
Industrial,I01,0,81.99383007176293
Industrial,I01,1,81.88693211787346
Industrial,I01,2,81.62635656885409
Commercial,C01,0,149.44874468981652
Commercial,C01,1,152.40799281268437
Commercial,C01,2,152.95121578233613
Residential,R01,0,293.3465478824122
Residential,R01,1,296.22086577410835
Residential,R01,2,305.01226471559926
Industrial,I01,0,125.48248931766194
Industrial,I01,1,125.20202064849575
Industrial,I01,2,124.56676908529928
Commercial,C01,0,189.06118883217047
Commercial,C01,1,191.78707434736688
Commercial,C01,2,192.53380607797808
Residential,R01,0,293.34654788243535
Residential,R01,1,296.22086577411216
Residential,R01,2,305.01226471559005
Industrial,I01,0,125.48248931765852
Industrial,I01,1,125.20202064849359
Industrial,I01,2,124.56676908529965
Commercial,C01,0,189.06118883217255
Commercial,C01,1,191.78707434736677
Commercial,C01,2,192.53380607798294
Residential,R01,0,293.3465478824192
Residential,R01,1,296.2208657741317
Residential,R01,2,305.0122647155604
Industrial,I01,0,125.48248931765973
Industrial,I01,1,125.20202064849435
Industrial,I01,2,124.5667690853004
Commercial,C01,0,189.061188832169
Commercial,C01,1,191.7870743473571
Commercial,C01,2,192.53380607797968
Residential,R01,0,293.3465478824317
Residential,R01,1,296.22086577413404
Residential,R01,2,305.01226471557146
Industrial,I01,0,125.48248931766018
Industrial,I01,1,125.20202064849617
Industrial,I01,2,124.566769085302
Commercial,C01,0,189.0611888321659
Commercial,C01,1,191.78707434736214
Commercial,C01,2,192.5338060779748
Residential,R01,0,293.3465478824186
Residential,R01,1,296.2208657741362
Residential,R01,2,305.0122647155746
Industrial,I01,0,125.48248931765954
Industrial,I01,1,125.20202064849269
Industrial,I01,2,124.56676908529707
Commercial,C01,0,189.06118883216945
Commercial,C01,1,191.78707434736208
Commercial,C01,2,192.53380607798212
Residential,R01,0,283.61911984006326
Residential,R01,1,286.586657170657
Residential,R01,2,295.4067813971562
Industrial,I01,0,179.62349169825728
Industrial,I01,1,178.9613074575254
Industrial,I01,2,177.59096888256994
Commercial,C01,0,231.96354832452874
Commercial,C01,1,234.48406798429312
Commercial,C01,2,235.45948065837675
Residential,R01,0,283.6191198400523
Residential,R01,1,286.58665717063315
Residential,R01,2,295.40678139713594
Industrial,I01,0,179.6234916982514
Industrial,I01,1,178.96130745752237
Industrial,I01,2,177.5909688825663
Commercial,C01,0,231.96354832451755
Commercial,C01,1,234.48406798430236
Commercial,C01,2,235.45948065837453
Residential,R01,0,283.61911984006815
Residential,R01,1,286.5866571706457
Residential,R01,2,295.4067813971287
Industrial,I01,0,179.62349169825444
Industrial,I01,1,178.96130745752367
Industrial,I01,2,177.59096888256818
Commercial,C01,0,231.96354832451541
Commercial,C01,1,234.48406798429968
Commercial,C01,2,235.45948065836737
Residential,R01,0,283.6191198400631
Residential,R01,1,286.5866571706118
Residential,R01,2,295.4067813971694
Industrial,I01,0,179.62349169824915
Industrial,I01,1,178.96130745751924
Industrial,I01,2,177.59096888256454
Commercial,C01,0,231.96354832453028
Commercial,C01,1,234.484067984296
Commercial,C01,2,235.45948065836635
Residential,R01,0,283.6191198400654
Residential,R01,1,286.5866571706321
Residential,R01,2,295.40678139716175
Industrial,I01,0,179.62349169825526
Industrial,I01,1,178.96130745752677
Industrial,I01,2,177.59096888256906
Commercial,C01,0,231.96354832451718
Commercial,C01,1,234.48406798429872
Commercial,C01,2,235.45948065837635
Residential,R01,0,298.57537990014004
Residential,R01,1,301.73573884694923
Residential,R01,2,311.06156812432897
Industrial,I01,0,233.42207195181163
Industrial,I01,1,232.11947993193553
Industrial,I01,2,229.6822789668452
Commercial,C01,0,316.7831534577257
Commercial,C01,1,318.80279512436687
Commercial,C01,2,320.2718530648173
Residential,R01,0,298.57537990016084
Residential,R01,1,301.7357388469042
Residential,R01,2,311.0615681243018
Industrial,I01,0,233.42207195180455
Industrial,I01,1,232.1194799319282
Industrial,I01,2,229.68227896683823
Commercial,C01,0,316.78315345771955
Commercial,C01,1,318.8027951243603
Commercial,C01,2,320.27185306480885
Residential,R01,0,298.5753799001629
Residential,R01,1,301.7357388469235
Residential,R01,2,311.06156812431146
Industrial,I01,0,233.42207195180612
Industrial,I01,1,232.1194799319273
Industrial,I01,2,229.6822789668396
Commercial,C01,0,316.7831534577263
Commercial,C01,1,318.80279512436124
Commercial,C01,2,320.2718530648196
Residential,R01,0,298.57537990015675
Residential,R01,1,301.7357388469474
Residential,R01,2,311.06156812429765
Industrial,I01,0,233.42207195180578
Industrial,I01,1,232.11947993193138
Industrial,I01,2,229.68227896684175
Commercial,C01,0,316.7831534577242
Commercial,C01,1,318.8027951243576
Commercial,C01,2,320.27185306482403
Residential,R01,0,298.57537990013253
Residential,R01,1,301.73573884693974
Residential,R01,2,311.0615681243102
Industrial,I01,0,233.42207195180646
Industrial,I01,1,232.11947993193047
Industrial,I01,2,229.68227896684215
Commercial,C01,0,316.7831534577247
Commercial,C01,1,318.8027951243585
Commercial,C01,2,320.27185306481863
Residential,R01,0,300.2034421535296
Residential,R01,1,303.3957683036592
Residential,R01,2,312.79442571123616
Industrial,I01,0,245.64406762413262
Industrial,I01,1,244.16793384556618
Industrial,I01,2,241.43605611339532
Commercial,C01,0,330.8884351887977
Commercial,C01,1,332.7970630218967
Commercial,C01,2,334.3548726484275
Residential,R01,0,300.20344215353464
Residential,R01,1,303.3957683037002
Residential,R01,2,312.79442571125446
Industrial,I01,0,245.64406762414015
Industrial,I01,1,244.16793384557297
Industrial,I01,2,241.43605611340237
Commercial,C01,0,330.8884351888069
Commercial,C01,1,332.79706302188123
Commercial,C01,2,334.3548726484368
Residential,R01,0,300.20344215351156
Residential,R01,1,303.3957683037122
Residential,R01,2,312.79442571125315
Industrial,I01,0,245.64406762413597
Industrial,I01,1,244.16793384556888
Industrial,I01,2,241.43605611339828
Commercial,C01,0,330.88843518879094
Commercial,C01,1,332.79706302191215
Commercial,C01,2,334.3548726484321
Residential,R01,0,300.20344215353225
Residential,R01,1,303.3957683037328
Residential,R01,2,312.7944257112489
Industrial,I01,0,245.6440676241346
Industrial,I01,1,244.16793384556976
Industrial,I01,2,241.4360561133982
Commercial,C01,0,330.8884351888031
Commercial,C01,1,332.79706302189396
Commercial,C01,2,334.354872648435
Residential,R01,0,300.2034421535264
Residential,R01,1,303.39576830369094
Residential,R01,2,312.7944257112382
Industrial,I01,0,245.64406762413296
Industrial,I01,1,244.16793384556482
Industrial,I01,2,241.43605611339513
Commercial,C01,0,330.8884351887995
Commercial,C01,1,332.7970630218967
Commercial,C01,2,334.3548726484366
Residential,R01,0,300.9641739514812
Residential,R01,1,304.19200790650865
Residential,R01,2,313.6578854150585
Industrial,I01,0,234.4607328829368
Industrial,I01,1,233.11312537582944
Industrial,I01,2,230.65359970396875
Commercial,C01,0,346.5163326605634
Commercial,C01,1,348.29012313616937
Commercial,C01,2,349.9487516381148
Residential,R01,0,300.9641739514763
Residential,R01,1,304.192007906494
Residential,R01,2,313.6578854150044
Industrial,I01,0,234.4607328829283
Industrial,I01,1,233.11312537581765
Industrial,I01,2,230.65359970395969
Commercial,C01,0,346.516332660556
Commercial,C01,1,348.2901231361639
Commercial,C01,2,349.94875163809894
Residential,R01,0,300.96417395148706
Residential,R01,1,304.19200790649614
Residential,R01,2,313.65788541504776
Industrial,I01,0,234.46073288293138
Industrial,I01,1,233.11312537582575
Industrial,I01,2,230.65359970396597
Commercial,C01,0,346.5163326605575
Commercial,C01,1,348.2901231361729
Commercial,C01,2,349.94875163810525
Residential,R01,0,300.96417395150337
Residential,R01,1,304.1920079065039
Residential,R01,2,313.65788541503593
Industrial,I01,0,234.46073288293093
Industrial,I01,1,233.11312537582216
Industrial,I01,2,230.65359970396284
Commercial,C01,0,346.5163326605634
Commercial,C01,1,348.290123136173
Commercial,C01,2,349.9487516381041
Residential,R01,0,300.96417395150854
Residential,R01,1,304.1920079065085
Residential,R01,2,313.6578854150386
Industrial,I01,0,234.46073288293601
Industrial,I01,1,233.11312537583035
Industrial,I01,2,230.65359970396946
Commercial,C01,0,346.51633266056274
Commercial,C01,1,348.290123136173
Commercial,C01,2,349.94875163811435
Residential,R01,0,325.9600006324962
Residential,R01,1,329.21046068313564
Residential,R01,2,339.0313256693468
Industrial,I01,0,248.24696211165954
Industrial,I01,1,246.68513700618215
Industrial,I01,2,243.89155207078863
Commercial,C01,0,354.54024645714986
Commercial,C01,1,356.29475548266987
