Bus Type,Bus,Voltage (V)
Residential,R03,235.5238036508167
Residential,R03,235.52380365096383
Residential,R03,235.52380365090036
Residential,R03,235.5238036508769
Residential,R03,235.1877521787098
Residential,R03,235.187752178672
Residential,R03,235.18775217864703
Residential,R03,235.18775217856967
Residential,R03,235.18775217864115
Residential,R03,234.88173480829187
Residential,R03,234.88173480843318
Residential,R03,234.88173480838776
Residential,R03,234.88173480829758
Residential,R03,234.88173480836235
Residential,R03,234.92497800186757
Residential,R03,234.92497800184168
Residential,R03,234.92497800193647
Residential,R03,234.92497800189685
Residential,R03,234.92497800195522
Residential,R03,235.2609481942538
Residential,R03,235.26094819423062
Residential,R03,235.26094819418338
Residential,R03,235.26094819430094
Residential,R03,235.26094819434024
Residential,R03,235.18079640004242
Residential,R03,235.18079640009796
Residential,R03,235.18079640013985
Residential,R03,235.180796399983
Residential,R03,235.1807963999867
Residential,R03,234.00536071916093
Residential,R03,234.00536071908294
Residential,R03,234.00536071916878
Residential,R03,234.00536071914303
Residential,R03,234.00536071908863
Residential,R03,232.527113460111
Residential,R03,232.5271134601474
Residential,R03,232.52711346018455
Residential,R03,232.52711346014155
Residential,R03,232.52711346020675
Residential,R03,230.4154877055795
Residential,R03,230.41548770567059
Residential,R03,230.41548770553482
Residential,R03,230.41548770558393
Residential,R03,230.4154877055655
Residential,R03,231.1551914248802
Residential,R03,231.15519142500398
Residential,R03,231.15519142494807
Residential,R03,231.15519142496953
Residential,R03,231.15519142492943
Residential,R03,232.26638143649635
Residential,R03,232.26638143649296
Residential,R03,232.26638143647062
Residential,R03,232.26638143659434
Residential,R03,232.26638143656876
Residential,R03,233.5773093685486
Residential,R03,233.57730936860818
Residential,R03,233.57730936861358
Residential,R03,233.5773093685964
Residential,R03,233.57730936853494
Residential,R03,235.15708730944147
Residential,R03,235.15708730948015
Residential,R03,235.15708730941944
Residential,R03,235.15708730931013
Residential,R03,235.15708730941634
Residential,R03,235.15708730942455
Residential,R03,235.15708730934608
Residential,R03,235.1570873093392
Residential,R03,235.1570873093985
Residential,R03,235.15708730943385
Residential,R03,235.157087309373
Residential,R03,235.1570873093987
Residential,R03,235.15708730940983
Residential,R03,235.15708730931644
Residential,R03,235.15708730942768
Residential,R03,235.1570873093592
Residential,R03,235.15708730935947
Residential,R03,235.15708730938601
Residential,R03,235.15708730940952
Residential,R03,235.15708730931922
Residential,R04,234.33903861387068
Residential,R04,234.3390386139316
Residential,R04,234.33903861385306
Residential,R04,234.3390386138006
Residential,R04,234.33903861378357
Residential,R04,234.3390386137861
Residential,R04,234.33903861379667
Residential,R04,234.33903861393108
Residential,R04,234.33903861385986
Residential,R04,234.3390386138503
Residential,R04,234.33903861385832
Residential,R04,234.3390386138478
Residential,R04,234.3390386138596
Residential,R04,234.33903861385235
Residential,R04,234.3390386138452
Residential,R04,234.33903861379628
Residential,R04,234.3390386138065
Residential,R04,234.33903861377516
Residential,R04,234.33903861381364
Residential,R04,234.33903861384547
Residential,R04,234.33903861377954
Residential,R04,234.3390386138709
Residential,R04,234.1528051384034
Residential,R04,234.15280513843862
Residential,R04,234.15280513846986
Residential,R04,234.1528051384124
Residential,R04,234.15280513840852
Residential,R04,234.32186873505617
Residential,R04,234.3218687349657
Residential,R04,234.32186873517244
Residential,R04,234.32186873496323
Residential,R04,234.32186873499575
Residential,R04,234.51508696812144
Residential,R04,234.5150869680287
Residential,R04,234.51508696809944
Residential,R04,234.5150869680833
Residential,R04,234.5150869681561
Residential,R04,234.67414011891285
Residential,R04,234.67414011885546
Residential,R04,234.67414011894036
Residential,R04,234.67414011873927
Residential,R04,234.67414011887573
Residential,R04,234.65144545157904
Residential,R04,234.65144545161445
Residential,R04,234.65144545161448
Residential,R04,234.65144545160695
Residential,R04,234.65144545158313
Residential,R04,234.797313815345
Residential,R04,234.7973138152758
Residential,R04,234.79731381539983
Residential,R04,234.79731381526872
Residential,R04,234.79731381527694
Residential,R04,234.50330322872162
Residential,R04,234.50330322869127
Residential,R04,234.5033032287245
Residential,R04,234.503303228731
Residential,R04,234.50330322867305
Residential,R04,235.04304947271464
Residential,R04,235.04304947280653
Residential,R04,235.04304947282816
Residential,R04,235.04304947278416
Residential,R04,235.04304947288432
Residential,R04,235.04722729131794
Residential,R04,235.0472272913249
Residential,R04,235.04722729130765
Residential,R04,235.04722729144495
Residential,R04,235.047227291382
Residential,R04,234.69031292385995
Residential,R04,234.69031292391827
Residential,R04,234.69031292393385
Residential,R04,234.69031292393154
Residential,R04,234.69031292389516
Residential,R04,234.63752240562113
Residential,R04,234.63752240565518
Residential,R04,234.6375224056973
Residential,R04,234.63752240563355
Residential,R04,234.63752240559447
Residential,R04,234.6394006527427
Residential,R04,234.6394006525901
Residential,R04,234.63940065273738
Residential,R04,234.63940065267383
Residential,R04,234.63940065264987
Residential,R04,234.26139755050062
Residential,R04,234.26139755046256
Residential,R04,234.2613975504381
Residential,R04,234.26139755036104
Residential,R04,234.26139755043258
Residential,R04,233.92064200869564
Residential,R04,233.92064200883792
Residential,R04,233.92064200879204
Residential,R04,233.92064200870237
Residential,R04,233.9206420087671
Residential,R04,233.9774516918794
Residential,R04,233.97745169185387
Residential,R04,233.97745169194917
Residential,R04,233.9774516919095
Residential,R04,233.97745169196796
Residential,R04,234.36007778057814
Residential,R04,234.3600777805557
Residential,R04,234.36007778050873
Residential,R04,234.36007778062603
Residential,R04,234.36007778066516
Residential,R04,234.254871287247
Residential,R04,234.2548712873033
Residential,R04,234.25487128734588
Residential,R04,234.25487128718825
Residential,R04,234.2548712871926
Residential,R04,232.9447467958429
Residential,R04,232.944746795765
Residential,R04,232.94474679585076
Residential,R04,232.9447467958246
Residential,R04,232.94474679577127
Residential,R04,231.32127715528378
Residential,R04,231.32127715532044
Residential,R04,231.3212771553572
Residential,R04,231.3212771553154
Residential,R04,231.32127715537953
Residential,R04,228.98863628134814
Residential,R04,228.98863628143914
Residential,R04,228.98863628130243
Residential,R04,228.98863628135234
Residential,R04,228.98863628133444
Residential,R04,229.83954535470085
Residential,R04,229.83954535482468
Residential,R04,229.83954535476946
Residential,R04,229.83954535479018
Residential,R04,229.83954535475047
Residential,R04,231.11214925252153
Residential,R04,231.1121492525185
Residential,R04,231.1121492524959
Residential,R04,231.11214925261893
Residential,R04,231.1121492525945
Residential,R04,232.58021308517016
Residential,R04,232.58021308522908
Residential,R04,232.5802130852345
Residential,R04,232.5802130852183
Residential,R04,232.58021308515666
Residential,R04,234.3390386138859
Residential,R04,234.33903861392363
Residential,R04,234.33903861386383
Residential,R04,234.33903861375424
Residential,R04,234.33903861386008
Residential,R04,234.33903861386884
Residential,R04,234.3390386137902
Residential,R04,234.339038613783
Residential,R04,234.33903861384246
Residential,R04,234.3390386138781
Residential,R04,234.33903861381685
Residential,R04,234.3390386138425
Residential,R04,234.3390386138544
Residential,R04,234.33903861376078
Residential,R04,234.33903861387196
Residential,R04,234.3390386138036
Residential,R04,234.33903861380355
Residential,R04,234.33903861382987
Residential,R04,234.33903861385303
Residential,R04,234.33903861376365
Residential,R05,233.71795833469417
Residential,R05,233.7179583347555
Residential,R05,233.71795833467732
Residential,R05,233.71795833462429
Residential,R05,233.71795833460777
Residential,R05,233.71795833460953
Residential,R05,233.71795833462073
Residential,R05,233.71795833475537
Residential,R05,233.7179583346838
Residential,R05,233.7179583346737
Residential,R05,233.7179583346824
Residential,R05,233.71795833467095
Residential,R05,233.71795833468317
Residential,R05,233.71795833467604
Residential,R05,233.71795833466936
Residential,R05,233.71795833462008
Residential,R05,233.7179583346311
Residential,R05,233.71795833459922
Residential,R05,233.71795833463753
Residential,R05,233.71795833467047
Residential,R05,233.71795833460337
Residential,R05,233.71795833469432
Residential,R05,233.5170050554342
Residential,R05,233.5170050554695
Residential,R05,233.51700505550065
Residential,R05,233.5170050554439
Residential,R05,233.51700505543886
Residential,R05,233.701271525982
Residential,R05,233.7012715258918
Residential,R05,233.70127152609797
Residential,R05,233.7012715258885
Residential,R05,233.70127152592121
Residential,R05,233.9109465520718
Residential,R05,233.91094655197807
Residential,R05,233.9109465520495
Residential,R05,233.9109465520336
Residential,R05,233.9109465521063
Residential,R05,234.08359477521034
Residential,R05,234.08359477515276
Residential,R05,234.08359477523825
Residential,R05,234.08359477503598
Residential,R05,234.0835947751729
Residential,R05,234.05714453199215
Residential,R05,234.0571445320272
Residential,R05,234.0571445320278
Residential,R05,234.05714453201983
Residential,R05,234.0571445319963
Residential,R05,234.21222205365842
Residential,R05,234.21222205358953
Residential,R05,234.21222205371356
Residential,R05,234.2122220535825
Residential,R05,234.2122220535905
Residential,R05,233.8845003607882
Residential,R05,233.8845003607571
Residential,R05,233.8845003607904
Residential,R05,233.8845003607965
Residential,R05,233.88450036073894
Residential,R05,234.4567076646068
Residential,R05,234.45670766469806
Residential,R05,234.45670766471983
Residential,R05,234.45670766467592
Residential,R05,234.4567076647757
Residential,R05,234.44781451587298
Residential,R05,234.44781451588014
Residential,R05,234.44781451586258
Residential,R05,234.44781451600056
Residential,R05,234.44781451593732
Residential,R05,234.04458658209248
Residential,R05,234.04458658215188
Residential,R05,234.04458658216737
Residential,R05,234.04458658216402
Residential,R05,234.04458658212877
Residential,R05,233.98417959908025
Residential,R05,233.98417959911436
Residential,R05,233.9841795991571
Residential,R05,233.98417959909358
Residential,R05,233.98417959905385
Residential,R05,233.98639317085264
Residential,R05,233.98639317069927
Residential,R05,233.98639317084653
Residential,R05,233.98639317078323
Residential,R05,233.98639317075896
Residential,R05,233.57459791179008
Residential,R05,233.57459791175168
Residential,R05,233.5745979117274
Residential,R05,233.57459791165144
Residential,R05,233.57459791172275
Residential,R05,233.2051868210271
Residential,R05,233.20518682116995
Residential,R05,233.20518682112376
Residential,R05,233.2051868210344
Residential,R05,233.20518682109878
Residential,R05,233.27136356764524
Residential,R05,233.27136356761946
Residential,R05,233.2713635677159
Residential,R05,233.27136356767613
Residential,R05,233.27136356773465
Residential,R05,233.69068079242825
Residential,R05,233.6906807924064
Residential,R05,233.69068079235942
Residential,R05,233.6906807924769
Residential,R05,233.6906807925156
Residential,R05,233.5681816025493
Residential,R05,233.56818160260605
Residential,R05,233.56818160264964
Residential,R05,233.56818160249105
Residential,R05,233.56818160249586
Residential,R05,232.14716281688618
Residential,R05,232.14716281680873
Residential,R05,232.14716281689408
Residential,R05,232.14716281686762
Residential,R05,232.14716281681515
Residential,R05,230.39881123798693
Residential,R05,230.3988112380237
Residential,R05,230.39881123806032
Residential,R05,230.39881123801985
Residential,R05,230.39881123808252
Residential,R05,227.8789397636435
Residential,R05,227.87893976373377
Residential,R05,227.87893976359638
Residential,R05,227.8789397636474
Residential,R05,227.87893976362963
Residential,R05,228.81620699637426
Residential,R05,228.81620699649815
Residential,R05,228.8162069964437
Residential,R05,228.81620699646336
Residential,R05,228.81620699642443
Residential,R05,230.2149424679357
Residential,R05,230.2149424679334
Residential,R05,230.2149424679105
Residential,R05,230.21494246803272
Residential,R05,230.21494246800918
Residential,R05,231.8112220218463
Residential,R05,231.81122202190477
Residential,R05,231.8112220219106
Residential,R05,231.8112220218953
Residential,R05,231.81122202183357
Residential,R05,233.7179583347098
Residential,R05,233.71795833474712
Residential,R05,233.71795833468786
Residential,R05,233.7179583345781
Residential,R05,233.71795833468371
Residential,R05,233.71795833469278
Residential,R05,233.71795833461434
Residential,R05,233.7179583346065
Residential,R05,233.71795833466595
Residential,R05,233.7179583347022
Residential,R05,233.71795833464088
Residential,R05,233.717958334666
Residential,R05,233.71795833467877
Residential,R05,233.71795833458495
Residential,R05,233.71795833469582
Residential,R05,233.71795833462767
Residential,R05,233.71795833462744
Residential,R05,233.71795833465302
Residential,R05,233.7179583346766
Residential,R05,233.71795833458785
Residential,R06,233.09688736216847
Residential,R06,233.09688736223066
Residential,R06,233.09688736215261
Residential,R06,233.09688736209867
Residential,R06,233.09688736208278
Residential,R06,233.0968873620835
Residential,R06,233.0968873620957
Residential,R06,233.0968873622305
Residential,R06,233.09688736215847
Residential,R06,233.0968873621484
Residential,R06,233.0968873621577
Residential,R06,233.09688736214508
Residential,R06,233.09688736215793
Residential,R06,233.0968873621509
Residential,R06,233.09688736214446
Residential,R06,233.09688736209503
Residential,R06,233.09688736210666
Residential,R06,233.09688736207437
Residential,R06,233.09688736211265
Residential,R06,233.09688736214576
Residential,R06,233.09688736207787
Residential,R06,233.09688736216953
Residential,R06,232.88121262013095
Residential,R06,232.881212620166
Residential,R06,232.8812126201975
Residential,R06,232.88121262014144
Residential,R06,232.88121262013547
Residential,R06,233.08068264591046
Residential,R06,233.08068264582053
Residential,R06,233.080682646026
Residential,R06,233.0806826458168
Residential,R06,233.08068264584944
Residential,R06,233.30681569957238
Residential,R06,233.30681569947757
Residential,R06,233.30681569954996
Residential,R06,233.30681569953413
Residential,R06,233.30681569960652
Residential,R06,233.49306004846227
Residential,R06,233.49306004840514
Residential,R06,233.49306004849086
Residential,R06,233.49306004828765
Residential,R06,233.4930600484248
Residential,R06,233.46285497658766
Residential,R06,233.46285497662245
Residential,R06,233.46285497662356
Residential,R06,233.46285497661552
Residential,R06,233.46285497659167
Residential,R06,233.6271444808842
Residential,R06,233.62714448081567
Residential,R06,233.62714448093973
Residential,R06,233.6271444808084
Residential,R06,233.6271444808165
Residential,R06,233.2657143537025
Residential,R06,233.265714353671
Residential,R06,233.2657143537042
Residential,R06,233.26571435371008
Residential,R06,233.2657143536529
Residential,R06,233.87039820479708
Residential,R06,233.87039820488798
Residential,R06,233.87039820491012
Residential,R06,233.87039820486618
Residential,R06,233.8703982049657
Residential,R06,233.84844658305786
Residential,R06,233.84844658306537
Residential,R06,233.84844658304715
Residential,R06,233.8484465831859
Residential,R06,233.84844658312252
Residential,R06,233.39891676020937
Residential,R06,233.39891676026926
Residential,R06,233.39891676028503
Residential,R06,233.39891676028043
Residential,R06,233.39891676024595
Residential,R06,233.33089603390243
Residential,R06,233.33089603393674
Residential,R06,233.33089603397977
Residential,R06,233.3308960339166
Residential,R06,233.3308960338763
Residential,R06,233.33344477567238
Residential,R06,233.33344477551822
Residential,R06,233.33344477566573
Residential,R06,233.33344477560274
Residential,R06,233.33344477557813
Residential,R06,232.88785321177144
Residential,R06,232.88785321173256
Residential,R06,232.88785321170872
Residential,R06,232.88785321163303
Residential,R06,232.88785321170405
Residential,R06,232.4897810087476
Residential,R06,232.48978100889087
Residential,R06,232.48978100884418
Residential,R06,232.48978100875527
Residential,R06,232.4897810088192
Residential,R06,232.56532095755037
Residential,R06,232.56532095752416
Residential,R06,232.56532095762148
Residential,R06,232.56532095758186
Residential,R06,232.56532095764027
Residential,R06,233.021330606692
Residential,R06,233.02133060667055
Residential,R06,233.02133060662345
Residential,R06,233.02133060674112
Residential,R06,233.02133060677957
Residential,R06,232.8815460747003
Residential,R06,232.8815460747576
Residential,R06,232.8815460748021
Residential,R06,232.88154607464284
Residential,R06,232.88154607464824
Residential,R06,231.34961389753403
Residential,R06,231.34961389745706
Residential,R06,231.34961389754244
Residential,R06,231.3496138975154
Residential,R06,231.34961389746383
Residential,R06,229.47635513539407
Residential,R06,229.47635513543088
Residential,R06,229.4763551354677
Residential,R06,229.4763551354282
Residential,R06,229.47635513548974
Residential,R06,226.7692434057047
Residential,R06,226.76924340579362
Residential,R06,226.7692434056557
Residential,R06,226.7692434057078
Residential,R06,226.76924340569064
Residential,R06,227.79286887516952
Residential,R06,227.79286887529352
Residential,R06,227.79286887524012
Residential,R06,227.7928688752584
Residential,R06,227.79286887522022
Residential,R06,229.31773584309366
Residential,R06,229.31773584309195
Residential,R06,229.3177358430687
Residential,R06,229.3177358431905
Residential,R06,229.3177358431677
Residential,R06,231.04223195477638
Residential,R06,231.04223195483394
Residential,R06,231.04223195483976
Residential,R06,231.04223195482558
Residential,R06,231.04223195476368
Residential,R06,233.09688736218516
Residential,R06,233.09688736222165
Residential,R06,233.09688736216273
Residential,R06,233.09688736205268
Residential,R06,233.09688736215855
Residential,R06,233.09688736216793
Residential,R06,233.09688736208952
Residential,R06,233.09688736208147
Residential,R06,233.09688736214088
Residential,R06,233.0968873621772
