Bus Type,Bus,Voltage (V)
Residential,R02,235.61444415374493
Residential,R02,235.61444415368427
Residential,R02,235.614444153634
Residential,R02,234.48407048739628
Residential,R02,234.48407048742945
Residential,R02,234.48407048735066
Residential,R02,234.48407048740043
Residential,R02,234.48407048747376
Residential,R02,232.87289843675558
Residential,R02,232.87289843686662
Residential,R02,232.87289843683956
Residential,R02,232.8728984367879
Residential,R02,232.8728984368777
Residential,R02,233.42941183987625
Residential,R02,233.42941183994412
Residential,R02,233.42941183985425
Residential,R02,233.429411839884
Residential,R02,233.42941183986338
Residential,R02,234.26766691706973
Residential,R02,234.26766691708718
Residential,R02,234.26766691698177
Residential,R02,234.2676669171261
Residential,R02,234.26766691711563
Residential,R02,235.26123505159543
Residential,R02,235.26123505154607
Residential,R02,235.2612350515476
Residential,R02,235.2612350515237
Residential,R02,235.26123505164674
Residential,R02,236.46151086650127
Residential,R02,236.46151086658463
Residential,R02,236.4615108664932
Residential,R02,236.46151086657437
Residential,R02,236.4615108664356
Residential,R02,236.46151086646196
Residential,R02,236.46151086645474
Residential,R02,236.4615108664424
Residential,R02,236.46151086655982
Residential,R02,236.4615108665589
Residential,R02,236.4615108665207
Residential,R02,236.46151086649812
Residential,R02,236.4615108665156
Residential,R02,236.46151086658594
Residential,R02,236.46151086657034
Residential,R02,236.46151086649155
Residential,R02,236.4615108665337
Residential,R02,236.46151086648334
Residential,R02,236.46151086652338
Residential,R02,236.46151086652029
Residential,R03,235.42711736868344
Residential,R03,235.42711736863362
Residential,R03,235.42711736863734
Residential,R03,235.42711736862648
Residential,R03,235.42711736859087
Residential,R03,235.42711736847514
Residential,R03,235.42711736871271
Residential,R03,235.42711736862432
Residential,R03,235.42711736867986
Residential,R03,235.42711736863748
Residential,R03,235.42711736871425
Residential,R03,235.42711736863237
Residential,R03,235.4271173686938
Residential,R03,235.42711736865272
Residential,R03,235.4271173686302
Residential,R03,235.427117368636
Residential,R03,235.42711736867668
Residential,R03,235.4271173686038
Residential,R03,235.42711736868307
Residential,R03,235.427117368592
Residential,R03,235.42711736869026
Residential,R03,235.427117368691
Residential,R03,235.27042514158688
Residential,R03,235.27042514158387
Residential,R03,235.27042514150597
Residential,R03,235.27042514164395
Residential,R03,235.27042514155977
Residential,R03,235.41031768924267
Residential,R03,235.4103176892892
Residential,R03,235.41031768931737
Residential,R03,235.41031768930114
Residential,R03,235.4103176891921
Residential,R03,235.5707003180692
Residential,R03,235.5707003179585
Residential,R03,235.57070031794126
Residential,R03,235.57070031796366
Residential,R03,235.5707003179876
Residential,R03,235.70260308985604
Residential,R03,235.70260308975116
Residential,R03,235.7026030897785
Residential,R03,235.70260308979022
Residential,R03,235.7026030897727
Residential,R03,235.6860985831994
Residential,R03,235.68609858326485
Residential,R03,235.68609858335665
Residential,R03,235.68609858336794
Residential,R03,235.68609858328074
Residential,R03,235.81243255007573
Residential,R03,235.81243255010415
Residential,R03,235.81243254981212
Residential,R03,235.8124325500619
Residential,R03,235.81243255005816
Residential,R03,235.57751235141666
Residential,R03,235.57751235142644
Residential,R03,235.57751235136828
Residential,R03,235.57751235147174
Residential,R03,235.57751235146307
Residential,R03,236.0429354060867
Residential,R03,236.04293540599016
Residential,R03,236.0429354060911
Residential,R03,236.04293540598866
Residential,R03,236.0429354059926
Residential,R03,236.06080701100055
Residential,R03,236.0608070109774
Residential,R03,236.06080701101712
Residential,R03,236.060807010955
Residential,R03,236.06080701106438
Residential,R03,235.7731528262161
Residential,R03,235.77315282627504
Residential,R03,235.77315282637355
Residential,R03,235.77315282632327
Residential,R03,235.77315282630525
Residential,R03,235.73144236710357
Residential,R03,235.731442366987
Residential,R03,235.73144236711235
Residential,R03,235.73144236713688
Residential,R03,235.7314423672014
Residential,R03,235.72982912197
Residential,R03,235.72982912186626
Residential,R03,235.72982912198043
Residential,R03,235.72982912197872
Residential,R03,235.72982912183784
Residential,R03,235.4156267217391
Residential,R03,235.4156267217845
Residential,R03,235.41562672166847
Residential,R03,235.41562672168794
Residential,R03,235.41562672175937
Residential,R03,235.13087672315308
Residential,R03,235.13087672316968
Residential,R03,235.13087672316445
Residential,R03,235.13087672331469
Residential,R03,235.13087672323275
Residential,R03,235.17392202879788
Residential,R03,235.1739220287229
Residential,R03,235.17392202881717
Residential,R03,235.1739220287157
Residential,R03,235.17392202877537
Residential,R03,235.487639483866
Residential,R03,235.48763948388327
Residential,R03,235.48763948380335
Residential,R03,235.48763948400153
Residential,R03,235.4876394839757
Residential,R03,235.39893299344357
Residential,R03,235.39893299341423
Residential,R03,235.39893299336856
Residential,R03,235.39893299350055
Residential,R03,235.39893299340392
Residential,R03,234.29959182183532
Residential,R03,234.2995918218755
Residential,R03,234.29959182187588
Residential,R03,234.2995918218155
Residential,R03,234.2995918217646
Residential,R03,232.93694562535885
Residential,R03,232.9369456253915
Residential,R03,232.93694562531363
Residential,R03,232.93694562536282
Residential,R03,232.93694562543618
Residential,R03,230.9835954889803
Residential,R03,230.98359548909136
Residential,R03,230.98359548906456
Residential,R03,230.98359548901266
Residential,R03,230.98359548910278
Residential,R03,231.68577399158053
Residential,R03,231.68577399164914
Residential,R03,231.68577399155924
Residential,R03,231.68577399158843
Residential,R03,231.68577399156834
Residential,R03,232.73934862049327
Residential,R03,232.73934862051016
Residential,R03,232.73934862040508
Residential,R03,232.73934862054915
Residential,R03,232.73934862053855
Residential,R03,233.96030860513886
Residential,R03,233.9603086050893
Residential,R03,233.96030860509083
Residential,R03,233.9603086050674
Residential,R03,233.96030860519028
Residential,R03,235.42711736866178
Residential,R03,235.427117368745
Residential,R03,235.42711736865346
Residential,R03,235.4271173687345
Residential,R03,235.4271173685961
Residential,R03,235.42711736862245
Residential,R03,235.42711736861622
Residential,R03,235.42711736860323
Residential,R03,235.42711736871965
Residential,R03,235.42711736871962
Residential,R03,235.4271173686808
Residential,R03,235.42711736865863
Residential,R03,235.42711736867588
Residential,R03,235.42711736874625
Residential,R03,235.42711736873073
Residential,R03,235.42711736865192
Residential,R03,235.42711736869387
Residential,R03,235.42711736864408
Residential,R03,235.42711736868426
Residential,R03,235.42711736868122
Residential,R04,234.48809646488232
Residential,R04,234.48809646483312
Residential,R04,234.4880964648357
Residential,R04,234.48809646482513
Residential,R04,234.48809646478955
Residential,R04,234.4880964646743
Residential,R04,234.48809646491193
Residential,R04,234.48809646482337
Residential,R04,234.48809646487948
Residential,R04,234.48809646483627
Residential,R04,234.4880964649133
Residential,R04,234.4880964648314
Residential,R04,234.4880964648929
Residential,R04,234.48809646485142
Residential,R04,234.48809646482903
Residential,R04,234.48809646483468
Residential,R04,234.48809646487564
Residential,R04,234.4880964648029
Residential,R04,234.4880964648819
Residential,R04,234.48809646479086
Residential,R04,234.48809646488883
Residential,R04,234.4880964648901
Residential,R04,234.30836013993354
Residential,R04,234.3083601399309
Residential,R04,234.30836013985294
Residential,R04,234.30836013999019
Residential,R04,234.30836013990657
Residential,R04,234.47142398973688
Residential,R04,234.47142398978332
Residential,R04,234.47142398981188
Residential,R04,234.47142398979506
Residential,R04,234.4714239896859
Residential,R04,234.65695603387547
Residential,R04,234.65695603376514
Residential,R04,234.65695603374763
Residential,R04,234.65695603377006
Residential,R04,234.65695603379325
Residential,R04,234.80960596581784
Residential,R04,234.80960596571413
Residential,R04,234.80960596573996
Residential,R04,234.80960596575147
Residential,R04,234.8096059657345
Residential,R04,234.78791529353876
Residential,R04,234.78791529360268
Residential,R04,234.78791529369516
Residential,R04,234.78791529370687
Residential,R04,234.78791529361885
Residential,R04,234.92967210406258
Residential,R04,234.92967210409105
Residential,R04,234.92967210379894
Residential,R04,234.92967210404842
Residential,R04,234.92967210404493
Residential,R04,234.6452351365625
Residential,R04,234.64523513657224
Residential,R04,234.64523513651324
Residential,R04,234.64523513661862
Residential,R04,234.6452351366087
Residential,R04,235.16441729343086
Residential,R04,235.16441729333434
Residential,R04,235.16441729343566
Residential,R04,235.1644172933325
Residential,R04,235.1644172933374
Residential,R04,235.16550733125865
Residential,R04,235.16550733123483
Residential,R04,235.16550733127454
Residential,R04,235.1655073312128
Residential,R04,235.16550733132257
Residential,R04,234.80818588403156
Residential,R04,234.80818588409005
Residential,R04,234.80818588418921
Residential,R04,234.80818588413862
Residential,R04,234.8081858841202
Residential,R04,234.75519563417518
Residential,R04,234.75519563405837
Residential,R04,234.75519563418413
Residential,R04,234.7551956342082
Residential,R04,234.75519563427284
Residential,R04,234.75309500632298
Residential,R04,234.7530950062192
Residential,R04,234.75309500633298
Residential,R04,234.75309500633108
Residential,R04,234.75309500619045
Residential,R04,234.38701708765205
Residential,R04,234.38701708769736
Residential,R04,234.3870170875811
Residential,R04,234.3870170876014
Residential,R04,234.38701708767277
Residential,R04,234.0579888444138
Residential,R04,234.05798884443055
Residential,R04,234.05798884442606
Residential,R04,234.05798884457633
Residential,R04,234.0579888444942
Residential,R04,234.11447480973249
Residential,R04,234.11447480965688
Residential,R04,234.11447480975127
Residential,R04,234.11447480964955
Residential,R04,234.1144748097093
Residential,R04,234.4833552651695
Residential,R04,234.48335526518656
Residential,R04,234.4833552651063
Residential,R04,234.48335526530443
Residential,R04,234.4833552652783
Residential,R04,234.36695261665105
Residential,R04,234.36695261662214
Residential,R04,234.3669526165773
Residential,R04,234.36695261670837
Residential,R04,234.36695261661254
Residential,R04,233.0948906185674
Residential,R04,233.0948906186083
Residential,R04,233.09489061860822
Residential,R04,233.0948906185475
Residential,R04,233.09489061849655
Residential,R04,231.53880670410342
Residential,R04,231.5388067041358
Residential,R04,231.53880670405846
Residential,R04,231.5388067041072
Residential,R04,231.53880670418084
Residential,R04,229.2969690273437
Residential,R04,229.29696902745462
Residential,R04,229.2969690274284
Residential,R04,229.29696902737638
Residential,R04,229.29696902746664
Residential,R04,230.13014409449775
Residential,R04,230.13014409456724
Residential,R04,230.13014409447746
Residential,R04,230.13014409450557
Residential,R04,230.13014409448655
Residential,R04,231.37623698825954
Residential,R04,231.37623698827613
Residential,R04,231.37623698817129
Residential,R04,231.37623698831553
Residential,R04,231.37623698830424
Residential,R04,232.79353710376068
Residential,R04,232.79353710371146
Residential,R04,232.7935371037125
Residential,R04,232.7935371036896
Residential,R04,232.79353710381275
Residential,R04,234.4880964648611
Residential,R04,234.48809646494445
Residential,R04,234.48809646485216
Residential,R04,234.48809646493356
Residential,R04,234.4880964647952
Residential,R04,234.48809646482124
Residential,R04,234.4880964648161
Residential,R04,234.4880964648025
Residential,R04,234.48809646491839
Residential,R04,234.48809646491867
Residential,R04,234.48809646487956
Residential,R04,234.48809646485805
Residential,R04,234.48809646487496
Residential,R04,234.48809646494504
Residential,R04,234.48809646492975
Residential,R04,234.48809646485108
Residential,R04,234.48809646489252
Residential,R04,234.48809646484295
Residential,R04,234.48809646488417
Residential,R04,234.4880964648805
Residential,R05,233.74620016320603
Residential,R05,233.74620016315706
Residential,R05,233.74620016315822
Residential,R05,233.74620016314782
Residential,R05,233.7462001631124
Residential,R05,233.74620016299784
Residential,R05,233.74620016323567
Residential,R05,233.74620016314682
Residential,R05,233.74620016320358
Residential,R05,233.74620016315916
Residential,R05,233.74620016323664
Residential,R05,233.74620016315492
Residential,R05,233.7462001632164
Residential,R05,233.7462001631748
Residential,R05,233.7462001631523
Residential,R05,233.74620016315794
Residential,R05,233.74620016319898
Residential,R05,233.74620016312642
Residential,R05,233.74620016320551
Residential,R05,233.74620016311425
Residential,R05,233.7462001632119
Residential,R05,233.74620016321404
Residential,R05,233.54615513380014
Residential,R05,233.54615513379795
Residential,R05,233.54615513372048
Residential,R05,233.54615513385698
Residential,R05,233.5461551337739
Residential,R05,233.7287059768939
Residential,R05,233.72870597694012
Residential,R05,233.72870597696917
Residential,R05,233.72870597695163
Residential,R05,233.72870597684235
Residential,R05,233.93584067934574
Residential,R05,233.93584067923638
Residential,R05,233.93584067921867
Residential,R05,233.93584067924084
Residential,R05,233.93584067926324
Residential,R05,234.10629008023056
Residential,R05,234.10629008012816
Residential,R05,234.1062900801524
Residential,R05,234.10629008016392
Residential,R05,234.10629008014732
Residential,R05,234.08102053310498
Residential,R05,234.08102053316753
Residential,R05,234.08102053326056
Residential,R05,234.08102053327283
Residential,R05,234.08102053318402
Residential,R05,234.23750216902894
Residential,R05,234.23750216905734
Residential,R05,234.2375021687648
Residential,R05,234.23750216901422
Residential,R05,234.23750216901146
Residential,R05,233.914807840306
Residential,R05,233.91480784031558
Residential,R05,233.91480784025575
Residential,R05,233.91480784036278
Residential,R05,233.91480784035195
Residential,R05,234.48663856519406
Residential,R05,234.4866385650973
Residential,R05,234.48663856519886
Residential,R05,234.4866385650959
Residential,R05,234.48663856510106
Residential,R05,234.47990950096403
Residential,R05,234.47990950093987
Residential,R05,234.4799095009791
Residential,R05,234.47990950091832
Residential,R05,234.4799095010283
Residential,R05,234.07102707183125
Residential,R05,234.07102707188977
Residential,R05,234.0710270719897
Residential,R05,234.07102707193826
Residential,R05,234.07102707192013
Residential,R05,234.00994457450366
Residential,R05,234.00994457438694
Residential,R05,234.00994457451327
Residential,R05,234.00994457453666
Residential,R05,234.00994457460186
Residential,R05,234.00750724929804
Residential,R05,234.0075072491941
Residential,R05,234.00750724930782
Residential,R05,234.00750724930538
Residential,R05,234.00750724916517
Residential,R05,233.59775236395055
Residential,R05,233.59775236399565
Residential,R05,233.59775236387932
Residential,R05,233.5977523639008
Residential,R05,233.59775236397167
Residential,R05,233.23056792304345
Residential,R05,233.23056792306053
Residential,R05,233.23056792305664
Residential,R05,233.23056792320688
Residential,R05,233.23056792312494
Residential,R05,233.2963461272615
Residential,R05,233.29634612718564
Residential,R05,233.29634612727966
Residential,R05,233.29634612717797
Residential,R05,233.29634612723845
Residential,R05,233.7105982857571
Residential,R05,233.71059828577424
Residential,R05,233.71059828569335
Residential,R05,233.71059828589154
Residential,R05,233.7105982858652
Residential,R05,233.57505654555365
Residential,R05,233.5750565455251
Residential,R05,233.57505654548078
Residential,R05,233.5750565456115
Residential,R05,233.5750565455162
Residential,R05,232.15475190095913
Residential,R05,232.15475190100065
Residential,R05,232.15475190100022
Residential,R05,232.15475190093957
Residential,R05,232.15475190088864
Residential,R05,230.42564653402056
Residential,R05,230.42564653405282
Residential,R05,230.4256465339757
Residential,R05,230.42564653402408
Residential,R05,230.42564653409772
Residential,R05,227.92982355985083
Residential,R05,227.92982355996241
Residential,R05,227.92982355993635
Residential,R05,227.92982355988423
Residential,R05,227.92982355997492
Residential,R05,228.86854412057076
Residential,R05,228.86854412064136
Residential,R05,228.86854412055186
Residential,R05,228.868544120579
Residential,R05,228.86854412056024
Residential,R05,230.2708641080343
Residential,R05,230.2708641080511
Residential,R05,230.2708641079463
Residential,R05,230.2708641080909
Residential,R05,230.27086410807863
Residential,R05,231.8552264654345
Residential,R05,231.8552264653855
Residential,R05,231.85522646538573
Residential,R05,231.8552264653638
Residential,R05,231.85522646548682
Residential,R05,233.74620016318474
Residential,R05,233.74620016326816
Residential,R05,233.7462001631751
Residential,R05,233.74620016325687
Residential,R05,233.74620016311854
Residential,R05,233.74620016314464
Residential,R05,233.74620016314034
Residential,R05,233.74620016312633
Residential,R05,233.74620016324175
Residential,R05,233.74620016324212
Residential,R05,233.74620016320313
Residential,R05,233.74620016318187
Residential,R05,233.74620016319847
Residential,R05,233.74620016326816
Residential,R05,233.7462001632534
Residential,R05,233.7462001631743
Residential,R05,233.74620016321558
Residential,R05,233.74620016316703
Residential,R05,233.7462001632088
Residential,R05,233.74620016320443
Residential,R06,233.00431141524587
Residential,R06,233.00431141519712
Residential,R06,233.0043114151972
Residential,R06,233.00431141518735
Residential,R06,233.00431141515202
Residential,R06,233.00431141503796
Residential,R06,233.00431141527585
Residential,R06,233.00431141518655
Residential,R06,233.00431141524365
Residential,R06,233.00431141519832
Residential,R06,233.00431141527633
Residential,R06,233.00431141519465
Residential,R06,233.00431141525644
Residential,R06,233.00431141521437
Residential,R06,233.00431141519186
Residential,R06,233.0043114151974
Residential,R06,233.00431141523836
Residential,R06,233.00431141516592
Residential,R06,233.00431141524535
Residential,R06,233.00431141515404
Residential,R06,233.0043114152519
Residential,R06,233.00431141525434
Residential,R06,232.78395614706614
Residential,R06,232.78395614706454
Residential,R06,232.7839561469873
Residential,R06,232.78395614712292
Residential,R06,232.78395614704033
Residential,R06,232.98599465733176
Residential,R06,232.98599465737726
Residential,R06,232.98599465740688
Residential,R06,232.98599465738874
Residential,R06,232.98599465727958
Residential,R06,233.21473322649976
Residential,R06,233.2147332263909
Residential,R06,233.21473322637272
Residential,R06,233.21473322639486
Residential,R06,233.2147332264169
Residential,R06,233.402983145143
Residential,R06,233.40298314504187
Residential,R06,233.40298314506484
Residential,R06,233.40298314507626
Residential,R06,233.4029831450602
Residential,R06,233.37413537155794
Residential,R06,233.37413537161922
Residential,R06,233.37413537171278
Residential,R06,233.37413537172526
Residential,R06,233.37413537163545
Residential,R06,233.54534443086993
Residential,R06,233.54534443089804
Residential,R06,233.5453444306054
Residential,R06,233.54534443085478
Residential,R06,233.54534443085257
Residential,R06,233.1843949692532
Residential,R06,233.18439496926254
Residential,R06,233.18439496920246
Residential,R06,233.18439496931052
Residential,R06,233.1843949692994
Residential,R06,233.8088889942818
Residential,R06,233.80888899418545
Residential,R06,233.80888899428703
Residential,R06,233.80888899418437
Residential,R06,233.80888899418932
Residential,R06,233.7943526176043
Residential,R06,233.7943526175796
Residential,R06,233.7943526176187
Residential,R06,233.79435261755862
Residential,R06,233.79435261766866
Residential,R06,233.33392052133775
Residential,R06,233.33392052139587
Residential,R06,233.3339205214967
Residential,R06,233.33392052144453
Residential,R06,233.33392052142668
Residential,R06,233.2647484024878
Residential,R06,233.26474840237108
Residential,R06,233.26474840249818
Residential,R06,233.26474840252126
Residential,R06,233.26474840258678
Residential,R06,233.26197452840407
Residential,R06,233.26197452829996
Residential,R06,233.26197452841365
Residential,R06,233.26197452841026
Residential,R06,233.26197452827108
Residential,R06,232.80853831456923
Residential,R06,232.80853831461417
Residential,R06,232.8085383144975
Residential,R06,232.80853831452006
Residential,R06,232.80853831459063
Residential,R06,232.40319201646125
Residential,R06,232.40319201647912
Residential,R06,232.40319201647543
Residential,R06,232.4031920166255
Residential,R06,232.40319201654393
Residential,R06,232.47825883659698
Residential,R06,232.47825883652052
Residential,R06,232.4782588366145
Residential,R06,232.4782588365129
Residential,R06,232.4782588365737
Residential,R06,232.93788442627655
Residential,R06,232.93788442629392
Residential,R06,232.9378844262125
Residential,R06,232.9378844264105
Residential,R06,232.93788442638413
Residential,R06,232.7832113848704
Residential,R06,232.78321138484216
Residential,R06,232.78321138479816
Residential,R06,232.7832113849289
Residential,R06,232.78321138483417
Residential,R06,231.21464499480027
Residential,R06,231.2146449948425
Residential,R06,231.2146449948417
Residential,R06,231.21464499478094
Residential,R06,231.21464499472984
Residential,R06,229.31249376615614
Residential,R06,229.31249376618823
Residential,R06,229.31249376611112
Residential,R06,229.31249376615924
Residential,R06,229.31249376623276
Residential,R06,226.56267900867292
Residential,R06,226.56267900878515
Residential,R06,226.56267900875946
Residential,R06,226.5626790087073
Residential,R06,226.5626790087982
Residential,R06,227.60694518885694
Residential,R06,227.6069451889287
Residential,R06,227.60694518883915
Residential,R06,227.60694518886558
Residential,R06,227.6069451888468
Residential,R06,229.16549205177384
Residential,R06,229.16549205179086
Residential,R06,229.16549205168633
Residential,R06,229.16549205183117
Residential,R06,229.16549205181775
Residential,R06,230.91691615988017
Residential,R06,230.91691615983146
Residential,R06,230.91691615983086
Residential,R06,230.9169161598096
Residential,R06,230.91691615993247
Residential,R06,233.00431141522466
Residential,R06,233.00431141530834
Residential,R06,233.00431141521466
Residential,R06,233.0043114152966
Residential,R06,233.0043114151582
Residential,R06,233.00431141518408
Residential,R06,233.00431141518098
Residential,R06,233.00431141516597
Residential,R06,233.0043114152817
Residential,R06,233.00431141528176
