Bus Type,Bus,Phase,Current (A)
Residential,R01,1,167.3778294762861
Residential,R01,2,167.36920377605938
Industrial,I01,0,194.79640541145497
Industrial,I01,1,126.05210560005693
Industrial,I01,2,126.04559467827143
Commercial,C01,0,270.1502069919426
Commercial,C01,1,67.55565499534784
Commercial,C01,2,67.55218041230131
Residential,R01,0,426.919137173799
Residential,R01,1,138.52588711735936
Residential,R01,2,138.51866076905867
Industrial,I01,0,230.0913397236637
Industrial,I01,1,153.44163408398634
Industrial,I01,2,153.4335734799007
Commercial,C01,0,299.84502171002237
Commercial,C01,1,92.2720474988762
Commercial,C01,2,92.26722080774324
Residential,R01,0,426.9191371737859
Residential,R01,1,138.52588711734901
Residential,R01,2,138.5186607690766
Industrial,I01,0,230.09133972368252
Industrial,I01,1,153.44163408400638
Industrial,I01,2,153.43357347992043
Commercial,C01,0,299.84502171002356
Commercial,C01,1,92.27204749887579
Commercial,C01,2,92.26722080773798
Residential,R01,0,426.9191371737932
Residential,R01,1,138.52588711729098
Residential,R01,2,138.51866076899162
Industrial,I01,0,230.0913397237057
Industrial,I01,1,153.44163408402775
Industrial,I01,2,153.43357347994282
Commercial,C01,0,299.8450217100316
Commercial,C01,1,92.27204749888547
Commercial,C01,2,92.26722080772406
Residential,R01,0,426.91913717376
Residential,R01,1,138.52588711733048
Residential,R01,2,138.5186607690115
Industrial,I01,0,230.09133972365677
Industrial,I01,1,153.44163408397785
Industrial,I01,2,153.43357347989408
Commercial,C01,0,299.8450217100125
Commercial,C01,1,92.27204749887015
Commercial,C01,2,92.26722080772083
Residential,R01,0,426.9191371737615
Residential,R01,1,138.52588711734293
Residential,R01,2,138.51866076902039
Industrial,I01,0,230.09133972362957
Industrial,I01,1,153.44163408395136
Industrial,I01,2,153.4335734798672
Commercial,C01,0,299.84502171000656
Commercial,C01,1,92.2720474988745
Commercial,C01,2,92.26722080773148
Residential,R01,0,434.7380225534391
Residential,R01,1,131.53113788915962
Residential,R01,2,131.52397526471904
Industrial,I01,0,285.3769384021001
Industrial,I01,1,199.82379632986382
Industrial,I01,2,199.81277621491017
Commercial,C01,0,337.01527592220833
Commercial,C01,1,118.07592223272935
Commercial,C01,2,118.06945177406797
Residential,R01,0,434.7380225534434
Residential,R01,1,131.53113788916653
Residential,R01,2,131.52397526469846
Industrial,I01,0,285.3769384021103
Industrial,I01,1,199.82379632987238
Industrial,I01,2,199.81277621492066
Commercial,C01,0,337.01527592221294
Commercial,C01,1,118.07592223273844
Commercial,C01,2,118.06945177407532
Residential,R01,0,434.7380225534621
Residential,R01,1,131.53113788916454
Residential,R01,2,131.5239752646819
Industrial,I01,0,285.3769384021412
Industrial,I01,1,199.82379632990427
Industrial,I01,2,199.81277621495343
Commercial,C01,0,337.01527592223187
Commercial,C01,1,118.07592223274071
Commercial,C01,2,118.06945177407123
Residential,R01,0,434.7380225534604
Residential,R01,1,131.5311378891402
Residential,R01,2,131.5239752646915
Industrial,I01,0,285.3769384021319
Industrial,I01,1,199.82379632989577
Industrial,I01,2,199.81277621494297
Commercial,C01,0,337.0152759222222
Commercial,C01,1,118.07592223274744
Commercial,C01,2,118.069451774068
Residential,R01,0,434.73802255345225
Residential,R01,1,131.5311378891785
Residential,R01,2,131.5239752647016
Industrial,I01,0,285.37693840210306
Industrial,I01,1,199.82379632986687
Industrial,I01,2,199.8127762149138
Commercial,C01,0,337.01527592220975
Commercial,C01,1,118.07592223274065
Commercial,C01,2,118.06945177406554
Residential,R01,0,466.91603857518675
Residential,R01,1,137.96824959140255
Residential,R01,2,137.96028629505366
Industrial,I01,0,359.08108886903625
Industrial,I01,1,267.5204789430821
Industrial,I01,2,267.50471895732335
Commercial,C01,0,403.32786702245295
Commercial,C01,1,167.71811246235808
Commercial,C01,2,167.70831549250823
Residential,R01,0,466.9160385752102
Residential,R01,1,137.96824959142498
Residential,R01,2,137.96028629506003
Industrial,I01,0,359.0810888690526
Industrial,I01,1,267.5204789430957
Industrial,I01,2,267.5047189573382
Commercial,C01,0,403.3278670224471
Commercial,C01,1,167.71811246233133
Commercial,C01,2,167.70831549250823
Residential,R01,0,466.91603857517214
Residential,R01,1,137.9682495914179
Residential,R01,2,137.96028629506222
Industrial,I01,0,359.081088869038
Industrial,I01,1,267.52047894308026
Industrial,I01,2,267.50471895732215
Commercial,C01,0,403.32786702245164
Commercial,C01,1,167.71811246234623
Commercial,C01,2,167.7083154925074
Residential,R01,0,466.9160385751742
Residential,R01,1,137.96824959143083
Residential,R01,2,137.96028629508993
Industrial,I01,0,359.08108886904324
Industrial,I01,1,267.52047894308515
Industrial,I01,2,267.5047189573307
Commercial,C01,0,403.3278670224489
Commercial,C01,1,167.7181124623381
Commercial,C01,2,167.7083154925017
Residential,R01,0,466.91603857516566
Residential,R01,1,137.968249591462
Residential,R01,2,137.96028629510155
Industrial,I01,0,359.08108886903113
Industrial,I01,1,267.5204789430748
Industrial,I01,2,267.504718957317
Commercial,C01,0,403.32786702244573
Commercial,C01,1,167.71811246236166
Commercial,C01,2,167.708315492496
Residential,R01,0,472.1600066117318
Residential,R01,1,138.52824920072652
Residential,R01,2,138.52016584546047
Industrial,I01,0,373.5098867820968
Industrial,I01,1,280.32701639903763
Industrial,I01,2,280.31029418684756
Commercial,C01,0,414.87650106144827
Commercial,C01,1,175.87946256578397
Commercial,C01,2,175.8690660246392
Residential,R01,0,472.160006611717
Residential,R01,1,138.52824920075034
Residential,R01,2,138.52016584545183
Industrial,I01,0,373.50988678208324
Industrial,I01,1,280.32701639902615
Industrial,I01,2,280.31029418683613
Commercial,C01,0,414.8765010614522
Commercial,C01,1,175.8794625657478
Commercial,C01,2,175.86906602465962
Residential,R01,0,472.1600066117365
Residential,R01,1,138.52824920071785
Residential,R01,2,138.52016584545916
Industrial,I01,0,373.5098867821048
Industrial,I01,1,280.32701639904616
Industrial,I01,2,280.31029418685665
Commercial,C01,0,414.87650106145253
Commercial,C01,1,175.8794625657548
Commercial,C01,2,175.8690660246527
Residential,R01,0,472.16000661174434
Residential,R01,1,138.5282492007289
Residential,R01,2,138.520165845462
Industrial,I01,0,373.5098867821544
Industrial,I01,1,280.3270163990982
Industrial,I01,2,280.3102941869085
Commercial,C01,0,414.876501061474
Commercial,C01,1,175.87946256575287
Commercial,C01,2,175.86906602465433
Residential,R01,0,472.1600066117029
Residential,R01,1,138.52824920068335
Residential,R01,2,138.52016584543117
Industrial,I01,0,373.50988678209785
Industrial,I01,1,280.3270163990367
Industrial,I01,2,280.31029418684824
Commercial,C01,0,414.8765010614535
Commercial,C01,1,175.87946256576873
Commercial,C01,2,175.86906602463844
Residential,R01,0,471.7622142721473
Residential,R01,1,138.52832546073796
Residential,R01,2,138.52028801682417
Industrial,I01,0,369.658571654107
Industrial,I01,1,279.2142001894973
Industrial,I01,2,279.19764132062704
Commercial,C01,0,423.16866134883816
Commercial,C01,1,184.90021626374
Commercial,C01,2,184.889336451085
Residential,R01,0,471.7622142721494
Residential,R01,1,138.52832546073503
Residential,R01,2,138.52028801683443
Industrial,I01,0,369.65857165406993
Industrial,I01,1,279.2142001894563
Industrial,I01,2,279.19764132058987
Commercial,C01,0,423.16866134882014
Commercial,C01,1,184.90021626374823
Commercial,C01,2,184.8893364511053
Residential,R01,0,471.7622142721353
Residential,R01,1,138.52832546076297
Residential,R01,2,138.52028801684438
Industrial,I01,0,369.6585716540674
Industrial,I01,1,279.2142001894558
Industrial,I01,2,279.1976413205861
Commercial,C01,0,423.1686613488153
Commercial,C01,1,184.9002162637328
Commercial,C01,2,184.8893364510817
Residential,R01,0,471.7622142721549
Residential,R01,1,138.5283254607371
Residential,R01,2,138.52028801683116
Industrial,I01,0,369.65857165408966
Industrial,I01,1,279.214200189478
Industrial,I01,2,279.1976413206095
Commercial,C01,0,423.16866134882343
Commercial,C01,1,184.90021626376026
Commercial,C01,2,184.88933645109879
Residential,R01,0,471.7622142721602
Residential,R01,1,138.52832546076533
Residential,R01,2,138.52028801682044
Industrial,I01,0,369.6585716541057
Industrial,I01,1,279.2142001894933
Industrial,I01,2,279.197641320624
Commercial,C01,0,423.16866134883367
Commercial,C01,1,184.90021626373468
Commercial,C01,2,184.88933645109472
Residential,R01,0,496.9019369550428
Residential,R01,1,153.08899658502958
Residential,R01,2,153.07989427399013
Industrial,I01,0,390.2488471099839
Industrial,I01,1,298.5248445581259
Industrial,I01,2,298.5066726143503
Commercial,C01,0,432.956126321866
Commercial,C01,1,189.15931346802998
Commercial,C01,2,189.14791130285832
Residential,R01,0,496.9019369550292
Residential,R01,1,153.088996585022
Residential,R01,2,153.07989427399545
Industrial,I01,0,390.2488471099311
Industrial,I01,1,298.5248445580734
Industrial,I01,2,298.5066726142982
Commercial,C01,0,432.95612632184424
Commercial,C01,1,189.15931346804254
Commercial,C01,2,189.14791130286972
Residential,R01,0,496.9019369550325
Residential,R01,1,153.08899658508648
Residential,R01,2,153.0798942739969
Industrial,I01,0,390.24884710995144
Industrial,I01,1,298.52484455809315
Industrial,I01,2,298.50667261431613
Commercial,C01,0,432.95612632185544
Commercial,C01,1,189.15931346803458
Commercial,C01,2,189.14791130285994
Residential,R01,0,496.90193695503876
Residential,R01,1,153.08899658504828
Residential,R01,2,153.07989427400875
Industrial,I01,0,390.24884710995144
Industrial,I01,1,298.5248445580958
Industrial,I01,2,298.5066726143171
Commercial,C01,0,432.9561263218497
Commercial,C01,1,189.15931346803902
Commercial,C01,2,189.14791130285587
Residential,R01,0,496.9019369550401
Residential,R01,1,153.0889965850536
Residential,R01,2,153.07989427401182
Industrial,I01,0,390.2488471099501
Industrial,I01,1,298.5248445580938
Industrial,I01,2,298.50667261431806
Commercial,C01,0,432.9561263218403
Commercial,C01,1,189.1593134680246
Commercial,C01,2,189.14791130284206
Residential,R01,0,518.4808866725116
Residential,R01,1,167.10159677830973
Residential,R01,2,167.09149393687147
Industrial,I01,0,401.3404092649985
Industrial,I01,1,309.54772971085646
Industrial,I01,2,309.5285579076737
Commercial,C01,0,436.03944180056124
Commercial,C01,1,188.98931791578065
