Bus Type,Bus,Phase,Current (A)
Industrial,I01,2,63.35792238973471
Commercial,C01,0,103.3303349032943
Commercial,C01,1,79.67985096380589
Commercial,C01,2,84.62844337321529
Residential,R01,0,327.9652010113044
Residential,R01,1,235.0403442085044
Residential,R01,2,250.9527275991483
Industrial,I01,0,34.911502410793744
Industrial,I01,1,63.527691866313674
Industrial,I01,2,63.357922389732494
Commercial,C01,0,103.33033490329213
Commercial,C01,1,79.67985096379094
Commercial,C01,2,84.62844337321926
Residential,R01,0,327.96520101130795
Residential,R01,1,235.0403442084913
Residential,R01,2,250.95272759916037
Industrial,I01,0,34.911502410789154
Industrial,I01,1,63.52769186630928
Industrial,I01,2,63.357922389729765
Commercial,C01,0,103.3303349032887
Commercial,C01,1,79.67985096380252
Commercial,C01,2,84.6284433732241
Residential,R01,0,327.96520101128453
Residential,R01,1,235.04034420847896
Residential,R01,2,250.95272759910273
Industrial,I01,0,34.911502410797006
Industrial,I01,1,63.52769186631718
Industrial,I01,2,63.357922389737006
Commercial,C01,0,103.33033490330179
Commercial,C01,1,79.67985096380765
Commercial,C01,2,84.62844337322325
Residential,R01,0,327.9652010112793
Residential,R01,1,235.04034420850329
Residential,R01,2,250.95272759912208
Industrial,I01,0,34.91150241079433
Industrial,I01,1,63.52769186631449
Industrial,I01,2,63.35792238973388
Commercial,C01,0,103.33033490329382
Commercial,C01,1,79.67985096379782
Commercial,C01,2,84.62844337322632
Residential,R01,0,327.9652010112945
Residential,R01,1,235.04034420848765
Residential,R01,2,250.952727599128
Industrial,I01,0,34.9115024107981
Industrial,I01,1,63.527691866319564
Industrial,I01,2,63.35792238973748
Commercial,C01,0,103.33033490329684
Commercial,C01,1,79.67985096379455
Commercial,C01,2,84.62844337322983
Residential,R01,0,327.9652010112965
Residential,R01,1,235.040344208487
Residential,R01,2,250.95272759911495
Industrial,I01,0,34.91150241079475
Industrial,I01,1,63.527691866316154
Industrial,I01,2,63.357922389734775
Commercial,C01,0,103.3303349032978
Commercial,C01,1,79.67985096379853
Commercial,C01,2,84.62844337322633
Residential,R01,0,340.4517684275385
Residential,R01,1,242.9310667122988
Residential,R01,2,259.3405149203988
Industrial,I01,0,34.8577801893087
Industrial,I01,1,62.721913052342394
Industrial,I01,2,62.57014940291114
Commercial,C01,0,101.18867168046526
Commercial,C01,1,78.51721151546398
Commercial,C01,2,83.30056210067792
Residential,R01,0,340.451768427509
Residential,R01,1,242.9310667123478
Residential,R01,2,259.3405149203297
Industrial,I01,0,34.85778018931176
Industrial,I01,1,62.721913052345826
Industrial,I01,2,62.570149402913835
Commercial,C01,0,101.18867168046553
Commercial,C01,1,78.51721151545935
Commercial,C01,2,83.30056210067994
Residential,R01,0,340.4517684275129
Residential,R01,1,242.9310667123445
Residential,R01,2,259.34051492038685
Industrial,I01,0,34.85778018930521
Industrial,I01,1,62.72191305233787
Industrial,I01,2,62.57014940290477
Commercial,C01,0,101.18867168046388
Commercial,C01,1,78.51721151546661
Commercial,C01,2,83.30056210069887
Residential,R01,0,340.4517684275375
Residential,R01,1,242.9310667123681
Residential,R01,2,259.34051492033433
Industrial,I01,0,34.857780189304904
Industrial,I01,1,62.72191305233574
Industrial,I01,2,62.570149402903816
Commercial,C01,0,101.18867168046181
Commercial,C01,1,78.51721151547834
Commercial,C01,2,83.30056210067943
Residential,R01,0,340.45176842750755
Residential,R01,1,242.9310667123338
Residential,R01,2,259.34051492035417
Industrial,I01,0,34.85778018931001
Industrial,I01,1,62.721913052340525
Industrial,I01,2,62.57014940291291
Commercial,C01,0,101.18867168046094
Commercial,C01,1,78.51721151546876
Commercial,C01,2,83.3005621006812
Residential,R01,0,330.4537447898137
Residential,R01,1,236.57436567195185
Residential,R01,2,252.5803222306487
Industrial,I01,0,36.48523693700173
Industrial,I01,1,63.813483114579356
Industrial,I01,2,63.680163388454226
Commercial,C01,0,98.54967401083343
Commercial,C01,1,76.93237356189373
Commercial,C01,2,81.53170125470756
Residential,R01,0,330.4537447898025
Residential,R01,1,236.57436567196447
Residential,R01,2,252.58032223064797
Industrial,I01,0,36.48523693699906
Industrial,I01,1,63.813483114576634
Industrial,I01,2,63.680163388447184
Commercial,C01,0,98.54967401082682
Commercial,C01,1,76.93237356189776
Commercial,C01,2,81.53170125471308
Residential,R01,0,330.4537447898084
Residential,R01,1,236.57436567195907
Residential,R01,2,252.58032223062943
Industrial,I01,0,36.485236937001424
Industrial,I01,1,63.813483114579746
Industrial,I01,2,63.68016338845037
Commercial,C01,0,98.54967401083222
Commercial,C01,1,76.93237356188301
Commercial,C01,2,81.53170125469225
Residential,R01,0,330.4537447897901
Residential,R01,1,236.57436567193983
Residential,R01,2,252.58032223062406
Industrial,I01,0,36.48523693700306
Industrial,I01,1,63.81348311457998
Industrial,I01,2,63.680163388453096
Commercial,C01,0,98.54967401083933
Commercial,C01,1,76.93237356189313
Commercial,C01,2,81.53170125470336
Residential,R01,0,330.4537447897971
Residential,R01,1,236.57436567193022
Residential,R01,2,252.5803222306482
Industrial,I01,0,36.48523693700114
Industrial,I01,1,63.813483114579775
Industrial,I01,2,63.68016338844942
Commercial,C01,0,98.54967401082824
Commercial,C01,1,76.93237356189705
Commercial,C01,2,81.53170125471038
Residential,R01,0,318.42614842513416
Residential,R01,1,228.96774034979214
Residential,R01,2,244.4954265721919
Industrial,I01,0,38.155572668635685
Industrial,I01,1,64.58586008070796
Industrial,I01,2,64.47071797717274
Commercial,C01,0,100.9449302815226
Commercial,C01,1,78.24546056684216
Commercial,C01,2,83.02798333758243
Residential,R01,0,318.42614842512444
Residential,R01,1,228.96774034977986
Residential,R01,2,244.495426572182
Industrial,I01,0,38.155572668638875
Industrial,I01,1,64.58586008071224
Industrial,I01,2,64.47071797717483
Commercial,C01,0,100.94493028153022
Commercial,C01,1,78.24546056682763
Commercial,C01,2,83.02798333757798
Residential,R01,0,318.4261484251499
Residential,R01,1,228.96774034983795
Residential,R01,2,244.49542657220172
Industrial,I01,0,38.155572668628714
Industrial,I01,1,64.58586008070016
Industrial,I01,2,64.47071797716436
Commercial,C01,0,100.94493028152364
Commercial,C01,1,78.24546056683961
Commercial,C01,2,83.02798333757576
Residential,R01,0,318.42614842513467
Residential,R01,1,228.96774034981328
Residential,R01,2,244.49542657221969
Industrial,I01,0,38.15557266863045
Industrial,I01,1,64.58586008070016
Industrial,I01,2,64.47071797716526
Commercial,C01,0,100.9449302815274
Commercial,C01,1,78.24546056684167
Commercial,C01,2,83.02798333758328
Residential,R01,0,318.42614842513825
Residential,R01,1,228.96774034982172
Residential,R01,2,244.49542657218956
Industrial,I01,0,38.15557266863391
Industrial,I01,1,64.58586008070704
Industrial,I01,2,64.47071797717024
Commercial,C01,0,100.94493028152199
Commercial,C01,1,78.24546056682468
Commercial,C01,2,83.02798333756252
Residential,R01,0,308.57012716468546
Residential,R01,1,222.72792170374154
Residential,R01,2,237.86451441312738
Industrial,I01,0,39.88959105232613
Industrial,I01,1,65.20103382753715
Industrial,I01,2,65.10359991687326
Commercial,C01,0,103.11632736481432
Commercial,C01,1,79.4411292401133
Commercial,C01,2,84.38862106809732
Residential,R01,0,308.5701271646599
Residential,R01,1,222.72792170371318
Residential,R01,2,237.86451441315293
Industrial,I01,0,39.889591052329756
Industrial,I01,1,65.20103382753923
Industrial,I01,2,65.1035999168778
Commercial,C01,0,103.11632736481432
Commercial,C01,1,79.44112924011418
Commercial,C01,2,84.38862106809093
Residential,R01,0,308.57012716469063
Residential,R01,1,222.72792170370437
Residential,R01,2,237.86451441313497
Industrial,I01,0,39.88959105232706
Industrial,I01,1,65.20103382753682
Industrial,I01,2,65.1035999168751
Commercial,C01,0,103.11632736482214
Commercial,C01,1,79.44112924010462
Commercial,C01,2,84.38862106809447
Residential,R01,0,308.5701271646873
Residential,R01,1,222.72792170372045
Residential,R01,2,237.8645144131033
Industrial,I01,0,39.88959105232479
Industrial,I01,1,65.20103382753564
Industrial,I01,2,65.10359991687054
Commercial,C01,0,103.11632736481178
Commercial,C01,1,79.44112924010581
Commercial,C01,2,84.38862106809049
Residential,R01,0,308.5701271646894
Residential,R01,1,222.7279217037364
Residential,R01,2,237.86451441313812
Industrial,I01,0,39.88959105232612
Industrial,I01,1,65.20103382753845
Industrial,I01,2,65.10359991687417
Commercial,C01,0,103.11632736482015
Commercial,C01,1,79.44112924010284
Commercial,C01,2,84.38862106808917
Residential,R01,0,308.66207471235634
Residential,R01,1,222.82540437970593
Residential,R01,2,237.97110567180275
Industrial,I01,0,37.15669931589768
Industrial,I01,1,64.74836203564335
Industrial,I01,2,64.61367908964162
Commercial,C01,0,107.43579949352859
Commercial,C01,1,81.93412275127996
Commercial,C01,2,87.19454672371018
Residential,R01,0,308.66207471236504
Residential,R01,1,222.82540437971417
Residential,R01,2,237.9711056717713
Industrial,I01,0,37.15669931589461
Industrial,I01,1,64.7483620356411
Industrial,I01,2,64.61367908963842
Commercial,C01,0,107.43579949353332
Commercial,C01,1,81.93412275128046
Commercial,C01,2,87.19454672370857
Residential,R01,0,308.66207471237664
Residential,R01,1,222.82540437970678
Residential,R01,2,237.97110567178547
Industrial,I01,0,37.15669931589325
Industrial,I01,1,64.74836203564101
Industrial,I01,2,64.61367908963868
Commercial,C01,0,107.43579949353034
Commercial,C01,1,81.93412275128053
Commercial,C01,2,87.19454672370497
Residential,R01,0,308.66207471235117
Residential,R01,1,222.8254043797355
Residential,R01,2,237.97110567178112
Industrial,I01,0,37.1566993158982
Industrial,I01,1,64.74836203564499
Industrial,I01,2,64.61367908964571
Commercial,C01,0,107.43579949352456
Commercial,C01,1,81.93412275127747
Commercial,C01,2,87.19454672369709
Residential,R01,0,308.6620747123558
Residential,R01,1,222.82540437971375
Residential,R01,2,237.97110567178325
Industrial,I01,0,37.15669931589684
Industrial,I01,1,64.74836203564281
Industrial,I01,2,64.61367908964137
Commercial,C01,0,107.43579949353008
Commercial,C01,1,81.93412275128256
Commercial,C01,2,87.19454672371339
Residential,R01,0,297.15940700994764
Residential,R01,1,215.55270351327067
Residential,R01,2,230.2465470718974
Industrial,I01,0,35.515562924457655
Industrial,I01,1,65.18266507049599
Industrial,I01,2,64.97641043772673
Commercial,C01,0,112.152252645272
Commercial,C01,1,84.58324282863678
Commercial,C01,2,90.19387150860506
Residential,R01,0,297.1594070099832
Residential,R01,1,215.55270351328357
Residential,R01,2,230.24654707188537
Industrial,I01,0,35.51556292445481
Industrial,I01,1,65.18266507049228
Industrial,I01,2,64.97641043772308
Commercial,C01,0,112.15225264527963
Commercial,C01,1,84.58324282863886
Commercial,C01,2,90.19387150860922
Residential,R01,0,297.15940700994685
Residential,R01,1,215.55270351325825
Residential,R01,2,230.24654707189822
Industrial,I01,0,35.515562924454
Industrial,I01,1,65.18266507049222
Industrial,I01,2,64.97641043772222
Commercial,C01,0,112.15225264527653
Commercial,C01,1,84.58324282862841
Commercial,C01,2,90.1938715086241
Residential,R01,0,297.15940700994554
Residential,R01,1,215.55270351328
Residential,R01,2,230.24654707193787
Industrial,I01,0,35.515562924451224
Industrial,I01,1,65.18266507048732
Industrial,I01,2,64.97641043771631
Commercial,C01,0,112.1522526452669
Commercial,C01,1,84.58324282863677
Commercial,C01,2,90.19387150860477
Residential,R01,0,297.15940700997453
Residential,R01,1,215.55270351328545
Residential,R01,2,230.2465470719061
Industrial,I01,0,35.51556292445202
Industrial,I01,1,65.18266507048791
Industrial,I01,2,64.97641043771807
Commercial,C01,0,112.15225264526708
Commercial,C01,1,84.58324282863799
Commercial,C01,2,90.19387150861361
Residential,R01,0,309.31067408532516
Residential,R01,1,223.51306148153344
Residential,R01,2,238.7226334635913
Industrial,I01,0,44.88971485915763
Industrial,I01,1,61.5820126367758
Industrial,I01,2,61.22468095173757
Commercial,C01,0,138.03366674126212
Commercial,C01,1,99.50361707525477
Commercial,C01,2,106.9689661192878
Residential,R01,0,309.31067408532545
Residential,R01,1,223.51306148155544
Residential,R01,2,238.72263346357494
Industrial,I01,0,44.88971485915923
Industrial,I01,1,61.582012636770784
Industrial,I01,2,61.22468095173393
Commercial,C01,0,138.03366674125635
Commercial,C01,1,99.50361707524868
Commercial,C01,2,106.96896611929843
Residential,R01,0,309.3106740853299
Residential,R01,1,223.51306148152187
Residential,R01,2,238.72263346359452
Industrial,I01,0,44.88971485916072
Industrial,I01,1,61.58201263677181
Industrial,I01,2,61.22468095173482
Commercial,C01,0,138.03366674125454
Commercial,C01,1,99.50361707524308
Commercial,C01,2,106.96896611929688
Residential,R01,0,309.3106740853171
Residential,R01,1,223.51306148154052
Residential,R01,2,238.72263346359694
Industrial,I01,0,44.88971485916216
Industrial,I01,1,61.582012636772255
Industrial,I01,2,61.22468095173388
Commercial,C01,0,138.0336667412552
Commercial,C01,1,99.50361707524728
Commercial,C01,2,106.96896611929512
Residential,R01,0,309.3106740853158
Residential,R01,1,223.51306148152852
Residential,R01,2,238.72263346362695
Industrial,I01,0,44.88971485915923
Industrial,I01,1,61.58201263677394
Industrial,I01,2,61.22468095173666
Commercial,C01,0,138.03366674125706
Commercial,C01,1,99.50361707523464
Commercial,C01,2,106.96896611930681
Residential,R01,0,265.9829878700226
Residential,R01,1,196.24695778455762
Residential,R01,2,209.78055803922044
Industrial,I01,0,76.85752722295706
Industrial,I01,1,61.33940338893432
Industrial,I01,2,60.764768559088054
Commercial,C01,0,176.1093086748229
Commercial,C01,1,120.86797867127896
Commercial,C01,2,131.10732580019996
Residential,R01,0,265.98298787001977
Residential,R01,1,196.2469577845323
Residential,R01,2,209.7805580392126
Industrial,I01,0,76.85752722295558
Industrial,I01,1,61.33940338893578
Industrial,I01,2,60.7647685590926
Commercial,C01,0,176.10930867482298
Commercial,C01,1,120.86797867128355
Commercial,C01,2,131.10732580019624
Residential,R01,0,265.9829878700154
Residential,R01,1,196.24695778450354
Residential,R01,2,209.78055803918315
Industrial,I01,0,76.85752722295275
Industrial,I01,1,61.33940338894068
Industrial,I01,2,60.76476855909718
Commercial,C01,0,176.1093086748286
Commercial,C01,1,120.86797867127538
Commercial,C01,2,131.1073258002063
Residential,R01,0,265.9829878700221
Residential,R01,1,196.24695778452335
Residential,R01,2,209.78055803920952
Industrial,I01,0,76.85752722295368
Industrial,I01,1,61.33940338893724
Industrial,I01,2,60.76476855909484
Commercial,C01,0,176.109308674816
Commercial,C01,1,120.86797867126883
Commercial,C01,2,131.10732580020255
Residential,R01,0,265.9829878700291
Residential,R01,1,196.24695778456172
Residential,R01,2,209.78055803918744
Industrial,I01,0,76.85752722295742
Industrial,I01,1,61.339403388937185
Industrial,I01,2,60.764768559094364
Commercial,C01,0,176.1093086748207
Commercial,C01,1,120.86797867126742
Commercial,C01,2,131.1073258002023
Residential,R01,0,256.1853745966025
Residential,R01,1,190.3472100663667
Residential,R01,2,203.5425559702112
Industrial,I01,0,119.00137237022949
Industrial,I01,1,58.09008621515063
Industrial,I01,2,57.31831326262538
Commercial,C01,0,216.92928024455443
Commercial,C01,1,143.67322304591232
Commercial,C01,2,156.88533006708218
Residential,R01,0,256.1853745965885
Residential,R01,1,190.34721006636295
Residential,R01,2,203.54255597015694
Industrial,I01,0,119.00137237021741
Industrial,I01,1,58.090086215162295
Industrial,I01,2,57.31831326263772
Commercial,C01,0,216.9292802445516
Commercial,C01,1,143.6732230459025
Commercial,C01,2,156.88533006707772
Residential,R01,0,256.18537459658035
Residential,R01,1,190.34721006634746
Residential,R01,2,203.54255597018252
Industrial,I01,0,119.0013723702182
Industrial,I01,1,58.09008621516216
Industrial,I01,2,57.318313262640444
Commercial,C01,0,216.92928024454292
Commercial,C01,1,143.67322304589743
Commercial,C01,2,156.88533006709713
Residential,R01,0,256.18537459657193
Residential,R01,1,190.34721006637972
Residential,R01,2,203.54255597018582
Industrial,I01,0,119.00137237022186
Industrial,I01,1,58.090086215157335
Industrial,I01,2,57.318313262633175
Commercial,C01,0,216.92928024455207
Commercial,C01,1,143.6732230459
Commercial,C01,2,156.88533006709395
Residential,R01,0,256.1853745965885
Residential,R01,1,190.34721006635064
Residential,R01,2,203.54255597013653
Industrial,I01,0,119.00137237021653
Industrial,I01,1,58.09008621516164
Industrial,I01,2,57.31831326263737
Commercial,C01,0,216.92928024455293
Commercial,C01,1,143.6732230459143
Commercial,C01,2,156.88533006709554
Residential,R01,0,267.6951298353548
Residential,R01,1,198.42459550742797
Residential,R01,2,212.1693956460527
Industrial,I01,0,154.92794324098062
Industrial,I01,1,49.400992930883916
Industrial,I01,2,48.59663597383765
Commercial,C01,0,297.78152052145936
Commercial,C01,1,187.93408749233248
Commercial,C01,2,207.14856803130436
Residential,R01,0,267.6951298353393
Residential,R01,1,198.4245955074601
Residential,R01,2,212.16939564607875
Industrial,I01,0,154.92794324097494
Industrial,I01,1,49.40099293088346
Industrial,I01,2,48.59663597383695
Commercial,C01,0,297.78152052145833
Commercial,C01,1,187.93408749231676
Commercial,C01,2,207.148568031306
Residential,R01,0,267.6951298353474
Residential,R01,1,198.42459550743413
Residential,R01,2,212.16939564605522
Industrial,I01,0,154.92794324097966
Industrial,I01,1,49.40099293088202
Industrial,I01,2,48.59663597383506
Commercial,C01,0,297.78152052146464
Commercial,C01,1,187.9340874923224
Commercial,C01,2,207.14856803131008
Residential,R01,0,267.69512983533923
Residential,R01,1,198.42459550744414
Residential,R01,2,212.16939564605255
Industrial,I01,0,154.9279432409745
Industrial,I01,1,49.400992930888115
Industrial,I01,2,48.59663597384146
Commercial,C01,0,297.78152052146424
Commercial,C01,1,187.93408749231756
Commercial,C01,2,207.14856803131076
Residential,R01,0,267.69512983534366
Residential,R01,1,198.42459550743723
Residential,R01,2,212.16939564604368
Industrial,I01,0,154.9279432409778
Industrial,I01,1,49.40099293088565
Industrial,I01,2,48.59663597383779
Commercial,C01,0,297.78152052145225
Commercial,C01,1,187.93408749233757
Commercial,C01,2,207.14856803130738
Residential,R01,0,268.83433622558255
Residential,R01,1,199.27303496671558
Residential,R01,2,213.07894527446493
Industrial,I01,0,163.94983831116315
Industrial,I01,1,47.997812705517354
Industrial,I01,2,47.18014179332785
Commercial,C01,0,311.3370007736796
Commercial,C01,1,195.19371057564845
Commercial,C01,2,215.43746447152088
Residential,R01,0,268.83433622560085
Residential,R01,1,199.27303496671792
Residential,R01,2,213.07894527445538
Industrial,I01,0,163.9498383111562
Industrial,I01,1,47.9978127055249
Industrial,I01,2,47.18014179333418
Commercial,C01,0,311.337000773678
Commercial,C01,1,195.19371057565505
Commercial,C01,2,215.43746447151494
Residential,R01,0,268.8343362255738
Residential,R01,1,199.27303496671988
Residential,R01,2,213.07894527442292
Industrial,I01,0,163.94983831115798
Industrial,I01,1,47.99781270552185
Industrial,I01,2,47.18014179333243
Commercial,C01,0,311.3370007736878
Commercial,C01,1,195.193710575648
Commercial,C01,2,215.43746447152355
Residential,R01,0,268.8343362255803
Residential,R01,1,199.27303496672292
Residential,R01,2,213.07894527445836
Industrial,I01,0,163.94983831116258
Industrial,I01,1,47.997812705522655
Industrial,I01,2,47.180141793332325
Commercial,C01,0,311.33700077368286
Commercial,C01,1,195.19371057564615
Commercial,C01,2,215.4374644715136
Residential,R01,0,268.83433622559767
Residential,R01,1,199.2730349667218
Residential,R01,2,213.07894527448286
Industrial,I01,0,163.94983831116343
Industrial,I01,1,47.99781270551923
Industrial,I01,2,47.18014179332967
Commercial,C01,0,311.33700077368667
Commercial,C01,1,195.193710575648
Commercial,C01,2,215.43746447151983
Residential,R01,0,269.1537621646328
Residential,R01,1,199.61218546610888
Residential,R01,2,213.44634617410594
Industrial,I01,0,151.93216768615378
Industrial,I01,1,46.602577191485274
Industrial,I01,2,45.859339817633895
Commercial,C01,0,326.4075828835852
Commercial,C01,1,203.20333483386023
Commercial,C01,2,224.59947453019316
Residential,R01,0,269.1537621646405
Residential,R01,1,199.61218546614498
Residential,R01,2,213.44634617409596
Industrial,I01,0,151.93216768616324
Industrial,I01,1,46.60257719147809
Industrial,I01,2,45.85933981762841
Commercial,C01,0,326.40758288358967
Commercial,C01,1,203.2033348338596
Commercial,C01,2,224.59947453018714
Residential,R01,0,269.1537621646129
Residential,R01,1,199.6121854661376
Residential,R01,2,213.44634617407348
Industrial,I01,0,151.93216768615778
Industrial,I01,1,46.60257719148422
Industrial,I01,2,45.859339817632886
Commercial,C01,0,326.407582883588
Commercial,C01,1,203.20333483385988
Commercial,C01,2,224.59947453019018
Residential,R01,0,269.153762164625
Residential,R01,1,199.61218546614677
Residential,R01,2,213.44634617405984
Industrial,I01,0,151.93216768615895
Industrial,I01,1,46.60257719148586
Industrial,I01,2,45.8593398176311
Commercial,C01,0,326.4075828835935
Commercial,C01,1,203.2033348338568
Commercial,C01,2,224.59947453018108
Residential,R01,0,269.153762164626
Residential,R01,1,199.61218546613566
Residential,R01,2,213.44634617407783
Industrial,I01,0,151.93216768614974
Industrial,I01,1,46.60257719148909
Industrial,I01,2,45.85933981763656
Commercial,C01,0,326.40758288359575
Commercial,C01,1,203.2033348338548
Commercial,C01,2,224.59947453019012
Residential,R01,0,291.5442298106593
Residential,R01,1,213.96099842589092
Residential,R01,2,228.69266445882056
Industrial,I01,0,160.19494764278664
Industrial,I01,1,44.03486515220716
Industrial,I01,2,43.30358880861322
Commercial,C01,0,333.79328388785115
Commercial,C01,1,207.24714681801314
