Bus Type,Bus,Voltage (V)
Residential,R02,236.9383960184776
Residential,R02,236.93839601843945
Residential,R02,236.9383960184377
Residential,R02,236.9302298873563
Residential,R02,236.93022988729658
Residential,R02,236.9302298873094
Residential,R02,236.93022988722151
Residential,R02,236.93022988723177
Residential,R02,236.65522043315536
Residential,R02,236.65522043319064
Residential,R02,236.65522043319768
Residential,R02,236.65522043322883
Residential,R02,236.65522043326473
Residential,R02,236.3937719724102
Residential,R02,236.39377197229314
Residential,R02,236.39377197227503
Residential,R02,236.3937719722874
Residential,R02,236.39377197231843
Residential,R02,236.40248673681873
Residential,R02,236.4024867368414
Residential,R02,236.40248673686014
Residential,R02,236.40248673693762
Residential,R02,236.4024867368649
Residential,R02,236.65771974058063
Residential,R02,236.65771974053752
Residential,R02,236.65771974057196
Residential,R02,236.65771974064094
Residential,R02,236.65771974055409
Residential,R02,236.61687790878761
Residential,R02,236.61687790875592
Residential,R02,236.61687790867316
Residential,R02,236.61687790876718
Residential,R02,236.61687790860196
Residential,R02,235.60019177583968
Residential,R02,235.60019177590945
Residential,R02,235.60019177586042
Residential,R02,235.60019177586645
Residential,R02,235.60019177586605
Residential,R02,234.26155831690423
Residential,R02,234.2615583169714
Residential,R02,234.26155831680828
Residential,R02,234.26155831677082
Residential,R02,234.2615583168384
Residential,R02,232.36083870456426
Residential,R02,232.3608387045969
Residential,R02,232.36083870445174
Residential,R02,232.36083870458364
Residential,R02,232.36083870464927
Residential,R02,232.93503105269124
Residential,R02,232.93503105255454
Residential,R02,232.9350310525286
Residential,R02,232.935031052651
Residential,R02,232.9350310526851
Residential,R02,233.81763262392846
Residential,R02,233.81763262399693
Residential,R02,233.81763262399775
Residential,R02,233.81763262402927
Residential,R02,233.81763262407384
Residential,R02,234.93110068088095
Residential,R02,234.93110068077613
Residential,R02,234.9311006808607
Residential,R02,234.93110068079727
Residential,R02,234.93110068094126
Residential,R02,236.28961448984452
Residential,R02,236.28961448979123
Residential,R02,236.28961448973638
Residential,R02,236.28961448974636
Residential,R02,236.28961448977634
Residential,R02,236.28961448974968
Residential,R02,236.289614489797
Residential,R02,236.28961448980536
Residential,R02,236.28961448975616
Residential,R02,236.2896144897487
Residential,R02,236.2896144897315
Residential,R02,236.2896144896479
Residential,R02,236.28961448972774
Residential,R02,236.2896144897276
Residential,R02,236.2896144898154
Residential,R02,236.28961448986092
Residential,R02,236.28961448981946
Residential,R02,236.28961448979777
Residential,R02,236.2896144897686
Residential,R02,236.28961448977472
Residential,R03,235.0341410581426
Residential,R03,235.0341410580892
Residential,R03,235.0341410581787
Residential,R03,235.03414105811274
Residential,R03,235.03414105813542
Residential,R03,235.0341410581788
Residential,R03,235.03414105812277
Residential,R03,235.0341410580325
Residential,R03,235.0341410580683
Residential,R03,235.03414105809432
Residential,R03,235.03414105813377
Residential,R03,235.03414105806436
Residential,R03,235.03414105798197
Residential,R03,235.03414105814744
Residential,R03,235.03414105815963
Residential,R03,235.03414105805797
Residential,R03,235.0341410581293
Residential,R03,235.03414105810663
Residential,R03,235.03414105810674
Residential,R03,235.0341410581139
Residential,R03,235.03414105799317
Residential,R03,235.03414105806954
Residential,R03,235.03414105810685
Residential,R03,235.03414105806525
Residential,R03,235.03414105803168
Residential,R03,235.03414105815935
Residential,R03,235.03414105813079
Residential,R03,234.84378646840267
Residential,R03,234.84378646835907
Residential,R03,234.84378646846815
Residential,R03,234.8437864683396
Residential,R03,234.8437864682973
Residential,R03,234.9990435675393
Residential,R03,234.99904356771015
Residential,R03,234.99904356761562
Residential,R03,234.99904356757918
Residential,R03,234.99904356759947
Residential,R03,235.18228385242742
Residential,R03,235.18228385241162
Residential,R03,235.1822838524748
Residential,R03,235.1822838524872
Residential,R03,235.1822838525594
Residential,R03,235.33227345523034
Residential,R03,235.33227345516624
Residential,R03,235.3322734551452
Residential,R03,235.33227345523784
Residential,R03,235.33227345526532
Residential,R03,235.32805815989926
Residential,R03,235.328058160061
Residential,R03,235.32805816001516
Residential,R03,235.32805816002275
Residential,R03,235.3280581601344
Residential,R03,235.50133739579297
Residential,R03,235.50133739568975
Residential,R03,235.50133739573388
Residential,R03,235.5013373957574
Residential,R03,235.50133739580383
Residential,R03,235.29846059403567
Residential,R03,235.29846059405557
Residential,R03,235.29846059409925
Residential,R03,235.2984605940764
Residential,R03,235.29846059410988
Residential,R03,235.93936467331304
Residential,R03,235.93936467320748
Residential,R03,235.9393646733257
Residential,R03,235.93936467320472
Residential,R03,235.93936467330283
Residential,R03,236.06441347923322
Residential,R03,236.06441347914688
Residential,R03,236.06441347921813
Residential,R03,236.06441347911613
Residential,R03,236.06441347917965
Residential,R03,235.83964263035986
Residential,R03,235.8396426302271
Residential,R03,235.83964263032982
Residential,R03,235.83964263027764
Residential,R03,235.83964263038442
Residential,R03,235.81405620087213
Residential,R03,235.8140562009238
Residential,R03,235.8140562009954
Residential,R03,235.81405620095643
Residential,R03,235.81405620095504
Residential,R03,235.80076507038706
Residential,R03,235.80076507032751
Residential,R03,235.80076507034042
Residential,R03,235.80076507025234
Residential,R03,235.8007650702628
Residential,R03,235.45217396818154
Residential,R03,235.45217396821718
Residential,R03,235.45217396822412
Residential,R03,235.45217396825478
Residential,R03,235.45217396829105
Residential,R03,235.12207119224885
Residential,R03,235.1220711921319
Residential,R03,235.12207119211365
Residential,R03,235.1220711921271
Residential,R03,235.12207119215708
Residential,R03,235.13572918000432
Residential,R03,235.13572918002768
Residential,R03,235.13572918004644
Residential,R03,235.13572918012346
Residential,R03,235.13572918005053
Residential,R03,235.45906017797594
Residential,R03,235.4590601779326
Residential,R03,235.4590601779679
Residential,R03,235.45906017803642
Residential,R03,235.45906017794897
Residential,R03,235.39364976959703
Residential,R03,235.39364976956466
Residential,R03,235.39364976948258
Residential,R03,235.39364976957592
Residential,R03,235.39364976941167
Residential,R03,234.10434229429254
Residential,R03,234.10434229436174
Residential,R03,234.10434229431323
Residential,R03,234.10434229431903
Residential,R03,234.10434229431843
Residential,R03,232.4242427221051
Residential,R03,232.42424272217204
Residential,R03,232.42424272200861
Residential,R03,232.42424272197167
Residential,R03,232.42424272203962
Residential,R03,230.02804703834752
Residential,R03,230.02804703838046
Residential,R03,230.02804703823546
Residential,R03,230.028047038367
Residential,R03,230.02804703843256
Residential,R03,230.76966287148312
Residential,R03,230.76966287134613
Residential,R03,230.76966287132018
Residential,R03,230.76966287144242
Residential,R03,230.76966287147633
Residential,R03,231.908193034518
Residential,R03,231.9081930345858
Residential,R03,231.90819303458684
Residential,R03,231.9081930346182
Residential,R03,231.90819303466319
Residential,R03,233.3194572227512
Residential,R03,233.31945722264607
Residential,R03,233.31945722273076
Residential,R03,233.31945722266732
Residential,R03,233.3194572228112
Residential,R03,235.03414105814554
Residential,R03,235.03414105809208
Residential,R03,235.03414105803708
Residential,R03,235.03414105804688
Residential,R03,235.03414105807678
Residential,R03,235.03414105805044
Residential,R03,235.0341410580982
Residential,R03,235.03414105810648
Residential,R03,235.03414105805743
Residential,R03,235.03414105805007
Residential,R03,235.0341410580324
Residential,R03,235.03414105794903
Residential,R03,235.0341410580289
Residential,R03,235.03414105802855
Residential,R03,235.03414105811584
Residential,R03,235.0341410581614
Residential,R03,235.03414105812007
Residential,R03,235.03414105809938
Residential,R03,235.03414105806925
Residential,R03,235.03414105807533
Residential,R04,233.87426207564204
Residential,R04,233.87426207558832
Residential,R04,233.87426207567808
Residential,R04,233.87426207561197
Residential,R04,233.87426207563422
Residential,R04,233.87426207567802
Residential,R04,233.87426207562223
Residential,R04,233.87426207553128
Residential,R04,233.8742620755669
Residential,R04,233.8742620755934
Residential,R04,233.87426207563217
Residential,R04,233.87426207556362
Residential,R04,233.87426207548117
Residential,R04,233.8742620756467
Residential,R04,233.8742620756592
Residential,R04,233.8742620755572
Residential,R04,233.87426207562885
Residential,R04,233.8742620756059
Residential,R04,233.87426207560566
Residential,R04,233.8742620756127
Residential,R04,233.8742620754925
Residential,R04,233.8742620755691
Residential,R04,233.87426207560594
Residential,R04,233.8742620755641
Residential,R04,233.87426207553116
Residential,R04,233.8742620756584
Residential,R04,233.87426207562999
Residential,R04,233.64902410960866
Residential,R04,233.64902410956572
Residential,R04,233.64902410967503
Residential,R04,233.64902410954622
Residential,R04,233.64902410950384
Residential,R04,233.83348552456812
Residential,R04,233.83348552473865
Residential,R04,233.8334855246438
Residential,R04,233.8334855246073
Residential,R04,233.83348552462888
Residential,R04,234.05020732016447
Residential,R04,234.05020732014884
Residential,R04,234.05020732021154
Residential,R04,234.05020732022433
Residential,R04,234.05020732029627
Residential,R04,234.2275602993357
Residential,R04,234.2275602992706
Residential,R04,234.22756029925003
Residential,R04,234.227560299343
Residential,R04,234.2275602993709
Residential,R04,234.22182949031765
Residential,R04,234.22182949047894
Residential,R04,234.22182949043352
Residential,R04,234.22182949044205
Residential,R04,234.22182949055244
Residential,R04,234.42641389616176
Residential,R04,234.42641389605882
Residential,R04,234.42641389610355
Residential,R04,234.42641389612638
Residential,R04,234.4264138961733
Residential,R04,234.1815541998536
Residential,R04,234.1815541998732
Residential,R04,234.18155419991714
Residential,R04,234.18155419989395
Residential,R04,234.18155419992755
Residential,R04,234.93463525645987
Residential,R04,234.93463525635394
Residential,R04,234.93463525647172
Residential,R04,234.93463525635073
Residential,R04,234.93463525644907
Residential,R04,235.07595780320062
Residential,R04,235.07595780311388
Residential,R04,235.07595780318533
Residential,R04,235.07595780308364
Residential,R04,235.07595780314696
Residential,R04,234.79577971606966
Residential,R04,234.79577971593628
Residential,R04,234.79577971603854
Residential,R04,234.79577971598627
Residential,R04,234.7957797160935
Residential,R04,234.7631748782119
Residential,R04,234.76317487826307
Residential,R04,234.76317487833458
Residential,R04,234.76317487829508
Residential,R04,234.76317487829434
Residential,R04,234.74476619982528
Residential,R04,234.74476619976625
Residential,R04,234.74476619977895
Residential,R04,234.7447661996907
Residential,R04,234.7447661997014
Residential,R04,234.33039321174783
Residential,R04,234.33039321178344
Residential,R04,234.33039321179038
Residential,R04,234.3303932118207
Residential,R04,234.33039321185674
Residential,R04,233.93915640939358
Residential,R04,233.93915640927622
Residential,R04,233.93915640925803
Residential,R04,233.93915640927256
Residential,R04,233.9391564093013
Residential,R04,233.9577494175179
Residential,R04,233.9577494175419
Residential,R04,233.957749417561
Residential,R04,233.95774941763744
Residential,R04,233.95774941756437
Residential,R04,234.34195523813338
Residential,R04,234.34195523808987
Residential,R04,234.34195523812554
Residential,R04,234.34195523819395
Residential,R04,234.34195523810607
Residential,R04,234.25201476080355
Residential,R04,234.25201476077024
Residential,R04,234.25201476068898
Residential,R04,234.2520147607822
Residential,R04,234.25201476061812
Residential,R04,232.71881817776443
Residential,R04,232.718818177833
Residential,R04,232.71881817778538
Residential,R04,232.71881817779055
Residential,R04,232.7188181777898
Residential,R04,230.7363156723492
Residential,R04,230.73631567241605
Residential,R04,230.73631567225235
Residential,R04,230.73631567221622
Residential,R04,230.73631567228364
Residential,R04,227.89877422687255
Residential,R04,227.89877422690543
Residential,R04,227.89877422676093
Residential,R04,227.898774226892
Residential,R04,227.89877422695756
Residential,R04,228.7930493389357
Residential,R04,228.7930493387987
Residential,R04,228.79304933877256
Residential,R04,228.79304933889495
Residential,R04,228.79304933892863
Residential,R04,230.16455660362135
Residential,R04,230.1645566036886
Residential,R04,230.1645566036895
Residential,R04,230.16455660372125
Residential,R04,230.1645566037658
Residential,R04,231.84237502628338
Residential,R04,231.8423750261783
Residential,R04,231.84237502626289
Residential,R04,231.84237502619914
Residential,R04,231.84237502634292
Residential,R04,233.87426207564474
Residential,R04,233.8742620755911
Residential,R04,233.87426207553622
Residential,R04,233.87426207554554
Residential,R04,233.87426207557567
Residential,R04,233.87426207554924
Residential,R04,233.87426207559758
Residential,R04,233.87426207560563
Residential,R04,233.87426207555683
Residential,R04,233.87426207555035
Residential,R04,233.874262075532
Residential,R04,233.87426207544868
Residential,R04,233.87426207552826
Residential,R04,233.87426207552772
Residential,R04,233.8742620756146
Residential,R04,233.87426207566034
Residential,R04,233.87426207561919
Residential,R04,233.87426207559943
Residential,R04,233.8742620755686
Residential,R04,233.87426207557445
Residential,R05,233.0549912808585
Residential,R05,233.05499128080456
Residential,R05,233.0549912808947
Residential,R05,233.05499128082775
Residential,R05,233.05499128084986
Residential,R05,233.0549912808939
Residential,R05,233.05499128083812
Residential,R05,233.05499128074692
Residential,R05,233.05499128078276
Residential,R05,233.0549912808097
Residential,R05,233.05499128084762
Residential,R05,233.05499128078
Residential,R05,233.05499128069772
Residential,R05,233.05499128086285
Residential,R05,233.0549912808758
Residential,R05,233.05499128077358
Residential,R05,233.0549912808455
Residential,R05,233.05499128082255
Residential,R05,233.05499128082155
Residential,R05,233.05499128082838
Residential,R05,233.054991280709
Residential,R05,233.05499128078554
Residential,R05,233.05499128082218
Residential,R05,233.0549912807804
Residential,R05,233.05499128074766
Residential,R05,233.05499128087436
Residential,R05,233.05499128084637
Residential,R05,232.8109432979251
Residential,R05,232.81094329788235
Residential,R05,232.81094329799194
Residential,R05,232.81094329786325
Residential,R05,232.81094329782005
Residential,R05,233.0118457564281
Residential,R05,233.01184575659806
Residential,R05,233.01184575650336
Residential,R05,233.01184575646676
Residential,R05,233.01184575648924
Residential,R05,233.24658461815986
Residential,R05,233.24658461814434
Residential,R05,233.24658461820707
Residential,R05,233.24658461821994
Residential,R05,233.24658461829114
Residential,R05,233.43864793521087
Residential,R05,233.43864793514467
Residential,R05,233.4386479351246
Residential,R05,233.43864793521826
Residential,R05,233.43864793524648
Residential,R05,233.4314103361616
Residential,R05,233.4314103363223
Residential,R05,233.431410336277
Residential,R05,233.4314103362867
Residential,R05,233.43141033639583
Residential,R05,233.65250681448416
Residential,R05,233.6525068143814
Residential,R05,233.65250681442689
Residential,R05,233.65250681444886
Residential,R05,233.6525068144965
Residential,R05,233.3805187648314
Residential,R05,233.3805187648508
Residential,R05,233.38051876489442
Residential,R05,233.38051876487125
Residential,R05,233.38051876490493
Residential,R05,234.18968434475775
Residential,R05,234.18968434465125
Residential,R05,234.18968434476864
Residential,R05,234.1896843446477
Residential,R05,234.18968434474684
Residential,R05,234.33384236811895
Residential,R05,234.33384236803226
Residential,R05,234.33384236810397
Residential,R05,234.33384236800273
Residential,R05,234.33384236806546
Residential,R05,234.01081271352834
Residential,R05,234.01081271339453
Residential,R05,234.01081271349676
Residential,R05,234.0108127134443
Residential,R05,234.0108127135518
Residential,R05,233.97229462461016
Residential,R05,233.9722946246607
Residential,R05,233.97229462473211
Residential,R05,233.97229462469204
Residential,R05,233.97229462469193
Residential,R05,233.94879262957437
Residential,R05,233.94879262951517
Residential,R05,233.9487926295278
Residential,R05,233.94879262943928
Residential,R05,233.9487926294506
Residential,R05,233.4969235635789
Residential,R05,233.49692356361464
Residential,R05,233.4969235636213
Residential,R05,233.49692356365173
Residential,R05,233.4969235636876
Residential,R05,233.07194962268832
Residential,R05,233.07194962257057
Residential,R05,233.07194962255267
Residential,R05,233.07194962256838
Residential,R05,233.07194962259564
Residential,R05,233.0954486759837
Residential,R05,233.09544867600815
Residential,R05,233.0954486760275
Residential,R05,233.09544867610344
Residential,R05,233.09544867603032
Residential,R05,233.51421421798676
Residential,R05,233.51421421794345
Residential,R05,233.5142142179792
Residential,R05,233.51421421804784
Residential,R05,233.51421421795894
Residential,R05,233.39987393588794
Residential,R05,233.3998739358539
Residential,R05,233.3998739357736
Residential,R05,233.3998739358666
Residential,R05,233.39987393570252
Residential,R05,231.72816858235365
Residential,R05,231.72816858242206
Residential,R05,231.7281685823749
Residential,R05,231.7281685823796
Residential,R05,231.72816858237874
Residential,R05,229.58960265732637
Residential,R05,229.5896026573934
Residential,R05,229.58960265722916
Residential,R05,229.58960265719378
Residential,R05,229.58960265726097
Residential,R05,226.520044528188
Residential,R05,226.52004452822067
Residential,R05,226.52004452807697
Residential,R05,226.52004452820768
Residential,R05,226.52004452827325
Residential,R05,227.50899068086142
Residential,R05,227.50899068072434
Residential,R05,227.50899068069808
Residential,R05,227.50899068082055
Residential,R05,227.5089906808542
Residential,R05,229.0246142146889
Residential,R05,229.02461421475576
Residential,R05,229.02461421475672
Residential,R05,229.02461421478867
Residential,R05,229.02461421483298
Residential,R05,230.85042349453857
Residential,R05,230.85042349443344
Residential,R05,230.85042349451777
Residential,R05,230.85042349445408
Residential,R05,230.85042349459763
Residential,R05,233.05499128086078
Residential,R05,233.05499128080746
Residential,R05,233.0549912807519
Residential,R05,233.05499128076121
Residential,R05,233.05499128079185
Residential,R05,233.05499128076468
Residential,R05,233.0549912808138
Residential,R05,233.05499128082215
Residential,R05,233.0549912807733
Residential,R05,233.0549912807674
Residential,R05,233.05499128074837
Residential,R05,233.0549912806652
Residential,R05,233.05499128074413
Residential,R05,233.05499128074356
Residential,R05,233.0549912808307
Residential,R05,233.05499128087624
Residential,R05,233.05499128083483
Residential,R05,233.05499128081658
Residential,R05,233.05499128078515
Residential,R05,233.05499128079052
Residential,R06,232.23574589832714
Residential,R06,232.23574589827294
Residential,R06,232.2357458983636
Residential,R06,232.23574589829587
Residential,R06,232.23574589831765
Residential,R06,232.23574589836227
Residential,R06,232.23574589830628
Residential,R06,232.23574589821496
Residential,R06,232.23574589825085
Residential,R06,232.23574589827828
Residential,R06,232.23574589831543
Residential,R06,232.2357458982485
Residential,R06,232.23574589816653
Residential,R06,232.235745898331
Residential,R06,232.23574589834425
Residential,R06,232.23574589824202
Residential,R06,232.23574589831406
Residential,R06,232.2357458982914
Residential,R06,232.23574589828985
Residential,R06,232.23574589829607
Residential,R06,232.2357458981775
Residential,R06,232.23574589825387
Residential,R06,232.23574589829042
Residential,R06,232.23574589824895
Residential,R06,232.23574589821635
Residential,R06,232.2357458983425
Residential,R06,232.23574589831463
Residential,R06,231.97288453388214
Residential,R06,231.97288453383982
Residential,R06,231.97288453394998
Residential,R06,231.97288453382072
Residential,R06,231.97288453377692
Residential,R06,232.19023023759632
Residential,R06,232.19023023776526
Residential,R06,232.19023023767093
Residential,R06,232.19023023763435
Residential,R06,232.19023023765791
Residential,R06,232.44298958787712
Residential,R06,232.442989587862
Residential,R06,232.44298958792476
Residential,R06,232.44298958793763
Residential,R06,232.4429895880078
Residential,R06,232.64976623288737
Residential,R06,232.6497662328202
Residential,R06,232.6497662328004
Residential,R06,232.64976623289454
Residential,R06,232.64976623292353
Residential,R06,232.64102234370176
Residential,R06,232.641022343862
Residential,R06,232.6410223438169
Residential,R06,232.6410223438279
Residential,R06,232.6410223439354
Residential,R06,232.87863487257812
Residential,R06,232.8786348724758
Residential,R06,232.87863487252184
Residential,R06,232.8786348725433
Residential,R06,232.8786348725914
Residential,R06,232.5795181274946
Residential,R06,232.5795181275137
Residential,R06,232.57951812755707
Residential,R06,232.57951812753402
Residential,R06,232.57951812756775
Residential,R06,233.444788374779
Residential,R06,233.4447883746722
Residential,R06,233.44478837478943
Residential,R06,233.44478837466858
Residential,R06,233.44478837476802
Residential,R06,233.59179248723157
Residential,R06,233.59179248714506
Residential,R06,233.59179248721688
Residential,R06,233.59179248711578
Residential,R06,233.59179248717803
Residential,R06,233.22592083392047
Residential,R06,233.2259208337865
Residential,R06,233.2259208338888
Residential,R06,233.22592083383572
Residential,R06,233.2259208339436
Residential,R06,233.18149149511518
Residential,R06,233.18149149516555
Residential,R06,233.18149149523674
Residential,R06,233.181491495196
Residential,R06,233.18149149519672
Residential,R06,233.15289887271004
Residential,R06,233.15289887265098
Residential,R06,233.15289887266349
Residential,R06,233.15289887257455
Residential,R06,233.1528988725866
Residential,R06,232.66352526244881
Residential,R06,232.66352526248397
Residential,R06,232.6635252624907
Residential,R06,232.66352526252072
Residential,R06,232.66352526255673
Residential,R06,232.20480527266326
Residential,R06,232.20480527254446
Residential,R06,232.20480527252698
Residential,R06,232.2048052725435
Residential,R06,232.20480527256962
Residential,R06,232.2332080848495
Residential,R06,232.2332080848739
Residential,R06,232.23320808489348
Residential,R06,232.23320808496936
Residential,R06,232.23320808489567
Residential,R06,232.68654067264652
Residential,R06,232.68654067260263
Residential,R06,232.6865406726386
Residential,R06,232.68654067270754
Residential,R06,232.6865406726176
Residential,R06,232.54781304927968
Residential,R06,232.547813049245
Residential,R06,232.54781304916546
Residential,R06,232.54781304925837
Residential,R06,232.547813049094
Residential,R06,230.73756986901597
Residential,R06,230.73756986908427
Residential,R06,230.73756986903743
Residential,R06,230.73756986904164
Residential,R06,230.7375698690406
Residential,R06,228.4429029019105
Residential,R06,228.4429029019778
Residential,R06,228.44290290181306
Residential,R06,228.4429029017781
Residential,R06,228.4429029018446
