Bus Type,Bus,Voltage (V)
Residential,R02,236.1430423255359
Residential,R02,236.14304232556995
Residential,R02,236.14304232551243
Residential,R02,236.14304232551584
Residential,R02,236.14304232548508
Residential,R02,236.29885159274838
Residential,R02,236.29885159269472
Residential,R02,236.29885159269705
Residential,R02,236.29885159281727
Residential,R02,236.29885159263404
Residential,R02,236.29854702813134
Residential,R02,236.2985470280498
Residential,R02,236.29854702818145
Residential,R02,236.29854702812767
Residential,R02,236.2985470281984
Residential,R02,236.4802098854568
Residential,R02,236.48020988538065
Residential,R02,236.48020988536436
Residential,R02,236.4802098854222
Residential,R02,236.48020988541467
Residential,R02,236.29651512879798
Residential,R02,236.29651512887125
Residential,R02,236.29651512878667
Residential,R02,236.29651512880437
Residential,R02,236.29651512876018
Residential,R02,236.9848994704965
Residential,R02,236.98489947058872
Residential,R02,236.98489947057266
Residential,R02,236.98489947046687
Residential,R02,236.9848994705228
Residential,R02,237.14841206413033
Residential,R02,237.14841206420502
Residential,R02,237.1484120642104
Residential,R02,237.14841206411
Residential,R02,237.1484120641075
Residential,R02,236.99249687791195
Residential,R02,236.9924968779196
Residential,R02,236.9924968780226
Residential,R02,236.99249687788418
Residential,R02,236.99249687792343
Residential,R02,236.97856398826588
Residential,R02,236.97856398824695
Residential,R02,236.97856398819914
Residential,R02,236.9785639882657
Residential,R02,236.9785639883541
Residential,R02,236.97846839039036
Residential,R02,236.97846839040648
Residential,R02,236.97846839030294
Residential,R02,236.97846839026877
Residential,R02,236.97846839029535
Residential,R02,236.6308119119249
Residential,R02,236.63081191194553
Residential,R02,236.63081191191435
Residential,R02,236.63081191197074
Residential,R02,236.63081191189633
Residential,R02,236.29417101831498
Residential,R02,236.29417101838212
Residential,R02,236.2941710183037
Residential,R02,236.29417101832115
Residential,R02,236.29417101832345
Residential,R02,236.29504710137468
Residential,R02,236.2950471013622
Residential,R02,236.29504710131997
Residential,R02,236.29504710124587
Residential,R02,236.29504710148515
Residential,R02,236.61905771988498
Residential,R02,236.61905771992298
Residential,R02,236.61905771997456
Residential,R02,236.61905771991698
Residential,R02,236.61905771997507
Residential,R02,236.61701450598662
Residential,R02,236.61701450597675
Residential,R02,236.6170145059649
Residential,R02,236.61701450595015
Residential,R02,236.6170145059293
Residential,R02,235.32208875371333
Residential,R02,235.32208875384026
Residential,R02,235.32208875378691
Residential,R02,235.32208875383353
Residential,R02,235.32208875377322
Residential,R02,233.51929662895492
Residential,R02,233.51929662896814
Residential,R02,233.51929662899752
Residential,R02,233.5192966290445
Residential,R02,233.51929662898021
Residential,R02,230.9271607659759
Residential,R02,230.92716076596528
Residential,R02,230.92716076597134
Residential,R02,230.92716076599623
Residential,R02,230.9271607660664
Residential,R02,231.64551281756155
Residential,R02,231.64551281758398
Residential,R02,231.6455128176434
Residential,R02,231.64551281744485
Residential,R02,231.64551281752696
Residential,R02,232.74490449246414
Residential,R02,232.7449044925393
Residential,R02,232.74490449241236
Residential,R02,232.74490449252417
Residential,R02,232.7449044925621
Residential,R02,234.21105161419686
Residential,R02,234.211051614204
Residential,R02,234.21105161425126
Residential,R02,234.21105161421235
Residential,R02,234.2110516141405
Residential,R02,235.9931390774574
Residential,R02,235.99313907743397
Residential,R02,235.9931390774892
Residential,R02,235.99313907750144
Residential,R02,235.99313907743704
Residential,R02,235.99313907760163
Residential,R02,235.9931390774904
Residential,R02,235.99313907755504
Residential,R02,235.99313907757534
Residential,R02,235.9931390774505
Residential,R02,235.9931390775294
Residential,R02,235.99313907748723
Residential,R02,235.99313907751943
Residential,R02,235.99313907744485
Residential,R02,235.99313907743743
Residential,R02,235.99313907749314
Residential,R02,235.99313907747697
Residential,R02,235.9931390774808
Residential,R02,235.99313907749288
Residential,R02,235.99313907744005
Residential,R03,234.66250043408138
Residential,R03,234.66250043414573
Residential,R03,234.66250043407823
Residential,R03,234.6625004340595
Residential,R03,234.66250043408638
Residential,R03,234.66250043408024
Residential,R03,234.66250043411839
Residential,R03,234.66250043396397
Residential,R03,234.662500434047
Residential,R03,234.66250043409747
Residential,R03,234.66250043422352
Residential,R03,234.66250043399424
Residential,R03,234.66250043409434
Residential,R03,234.66250043409713
Residential,R03,234.66250043401024
Residential,R03,234.66250043399802
Residential,R03,234.6625004340665
Residential,R03,234.6625004341049
Residential,R03,234.6625004341156
Residential,R03,234.66250043404494
Residential,R03,234.6625004340305
Residential,R03,234.6625004341116
Residential,R03,234.66250043409042
Residential,R03,234.66250043412538
Residential,R03,234.66250043407643
Residential,R03,234.66250043396656
Residential,R03,234.6625004339755
Residential,R03,234.40170903937366
Residential,R03,234.40170903945943
Residential,R03,234.40170903939745
Residential,R03,234.40170903940827
Residential,R03,234.4017090393896
Residential,R03,234.60893652305325
Residential,R03,234.60893652297312
Residential,R03,234.6089365230286
Residential,R03,234.60893652301093
Residential,R03,234.60893652305964
Residential,R03,234.85996493112575
Residential,R03,234.85996493116033
Residential,R03,234.85996493110272
Residential,R03,234.85996493110602
Residential,R03,234.8599649310753
Residential,R03,235.0653150880235
Residential,R03,235.06531508796937
Residential,R03,235.0653150879722
Residential,R03,235.06531508809232
Residential,R03,235.06531508790925
Residential,R03,235.06500884600203
Residential,R03,235.0650088459201
Residential,R03,235.0650088460518
Residential,R03,235.0650088459978
Residential,R03,235.06500884606888
Residential,R03,235.3045935788151
Residential,R03,235.30459357874003
Residential,R03,235.30459357872343
Residential,R03,235.30459357878078
Residential,R03,235.3045935787733
Residential,R03,235.06296575701182
Residential,R03,235.0629657570854
Residential,R03,235.06296575700125
Residential,R03,235.06296575701845
Residential,R03,235.06296575697417
Residential,R03,235.97099398150354
Residential,R03,235.970993981596
Residential,R03,235.97099398157994
Residential,R03,235.970993981474
Residential,R03,235.97099398152932
Residential,R03,236.18728057966112
Residential,R03,236.1872805797361
Residential,R03,236.1872805797421
Residential,R03,236.18728057964148
Residential,R03,236.18728057963924
Residential,R03,235.98279627711742
Residential,R03,235.9827962771248
Residential,R03,235.9827962772267
Residential,R03,235.9827962770892
Residential,R03,235.98279627712895
Residential,R03,235.9646302118056
Residential,R03,235.96463021178636
Residential,R03,235.96463021173867
Residential,R03,235.96463021180477
Residential,R03,235.9646302118937
Residential,R03,235.96453418848722
Residential,R03,235.96453418850277
Residential,R03,235.96453418840045
Residential,R03,235.96453418836512
Residential,R03,235.96453418839258
Residential,R03,235.50642303062665
Residential,R03,235.50642303064748
Residential,R03,235.50642303061693
Residential,R03,235.50642303067272
Residential,R03,235.50642303059894
Residential,R03,235.06272145910236
Residential,R03,235.06272145916955
Residential,R03,235.06272145909048
Residential,R03,235.06272145910842
Residential,R03,235.0627214591112
Residential,R03,235.06360235222863
Residential,R03,235.063602352216
Residential,R03,235.0636023521726
Residential,R03,235.06360235209914
Residential,R03,235.0636023523385
Residential,R03,235.49041096823558
Residential,R03,235.490410968274
Residential,R03,235.49041096832613
Residential,R03,235.49041096826863
Residential,R03,235.4904109683273
Residential,R03,235.48835754252724
Residential,R03,235.48835754251684
Residential,R03,235.48835754250553
Residential,R03,235.48835754248984
Residential,R03,235.48835754246997
Residential,R03,233.7818140570858
Residential,R03,233.78181405721233
Residential,R03,233.78181405715816
Residential,R03,233.78181405720582
Residential,R03,233.7818140571452
Residential,R03,231.40531727728418
Residential,R03,231.40531727729658
Residential,R03,231.40531727732582
Residential,R03,231.4053172773731
Residential,R03,231.40531727730803
Residential,R03,227.98938033919956
Residential,R03,227.9893803391889
Residential,R03,227.98938033919526
Residential,R03,227.9893803392208
Residential,R03,227.98938033929014
Residential,R03,228.9348832460771
Residential,R03,228.9348832460994
Residential,R03,228.93488324615853
Residential,R03,228.93488324596
Residential,R03,228.9348832460423
Residential,R03,230.3822422599038
Residential,R03,230.38224225997885
Residential,R03,230.38224225985132
Residential,R03,230.38224225996396
Residential,R03,230.38224226000105
Residential,R03,232.31393183313318
Residential,R03,232.3139318331407
Residential,R03,232.3139318331876
Residential,R03,232.3139318331487
Residential,R03,232.31393183307702
Residential,R03,234.6625004340653
Residential,R03,234.66250043404202
Residential,R03,234.66250043409684
Residential,R03,234.6625004341089
Residential,R03,234.66250043404483
Residential,R03,234.66250043420933
Residential,R03,234.6625004340972
Residential,R03,234.662500434162
Residential,R03,234.66250043418333
Residential,R03,234.66250043405765
Residential,R03,234.66250043413697
Residential,R03,234.66250043409465
Residential,R03,234.66250043412694
Residential,R03,234.66250043405293
Residential,R03,234.66250043404557
Residential,R03,234.6625004341012
Residential,R03,234.6625004340848
Residential,R03,234.6625004340885
Residential,R03,234.6625004341007
Residential,R03,234.66250043404713
Residential,R04,233.42760943642102
Residential,R04,233.42760943648562
Residential,R04,233.42760943641852
Residential,R04,233.42760943639988
Residential,R04,233.42760943642634
Residential,R04,233.4276094364203
Residential,R04,233.42760943645854
Residential,R04,233.42760943630478
Residential,R04,233.42760943638734
Residential,R04,233.4276094364372
Residential,R04,233.42760943656404
Residential,R04,233.4276094363344
Residential,R04,233.4276094364347
Residential,R04,233.42760943643754
Residential,R04,233.42760943635113
Residential,R04,233.42760943633823
Residential,R04,233.42760943640653
Residential,R04,233.42760943644436
Residential,R04,233.4276094364557
Residential,R04,233.4276094363852
Residential,R04,233.4276094363711
Residential,R04,233.42760943645186
Residential,R04,233.42760943643043
Residential,R04,233.42760943646599
Residential,R04,233.42760943641667
Residential,R04,233.42760943630648
Residential,R04,233.4276094363154
Residential,R04,233.10829423612333
Residential,R04,233.10829423620945
Residential,R04,233.10829423614683
Residential,R04,233.1082942361575
Residential,R04,233.10829423613973
Residential,R04,233.36196228101164
Residential,R04,233.36196228093112
Residential,R04,233.36196228098623
Residential,R04,233.36196228096853
Residential,R04,233.36196228101795
Residential,R04,233.66928350926
Residential,R04,233.66928350929507
Residential,R04,233.66928350923786
Residential,R04,233.66928350924056
Residential,R04,233.66928350920992
Residential,R04,233.9206776198859
Residential,R04,233.92067761983174
Residential,R04,233.9206776198349
Residential,R04,233.92067761995497
Residential,R04,233.92067761977145
Residential,R04,233.9203698167671
Residential,R04,233.9203698166848
Residential,R04,233.92036981681713
Residential,R04,233.9203698167626
Residential,R04,233.9203698168337
Residential,R04,234.21378048544176
Residential,R04,234.21378048536738
Residential,R04,234.2137804853503
Residential,R04,234.21378048540726
Residential,R04,234.2137804853997
Residential,R04,233.91831631395604
Residential,R04,233.9183163140296
Residential,R04,233.91831631394626
Residential,R04,233.91831631396283
Residential,R04,233.91831631391875
Residential,R04,235.03041433656819
Residential,R04,235.03041433666075
Residential,R04,235.0304143366446
Residential,R04,235.03041433653863
Residential,R04,235.0304143365935
Residential,R04,235.29571603297848
Residential,R04,235.29571603305368
Residential,R04,235.29571603306033
Residential,R04,235.29571603295912
Residential,R04,235.29571603295736
Residential,R04,235.04612223270183
Residential,R04,235.04612223270854
Residential,R04,235.04612223280918
Residential,R04,235.0461222326731
Residential,R04,235.0461222327129
Residential,R04,235.02402426123865
Residential,R04,235.02402426121967
Residential,R04,235.02402426117197
Residential,R04,235.02402426123763
Residential,R04,235.02402426132699
Residential,R04,235.0239278422583
Residential,R04,235.0239278422736
Residential,R04,235.02392784217201
Residential,R04,235.02392784213592
Residential,R04,235.02392784216374
Residential,R04,234.46320812800963
Residential,R04,234.46320812803057
Residential,R04,234.46320812800016
Residential,R04,234.4632081280561
Residential,R04,234.46320812798274
Residential,R04,233.9200234138931
Residential,R04,233.92002341396054
Residential,R04,233.92002341388098
Residential,R04,233.92002341389943
Residential,R04,233.92002341390221
Residential,R04,233.92090878368535
Residential,R04,233.92090878367299
Residential,R04,233.9209087836285
Residential,R04,233.9209087835557
Residential,R04,233.92090878379506
Residential,R04,234.44324008724755
Residential,R04,234.44324008728634
Residential,R04,234.4432400873386
Residential,R04,234.44324008728148
Residential,R04,234.44324008734077
Residential,R04,234.44117716090304
Residential,R04,234.4411771608923
Residential,R04,234.44117716088192
Residential,R04,234.441177160865
Residential,R04,234.4411771608464
Residential,R04,232.35199504904512
Residential,R04,232.35199504917148
Residential,R04,232.35199504911617
Residential,R04,232.35199504916451
Residential,R04,232.35199504910406
Residential,R04,229.44149044967446
Residential,R04,229.44149044968668
Residential,R04,229.4414904497157
Residential,R04,229.44149044976345
Residential,R04,229.4414904496976
Residential,R04,225.25726781695963
Residential,R04,225.25726781694894
Residential,R04,225.25726781695533
Residential,R04,225.25726781698228
Residential,R04,225.2572678170508
Residential,R04,226.4147951337519
Residential,R04,226.41479513377374
Residential,R04,226.41479513383277
Residential,R04,226.41479513363413
Residential,R04,226.4147951337169
Residential,R04,228.18668037983034
Residential,R04,228.18668037990545
Residential,R04,228.18668037977756
Residential,R04,228.18668037989025
Residential,R04,228.18668037992708
Residential,R04,230.5520564008884
Residential,R04,230.55205640089576
Residential,R04,230.55205640094235
Residential,R04,230.55205640090358
Residential,R04,230.55205640083207
Residential,R04,233.42760943640576
Residential,R04,233.4276094363826
Residential,R04,233.4276094364369
Residential,R04,233.42760943644936
Residential,R04,233.4276094363847
Residential,R04,233.4276094365494
Residential,R04,233.4276094364365
Residential,R04,233.42760943650194
Residential,R04,233.4276094365237
Residential,R04,233.42760943639706
Residential,R04,233.42760943647747
Residential,R04,233.42760943643435
Residential,R04,233.42760943646732
Residential,R04,233.427609436394
Residential,R04,233.427609436386
Residential,R04,233.42760943644163
Residential,R04,233.42760943642514
Residential,R04,233.42760943642884
Residential,R04,233.4276094364409
Residential,R04,233.42760943638697
Residential,R05,232.5340500635102
Residential,R05,232.53405006357463
Residential,R05,232.5340500635083
Residential,R05,232.53405006349038
Residential,R05,232.53405006351582
Residential,R05,232.53405006350997
Residential,R05,232.53405006354785
Residential,R05,232.5340500633952
Residential,R05,232.53405006347674
Residential,R05,232.53405006352645
Residential,R05,232.53405006365406
Residential,R05,232.53405006342402
Residential,R05,232.53405006352463
Residential,R05,232.53405006352764
Residential,R05,232.53405006344133
Residential,R05,232.53405006342783
Residential,R05,232.53405006349615
Residential,R05,232.53405006353316
Residential,R05,232.53405006354507
Residential,R05,232.53405006347467
Residential,R05,232.53405006346105
Residential,R05,232.534050063542
Residential,R05,232.53405006352008
Residential,R05,232.53405006355607
Residential,R05,232.53405006350644
Residential,R05,232.53405006339602
Residential,R05,232.53405006340486
Residential,R05,232.17247967186555
Residential,R05,232.17247967195215
Residential,R05,232.1724796718891
Residential,R05,232.17247967189937
Residential,R05,232.17247967188248
Residential,R05,232.45967785693992
Residential,R05,232.45967785685954
Residential,R05,232.4596778569136
Residential,R05,232.45967785689604
Residential,R05,232.45967785694577
Residential,R05,232.80765016664014
Residential,R05,232.8076501666761
Residential,R05,232.80765016661863
Residential,R05,232.8076501666209
Residential,R05,232.80765016659066
Residential,R05,233.09230041169164
Residential,R05,233.09230041163755
Residential,R05,233.0923004116411
Residential,R05,233.0923004117613
Residential,R05,233.09230041157716
Residential,R05,233.09199148289733
Residential,R05,233.09199148281482
Residential,R05,233.09199148294866
Residential,R05,233.0919914828931
Residential,R05,233.09199148296383
Residential,R05,233.42428589828359
Residential,R05,233.4242858982103
Residential,R05,233.4242858981927
Residential,R05,233.4242858982494
Residential,R05,233.42428589824186
Residential,R05,233.08993047086057
Residential,R05,233.08993047093364
Residential,R05,233.08993047085139
Residential,R05,233.08993047086776
Residential,R05,233.08993047082365
Residential,R05,234.34948694627528
Residential,R05,234.349486946368
Residential,R05,234.34948694635148
Residential,R05,234.3494869462456
Residential,R05,234.34948694630012
Residential,R05,234.65022190848853
Residential,R05,234.65022190856385
Residential,R05,234.65022190857172
Residential,R05,234.65022190846977
Residential,R05,234.65022190846815
Residential,R05,234.36801802674188
Residential,R05,234.36801802674802
Residential,R05,234.36801802684772
Residential,R05,234.36801802671232
Residential,R05,234.36801802675214
Residential,R05,234.3430778829388
Residential,R05,234.34307788292017
Residential,R05,234.3430778828728
Residential,R05,234.34307788293754
Residential,R05,234.3430778830274
Residential,R05,234.34298117851463
Residential,R05,234.34298117852993
Residential,R05,234.34298117842906
Residential,R05,234.34298117839205
Residential,R05,234.34298117842067
Residential,R05,233.7081045889026
Residential,R05,233.7081045889235
Residential,R05,233.70810458889352
Residential,R05,233.70810458894948
Residential,R05,233.70810458887624
Residential,R05,233.09304718466814
Residential,R05,233.09304718473538
Residential,R05,233.09304718465546
Residential,R05,233.09304718467405
Residential,R05,233.09304718467703
Residential,R05,233.0939357825623
Residential,R05,233.09393578255035
Residential,R05,233.09393578250524
Residential,R05,233.09393578243254
Residential,R05,233.09393578267225
Residential,R05,233.68527801871446
Residential,R05,233.68527801875373
Residential,R05,233.68527801880626
Residential,R05,233.68527801874933
Residential,R05,233.68527801880873
Residential,R05,233.68320823877644
Residential,R05,233.6832082387651
Residential,R05,233.68320823875587
Residential,R05,233.6832082387379
Residential,R05,233.68320823871977
Residential,R05,231.31772989244547
Residential,R05,231.31772989257215
Residential,R05,231.31772989251536
Residential,R05,231.31772989256436
Residential,R05,231.3177298925041
Residential,R05,228.0223028255802
Residential,R05,228.02230282559267
Residential,R05,228.02230282562104
Residential,R05,228.0223028256694
Residential,R05,228.02230282560242
Residential,R05,223.28583751677584
Residential,R05,223.28583751676464
Residential,R05,223.28583751677093
Residential,R05,223.28583751679912
Residential,R05,223.28583751686713
Residential,R05,224.59556983453953
Residential,R05,224.59556983456116
Residential,R05,224.59556983461988
Residential,R05,224.59556983442127
Residential,R05,224.59556983450412
Residential,R05,226.60071822633506
Residential,R05,226.60071822641007
Residential,R05,226.60071822628203
Residential,R05,226.60071822639497
Residential,R05,226.60071822643133
Residential,R05,229.2783418657933
Residential,R05,229.27834186580066
Residential,R05,229.2783418658474
Residential,R05,229.27834186580864
Residential,R05,229.27834186573708
Residential,R05,232.53405006349553
Residential,R05,232.53405006347236
Residential,R05,232.53405006352654
Residential,R05,232.53405006353947
Residential,R05,232.5340500634744
Residential,R05,232.53405006363903
Residential,R05,232.5340500635255
Residential,R05,232.53405006359114
Residential,R05,232.53405006361334
Residential,R05,232.534050063486
Residential,R05,232.53405006356766
Residential,R05,232.5340500635236
Residential,R05,232.53405006355717
Residential,R05,232.53405006348433
Residential,R05,232.53405006347566
Residential,R05,232.5340500635314
Residential,R05,232.53405006351508
Residential,R05,232.5340500635184
Residential,R05,232.53405006353088
Residential,R05,232.5340500634762
Residential,R06,231.64054368573812
Residential,R06,231.6405436858022
Residential,R06,231.64054368573616
Residential,R06,231.64054368571928
Residential,R06,231.64054368574355
Residential,R06,231.64054368573804
Residential,R06,231.64054368577604
Residential,R06,231.64054368562387
Residential,R06,231.64054368570447
Residential,R06,231.64054368575427
Residential,R06,231.64054368588242
Residential,R06,231.64054368565195
Residential,R06,231.64054368575273
Residential,R06,231.64054368575594
Residential,R06,231.64054368566985
Residential,R06,231.64054368565593
Residential,R06,231.64054368572434
Residential,R06,231.64054368576063
Residential,R06,231.64054368577283
Residential,R06,231.64054368570308
Residential,R06,231.6405436856892
Residential,R06,231.64054368577035
Residential,R06,231.64054368574844
Residential,R06,231.64054368578473
Residential,R06,231.6405436857346
Residential,R06,231.64054368562387
Residential,R06,231.64054368563268
Residential,R06,231.23672338673487
Residential,R06,231.23672338682178
Residential,R06,231.23672338675826
Residential,R06,231.236723386768
Residential,R06,231.2367233867517
Residential,R06,231.55744749727415
Residential,R06,231.55744749719375
Residential,R06,231.55744749724698
Residential,R06,231.55744749722984
Residential,R06,231.5574474972794
Residential,R06,231.94606600216287
Residential,R06,231.94606600219956
Residential,R06,231.94606600214152
Residential,R06,231.9460660021436
Residential,R06,231.94606600211367
Residential,R06,232.2639685651677
Residential,R06,232.26396856511388
Residential,R06,232.26396856511755
Residential,R06,232.26396856523783
Residential,R06,232.2639685650533
Residential,R06,232.26365851088403
Residential,R06,232.26365851080166
Residential,R06,232.26365851093692
Residential,R06,232.2636585108801
Residential,R06,232.26365851095048
Residential,R06,232.63483241575497
Residential,R06,232.63483241568258
Residential,R06,232.63483241566402
Residential,R06,232.6348324157205
Residential,R06,232.63483241571316
Residential,R06,232.26158999086653
Residential,R06,232.2615899909391
Residential,R06,232.2615899908581
Residential,R06,232.26158999087423
Residential,R06,232.2615899908305
Residential,R06,233.66858993080484
Residential,R06,233.66858993089792
Residential,R06,233.66858993088067
Residential,R06,233.66858993077517
Residential,R06,233.66858993082982
Residential,R06,234.00475502140026
Residential,R06,234.00475502147586
Residential,R06,234.0047550214846
Residential,R06,234.00475502138212
Residential,R06,234.00475502138076
Residential,R06,233.68994393982805
Residential,R06,233.68994393983368
Residential,R06,233.68994393993256
Residential,R06,233.68994393979779
Residential,R06,233.68994393983758
Residential,R06,233.66216188203597
Residential,R06,233.66216188201804
Residential,R06,233.66216188197092
Residential,R06,233.66216188203475
Residential,R06,233.66216188212505
Residential,R06,233.66206489220457
Residential,R06,233.66206489221986
Residential,R06,233.6620648921201
Residential,R06,233.66206489208187
Residential,R06,233.66206489211135
Residential,R06,232.95303857366702
Residential,R06,232.9530385736877
Residential,R06,232.9530385736585
Residential,R06,232.95303857371408
Residential,R06,232.95303857364107
Residential,R06,232.26611616216783
Residential,R06,232.26611616223536
Residential,R06,232.26611616215547
Residential,R06,232.26611616217372
Residential,R06,232.26611616217698
Residential,R06,232.26700798762462
Residential,R06,232.2670079876132
Residential,R06,232.2670079875675
Residential,R06,232.26700798749485
Residential,R06,232.26700798773436
Residential,R06,232.92735376504433
Residential,R06,232.92735376508375
Residential,R06,232.92735376513684
Residential,R06,232.9273537650802
Residential,R06,232.92735376513986
Residential,R06,232.92527713255095
Residential,R06,232.9252771325389
Residential,R06,232.92527713253077
Residential,R06,232.9252771325123
Residential,R06,232.92527713249424
Residential,R06,230.28353636779502
Residential,R06,230.28353636792116
Residential,R06,230.28353636786375
Residential,R06,230.2835363679131
Residential,R06,230.28353636785283
Residential,R06,226.60325346272498
Residential,R06,226.60325346273743
Residential,R06,226.6032534627656
Residential,R06,226.6032534628146
Residential,R06,226.60325346274664
